epoc (ms),timestamp (+0300),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1744040662401,2025-04-07T18.44.22.401,181.302,-0.000350625,0.000065562,-0.000246688
1744040662441,2025-04-07T18.44.22.441,181.342,-0.000353250,0.000067063,-0.000246000
1744040662480,2025-04-07T18.44.22.480,181.381,-0.000355812,0.000067437,-0.000244750
1744040662521,2025-04-07T18.44.22.521,181.422,-0.000356562,0.000067437,-0.000244750
1744040662561,2025-04-07T18.44.22.561,181.462,-0.000357312,0.000067437,-0.000246000
1744040662600,2025-04-07T18.44.22.600,181.501,-0.000359875,0.000068188,-0.000246000
1744040662640,2025-04-07T18.44.22.640,181.541,-0.000360562,0.000068875,-0.000247875
1744040662679,2025-04-07T18.44.22.679,181.580,-0.000361688,0.000067812,-0.000248812
1744040662719,2025-04-07T18.44.22.719,181.620,-0.000363500,0.000068500,-0.000250688
1744040662760,2025-04-07T18.44.22.760,181.661,-0.000343313,0.000065562,-0.000253562
1744040662799,2025-04-07T18.44.22.799,181.700,-0.000343250,0.000064500,-0.000253500
1744040662839,2025-04-07T18.44.22.839,181.740,-0.000342875,0.000065562,-0.000253062
1744040662878,2025-04-07T18.44.22.878,181.779,-0.000342875,0.000064125,-0.000252625
1744040662918,2025-04-07T18.44.22.918,181.819,-0.000344000,0.000066313,-0.000253062
1744040662958,2025-04-07T18.44.22.958,181.859,-0.000346625,0.000065562,-0.000251938
1744040662999,2025-04-07T18.44.22.999,181.900,-0.000349125,0.000066687,-0.000251063
1744040663038,2025-04-07T18.44.23.038,181.939,-0.000350625,0.000066687,-0.000249500
1744040663078,2025-04-07T18.44.23.078,181.979,-0.000352125,0.000067812,-0.000249875
1744040663117,2025-04-07T18.44.23.117,182.018,-0.000354688,0.000067437,-0.000247875
1744040663157,2025-04-07T18.44.23.157,182.058,-0.000358750,0.000069250,-0.000248812
1744040663196,2025-04-07T18.44.23.196,182.097,-0.000362063,0.000069250,-0.000248000
1744040663237,2025-04-07T18.44.23.237,182.138,-0.000363500,0.000070000,-0.000249500
1744040663277,2025-04-07T18.44.23.277,182.178,-0.000365375,0.000070000,-0.000249937
1744040663316,2025-04-07T18.44.23.316,182.217,-0.000367937,0.000070000,-0.000250375
1744040663356,2025-04-07T18.44.23.356,182.257,-0.000367937,0.000069625,-0.000251938
1744040663396,2025-04-07T18.44.23.396,182.297,-0.000368312,0.000069625,-0.000254250
1744040663435,2025-04-07T18.44.23.435,182.336,-0.000348437,0.000066313,-0.000253125
1744040663476,2025-04-07T18.44.23.476,182.377,-0.000341437,0.000065562,-0.000252750
1744040663516,2025-04-07T18.44.23.516,182.417,-0.000347313,0.000066687,-0.000253812
1744040663555,2025-04-07T18.44.23.555,182.456,-0.000347688,0.000067063,-0.000254625
1744040663595,2025-04-07T18.44.23.595,182.496,-0.000350250,0.000066687,-0.000254688
1744040663634,2025-04-07T18.44.23.634,182.535,-0.000352125,0.000067437,-0.000253500
1744040663674,2025-04-07T18.44.23.674,182.575,-0.000351375,0.000067812,-0.000254250
1744040663713,2025-04-07T18.44.23.713,182.614,-0.000351375,0.000068500,-0.000251438
1744040663754,2025-04-07T18.44.23.754,182.655,-0.000353187,0.000068188,-0.000252250
1744040663794,2025-04-07T18.44.23.794,182.695,-0.000356937,0.000069625,-0.000248375
1744040663834,2025-04-07T18.44.23.834,182.735,-0.000360937,0.000069625,-0.000248812
1744040663873,2025-04-07T18.44.23.873,182.774,-0.000360937,0.000070000,-0.000248687
1744040663913,2025-04-07T18.44.23.913,182.814,-0.000362063,0.000070000,-0.000248375
1744040663952,2025-04-07T18.44.23.952,182.853,-0.000364312,0.000070375,-0.000249687
1744040663993,2025-04-07T18.44.23.993,182.894,-0.000365375,0.000070000,-0.000249562
1744040664033,2025-04-07T18.44.24.033,182.934,-0.000361313,0.000069250,-0.000255000
1744040664072,2025-04-07T18.44.24.072,182.973,-0.000350625,0.000067063,-0.000254625
1744040664112,2025-04-07T18.44.24.112,183.013,-0.000339938,0.000065250,-0.000254750
1744040664151,2025-04-07T18.44.24.151,183.052,-0.000341062,0.000064875,-0.000253437
1744040664191,2025-04-07T18.44.24.191,183.092,-0.000341062,0.000064500,-0.000253125
1744040664231,2025-04-07T18.44.24.231,183.132,-0.000344062,0.000065562,-0.000254062
1744040664272,2025-04-07T18.44.24.272,183.173,-0.000345875,0.000065562,-0.000252375
1744040664311,2025-04-07T18.44.24.311,183.212,-0.000350625,0.000067437,-0.000251188
1744040664351,2025-04-07T18.44.24.351,183.252,-0.000352125,0.000067437,-0.000249187
1744040664390,2025-04-07T18.44.24.390,183.291,-0.000353938,0.000067437,-0.000247875
1744040664430,2025-04-07T18.44.24.430,183.331,-0.000353938,0.000068875,-0.000248687
1744040664469,2025-04-07T18.44.24.469,183.370,-0.000355438,0.000067812,-0.000247125
1744040664510,2025-04-07T18.44.24.510,183.411,-0.000356562,0.000069250,-0.000248750
1744040664550,2025-04-07T18.44.24.550,183.451,-0.000358000,0.000068188,-0.000248750
1744040664589,2025-04-07T18.44.24.589,183.490,-0.000359500,0.000068875,-0.000250250
1744040664629,2025-04-07T18.44.24.629,183.530,-0.000362813,0.000068188,-0.000250312
1744040664669,2025-04-07T18.44.24.669,183.570,-0.000364625,0.000068875,-0.000251438
1744040664708,2025-04-07T18.44.24.708,183.609,-0.000339938,0.000064500,-0.000252625
1744040664749,2025-04-07T18.44.24.749,183.650,-0.000345125,0.000064875,-0.000253500
1744040664789,2025-04-07T18.44.24.789,183.690,-0.000342188,0.000063750,-0.000252250
1744040664828,2025-04-07T18.44.24.828,183.729,-0.000341437,0.000064125,-0.000253125
1744040664868,2025-04-07T18.44.24.868,183.769,-0.000342188,0.000064875,-0.000251875
1744040664907,2025-04-07T18.44.24.907,183.808,-0.000342875,0.000065188,-0.000251875
1744040664947,2025-04-07T18.44.24.947,183.848,-0.000345812,0.000064875,-0.000251875
1744040664986,2025-04-07T18.44.24.986,183.887,-0.000349125,0.000066313,-0.000250688
1744040665027,2025-04-07T18.44.25.027,183.928,-0.000349875,0.000066687,-0.000249062
1744040665067,2025-04-07T18.44.25.067,183.968,-0.000352125,0.000066313,-0.000248313
1744040665107,2025-04-07T18.44.25.107,184.008,-0.000352125,0.000067812,-0.000247625
1744040665146,2025-04-07T18.44.25.146,184.047,-0.000351750,0.000067812,-0.000246813
1744040665186,2025-04-07T18.44.25.186,184.087,-0.000352875,0.000067437,-0.000248375
1744040665225,2025-04-07T18.44.25.225,184.126,-0.000353187,0.000067437,-0.000247125
1744040665266,2025-04-07T18.44.25.266,184.167,-0.000356125,0.000067437,-0.000247875
1744040665306,2025-04-07T18.44.25.306,184.207,-0.000358750,0.000067063,-0.000248313
1744040665345,2025-04-07T18.44.25.345,184.246,-0.000360937,0.000067437,-0.000250312
1744040665385,2025-04-07T18.44.25.385,184.286,-0.000349938,0.000064875,-0.000255125
1744040665424,2025-04-07T18.44.25.424,184.325,-0.000341812,0.000065188,-0.000253812
1744040665464,2025-04-07T18.44.25.464,184.365,-0.000342875,0.000063750,-0.000254625
1744040665505,2025-04-07T18.44.25.505,184.406,-0.000342875,0.000065188,-0.000255438
1744040665545,2025-04-07T18.44.25.545,184.446,-0.000345500,0.000065250,-0.000253125
1744040665584,2025-04-07T18.44.25.584,184.485,-0.000347688,0.000066313,-0.000252312
1744040665624,2025-04-07T18.44.25.624,184.525,-0.000346938,0.000065562,-0.000252312
1744040665663,2025-04-07T18.44.25.663,184.564,-0.000346938,0.000065562,-0.000249562
1744040665703,2025-04-07T18.44.25.703,184.604,-0.000348812,0.000066687,-0.000249187
1744040665742,2025-04-07T18.44.25.742,184.643,-0.000349500,0.000065938,-0.000247125
1744040665783,2025-04-07T18.44.25.783,184.684,-0.000349875,0.000067437,-0.000246750
1744040665823,2025-04-07T18.44.25.823,184.724,-0.000350250,0.000066313,-0.000248313
1744040665862,2025-04-07T18.44.25.862,184.763,-0.000351375,0.000066687,-0.000247625
1744040665902,2025-04-07T18.44.25.902,184.803,-0.000352875,0.000068188,-0.000247563
1744040665941,2025-04-07T18.44.25.941,184.842,-0.000354313,0.000068188,-0.000248375
1744040665981,2025-04-07T18.44.25.981,184.882,-0.000356500,0.000068500,-0.000249062
1744040666022,2025-04-07T18.44.26.022,184.923,-0.000360187,0.000068188,-0.000251875
1744040666062,2025-04-07T18.44.26.062,184.963,-0.000360937,0.000067063,-0.000253125
1744040666101,2025-04-07T18.44.26.101,185.002,-0.000343250,0.000065188,-0.000253062
1744040666141,2025-04-07T18.44.26.141,185.042,-0.000342500,0.000063750,-0.000252625
1744040666180,2025-04-07T18.44.26.180,185.081,-0.000342500,0.000064500,-0.000252625
1744040666220,2025-04-07T18.44.26.220,185.121,-0.000343250,0.000064500,-0.000252188
1744040666261,2025-04-07T18.44.26.261,185.162,-0.000345875,0.000065562,-0.000251500
1744040666300,2025-04-07T18.44.26.300,185.201,-0.000345500,0.000065188,-0.000250688
1744040666340,2025-04-07T18.44.26.340,185.241,-0.000350250,0.000066313,-0.000248375
1744040666379,2025-04-07T18.44.26.379,185.280,-0.000351000,0.000067437,-0.000247438
1744040666419,2025-04-07T18.44.26.419,185.320,-0.000352812,0.000067063,-0.000247500
1744040666459,2025-04-07T18.44.26.459,185.360,-0.000355063,0.000066687,-0.000246000
1744040666498,2025-04-07T18.44.26.498,185.399,-0.000355063,0.000068188,-0.000245125
1744040666539,2025-04-07T18.44.26.539,185.440,-0.000356187,0.000067437,-0.000246813
1744040666579,2025-04-07T18.44.26.579,185.480,-0.000357625,0.000067063,-0.000246750
1744040666618,2025-04-07T18.44.26.618,185.519,-0.000359063,0.000068188,-0.000247875
1744040666658,2025-04-07T18.44.26.658,185.559,-0.000362438,0.000068562,-0.000250750
1744040666697,2025-04-07T18.44.26.697,185.598,-0.000363187,0.000068188,-0.000251625
1744040666737,2025-04-07T18.44.26.737,185.638,-0.000341812,0.000064500,-0.000253437
1744040666778,2025-04-07T18.44.26.778,185.679,-0.000341812,0.000063375,-0.000253437
1744040666817,2025-04-07T18.44.26.817,185.718,-0.000338875,0.000064125,-0.000254625
1744040666857,2025-04-07T18.44.26.857,185.758,-0.000339563,0.000063750,-0.000253062
1744040666897,2025-04-07T18.44.26.897,185.798,-0.000341062,0.000064875,-0.000251938
1744040666936,2025-04-07T18.44.26.936,185.837,-0.000346625,0.000065250,-0.000253125
1744040666976,2025-04-07T18.44.26.976,185.877,-0.000352125,0.000067063,-0.000249937
1744040667017,2025-04-07T18.44.27.017,185.918,-0.000355812,0.000067437,-0.000248687
1744040667056,2025-04-07T18.44.27.056,185.957,-0.000357625,0.000068188,-0.000246000
1744040667096,2025-04-07T18.44.27.096,185.997,-0.000359500,0.000068562,-0.000245937
1744040667135,2025-04-07T18.44.27.135,186.036,-0.000359500,0.000069250,-0.000245187
1744040667175,2025-04-07T18.44.27.175,186.076,-0.000360937,0.000068875,-0.000246813
1744040667214,2025-04-07T18.44.27.214,186.115,-0.000362438,0.000068875,-0.000246813
1744040667255,2025-04-07T18.44.27.255,186.156,-0.000364625,0.000070375,-0.000247875
1744040667295,2025-04-07T18.44.27.295,186.196,-0.000367187,0.000069250,-0.000250312
1744040667335,2025-04-07T18.44.27.335,186.236,-0.000366875,0.000068562,-0.000251500
1744040667374,2025-04-07T18.44.27.374,186.275,-0.000343625,0.000065562,-0.000253562
1744040667414,2025-04-07T18.44.27.414,186.315,-0.000344000,0.000064875,-0.000253500
1744040667453,2025-04-07T18.44.27.453,186.354,-0.000344000,0.000063750,-0.000253812
1744040667494,2025-04-07T18.44.27.494,186.395,-0.000344000,0.000064500,-0.000253500
1744040667534,2025-04-07T18.44.27.534,186.435,-0.000346250,0.000064875,-0.000252375
1744040667573,2025-04-07T18.44.27.573,186.474,-0.000351375,0.000066313,-0.000252000
1744040667613,2025-04-07T18.44.27.613,186.514,-0.000353625,0.000068188,-0.000251625
1744040667652,2025-04-07T18.44.27.652,186.553,-0.000355812,0.000067437,-0.000249937
1744040667692,2025-04-07T18.44.27.692,186.593,-0.000358750,0.000068562,-0.000247625
1744040667733,2025-04-07T18.44.27.733,186.634,-0.000365000,0.000070000,-0.000247500
1744040667773,2025-04-07T18.44.27.773,186.674,-0.000365750,0.000069625,-0.000247125
1744040667812,2025-04-07T18.44.27.812,186.713,-0.000365375,0.000070750,-0.000247438
1744040667852,2025-04-07T18.44.27.852,186.753,-0.000366125,0.000069625,-0.000248812
1744040667891,2025-04-07T18.44.27.891,186.792,-0.000368312,0.000069625,-0.000248687
1744040667931,2025-04-07T18.44.27.931,186.832,-0.000367250,0.000070750,-0.000252750
1744040667972,2025-04-07T18.44.27.972,186.873,-0.000352125,0.000066687,-0.000255500
1744040668011,2025-04-07T18.44.28.011,186.912,-0.000346625,0.000065250,-0.000255125
1744040668051,2025-04-07T18.44.28.051,186.952,-0.000343625,0.000065562,-0.000254750
1744040668090,2025-04-07T18.44.28.090,186.991,-0.000344000,0.000064875,-0.000254750
1744040668130,2025-04-07T18.44.28.130,187.031,-0.000345875,0.000065562,-0.000253937
1744040668170,2025-04-07T18.44.28.170,187.071,-0.000348812,0.000066687,-0.000254000
1744040668211,2025-04-07T18.44.28.211,187.112,-0.000352500,0.000067063,-0.000252750
1744040668250,2025-04-07T18.44.28.250,187.151,-0.000355812,0.000068562,-0.000250312
1744040668290,2025-04-07T18.44.28.290,187.191,-0.000357625,0.000068188,-0.000250250
1744040668329,2025-04-07T18.44.28.329,187.230,-0.000361313,0.000070375,-0.000247625
1744040668369,2025-04-07T18.44.28.369,187.270,-0.000364250,0.000070375,-0.000247063
1744040668408,2025-04-07T18.44.28.408,187.309,-0.000365000,0.000070375,-0.000247125
1744040668449,2025-04-07T18.44.28.449,187.350,-0.000366875,0.000070000,-0.000248313
1744040668489,2025-04-07T18.44.28.489,187.390,-0.000365750,0.000070000,-0.000247500
1744040668528,2025-04-07T18.44.28.528,187.429,-0.000368687,0.000070750,-0.000248687
1744040668568,2025-04-07T18.44.28.568,187.469,-0.000363500,0.000067812,-0.000252250
1744040668608,2025-04-07T18.44.28.608,187.509,-0.000360937,0.000068188,-0.000253937
1744040668647,2025-04-07T18.44.28.647,187.548,-0.000346250,0.000065562,-0.000254688
1744040668688,2025-04-07T18.44.28.688,187.589,-0.000346938,0.000065188,-0.000254625
1744040668728,2025-04-07T18.44.28.728,187.629,-0.000346563,0.000065188,-0.000255000
1744040668767,2025-04-07T18.44.28.767,187.668,-0.000345875,0.000065562,-0.000253500
1744040668807,2025-04-07T18.44.28.807,187.708,-0.000347688,0.000065250,-0.000253562
1744040668846,2025-04-07T18.44.28.846,187.747,-0.000352125,0.000065938,-0.000251875
1744040668886,2025-04-07T18.44.28.886,187.787,-0.000355063,0.000067063,-0.000250312
1744040668925,2025-04-07T18.44.28.925,187.826,-0.000355438,0.000067063,-0.000247875
1744040668966,2025-04-07T18.44.28.966,187.867,-0.000356500,0.000067812,-0.000246688
1744040669006,2025-04-07T18.44.29.006,187.907,-0.000356187,0.000068188,-0.000246000
1744040669045,2025-04-07T18.44.29.045,187.946,-0.000358375,0.000068188,-0.000245937
1744040669085,2025-04-07T18.44.29.085,187.986,-0.000357625,0.000068562,-0.000248000
1744040669125,2025-04-07T18.44.29.125,188.026,-0.000359875,0.000068875,-0.000248000
1744040669164,2025-04-07T18.44.29.164,188.065,-0.000361688,0.000068875,-0.000250375
1744040669205,2025-04-07T18.44.29.205,188.106,-0.000361688,0.000067812,-0.000250688
1744040669245,2025-04-07T18.44.29.245,188.146,-0.000339563,0.000064500,-0.000251125
1744040669284,2025-04-07T18.44.29.284,188.185,-0.000343625,0.000064875,-0.000253062
1744040669324,2025-04-07T18.44.29.324,188.225,-0.000342188,0.000064500,-0.000253562
1744040669363,2025-04-07T18.44.29.363,188.264,-0.000340687,0.000066313,-0.000251438
1744040669403,2025-04-07T18.44.29.403,188.304,-0.000341437,0.000065250,-0.000251188
1744040669442,2025-04-07T18.44.29.442,188.343,-0.000344375,0.000066313,-0.000251063
1744040669483,2025-04-07T18.44.29.483,188.384,-0.000345500,0.000065562,-0.000249125
1744040669523,2025-04-07T18.44.29.523,188.424,-0.000346625,0.000065938,-0.000249562
1744040669563,2025-04-07T18.44.29.563,188.464,-0.000347313,0.000065938,-0.000249187
1744040669602,2025-04-07T18.44.29.602,188.503,-0.000349938,0.000066313,-0.000248812
1744040669642,2025-04-07T18.44.29.642,188.543,-0.000350250,0.000066687,-0.000249562
1744040669681,2025-04-07T18.44.29.681,188.582,-0.000352125,0.000065938,-0.000248375
1744040669721,2025-04-07T18.44.29.721,188.622,-0.000353187,0.000066313,-0.000248313
1744040669762,2025-04-07T18.44.29.762,188.663,-0.000353938,0.000066687,-0.000248812
1744040669801,2025-04-07T18.44.29.801,188.702,-0.000356562,0.000068188,-0.000249187
1744040669841,2025-04-07T18.44.29.841,188.742,-0.000358000,0.000067437,-0.000250375
1744040669880,2025-04-07T18.44.29.880,188.781,-0.000358000,0.000067437,-0.000251875
1744040669920,2025-04-07T18.44.29.920,188.821,-0.000341812,0.000064875,-0.000252375
1744040669960,2025-04-07T18.44.29.960,188.861,-0.000341437,0.000065188,-0.000251063
1744040670001,2025-04-07T18.44.30.001,188.902,-0.000340687,0.000064875,-0.000250688
1744040670040,2025-04-07T18.44.30.040,188.941,-0.000340312,0.000064875,-0.000251188
1744040670080,2025-04-07T18.44.30.080,188.981,-0.000341812,0.000065562,-0.000251500
1744040670119,2025-04-07T18.44.30.119,189.020,-0.000341437,0.000064875,-0.000249875
1744040670159,2025-04-07T18.44.30.159,189.060,-0.000344000,0.000064500,-0.000250375
1744040670198,2025-04-07T18.44.30.198,189.099,-0.000347313,0.000065562,-0.000249562
1744040670239,2025-04-07T18.44.30.239,189.140,-0.000351750,0.000065562,-0.000248313
1744040670279,2025-04-07T18.44.30.279,189.180,-0.000354313,0.000065938,-0.000248812
1744040670318,2025-04-07T18.44.30.318,189.219,-0.000355438,0.000066687,-0.000249875
1744040670358,2025-04-07T18.44.30.358,189.259,-0.000358000,0.000067812,-0.000249062
1744040670398,2025-04-07T18.44.30.398,189.299,-0.000359437,0.000067812,-0.000250688
1744040670437,2025-04-07T18.44.30.437,189.338,-0.000360937,0.000068188,-0.000250688
1744040670477,2025-04-07T18.44.30.477,189.378,-0.000360562,0.000068875,-0.000251938
1744040670518,2025-04-07T18.44.30.518,189.419,-0.000342875,0.000066313,-0.000251063
1744040670557,2025-04-07T18.44.30.557,189.458,-0.000340687,0.000064500,-0.000252687
1744040670597,2025-04-07T18.44.30.597,189.498,-0.000339938,0.000064875,-0.000255875
1744040670636,2025-04-07T18.44.30.636,189.537,-0.000340687,0.000065562,-0.000253062
1744040670676,2025-04-07T18.44.30.676,189.577,-0.000340687,0.000065188,-0.000253875
1744040670715,2025-04-07T18.44.30.715,189.616,-0.000345500,0.000065938,-0.000254000
1744040670756,2025-04-07T18.44.30.756,189.657,-0.000353187,0.000066313,-0.000252250
1744040670796,2025-04-07T18.44.30.796,189.697,-0.000354688,0.000065562,-0.000251063
1744040670836,2025-04-07T18.44.30.836,189.737,-0.000355438,0.000066313,-0.000250750
1744040670875,2025-04-07T18.44.30.875,189.776,-0.000356500,0.000067063,-0.000251063
1744040670915,2025-04-07T18.44.30.915,189.816,-0.000357250,0.000067812,-0.000252312
1744040670954,2025-04-07T18.44.30.954,189.855,-0.000357625,0.000067437,-0.000251938
1744040670995,2025-04-07T18.44.30.995,189.896,-0.000358750,0.000067437,-0.000251938
1744040671035,2025-04-07T18.44.31.035,189.936,-0.000359812,0.000068500,-0.000253437
1744040671074,2025-04-07T18.44.31.074,189.975,-0.000360937,0.000068188,-0.000255500
1744040671114,2025-04-07T18.44.31.114,190.015,-0.000336625,0.000065562,-0.000256250
1744040671153,2025-04-07T18.44.31.153,190.054,-0.000339250,0.000065250,-0.000256312
1744040671193,2025-04-07T18.44.31.193,190.094,-0.000332250,0.000064875,-0.000253875
1744040671233,2025-04-07T18.44.31.233,190.134,-0.000332562,0.000063000,-0.000252312
1744040671274,2025-04-07T18.44.31.274,190.175,-0.000337000,0.000064875,-0.000255063
1744040671313,2025-04-07T18.44.31.313,190.214,-0.000342188,0.000064875,-0.000253562
1744040671353,2025-04-07T18.44.31.353,190.254,-0.000347000,0.000065562,-0.000252375
1744040671392,2025-04-07T18.44.31.392,190.293,-0.000347688,0.000066687,-0.000251875
1744040671432,2025-04-07T18.44.31.432,190.333,-0.000348062,0.000065188,-0.000249875
1744040671471,2025-04-07T18.44.31.471,190.372,-0.000350625,0.000066313,-0.000250750
1744040671512,2025-04-07T18.44.31.512,190.413,-0.000351375,0.000067063,-0.000252000
1744040671552,2025-04-07T18.44.31.552,190.453,-0.000353563,0.000066687,-0.000250750
1744040671591,2025-04-07T18.44.31.591,190.492,-0.000356125,0.000066687,-0.000252188
1744040671631,2025-04-07T18.44.31.631,190.532,-0.000358000,0.000066687,-0.000253812
1744040671670,2025-04-07T18.44.31.670,190.571,-0.000359125,0.000068562,-0.000255938
1744040671710,2025-04-07T18.44.31.710,190.611,-0.000343313,0.000064875,-0.000257125
1744040671751,2025-04-07T18.44.31.751,190.652,-0.000343250,0.000064875,-0.000257000
1744040671791,2025-04-07T18.44.31.791,190.692,-0.000341812,0.000064500,-0.000257062
1744040671830,2025-04-07T18.44.31.830,190.731,-0.000342875,0.000065562,-0.000257000
1744040671870,2025-04-07T18.44.31.870,190.771,-0.000345125,0.000063375,-0.000257062
1744040671909,2025-04-07T18.44.31.909,190.810,-0.000347313,0.000065250,-0.000253937
1744040671949,2025-04-07T18.44.31.949,190.850,-0.000346250,0.000064500,-0.000252750
1744040671990,2025-04-07T18.44.31.990,190.891,-0.000344750,0.000064875,-0.000253125
1744040672029,2025-04-07T18.44.32.029,190.930,-0.000344750,0.000064500,-0.000249875
1744040672069,2025-04-07T18.44.32.069,190.970,-0.000346250,0.000064875,-0.000250312
1744040672108,2025-04-07T18.44.32.108,191.009,-0.000348437,0.000065562,-0.000250688
1744040672148,2025-04-07T18.44.32.148,191.049,-0.000350625,0.000067063,-0.000251188
1744040672188,2025-04-07T18.44.32.188,191.089,-0.000352125,0.000066313,-0.000252625
1744040672229,2025-04-07T18.44.32.229,191.130,-0.000353938,0.000066313,-0.000252750
1744040672268,2025-04-07T18.44.32.268,191.169,-0.000355812,0.000067063,-0.000256687
1744040672308,2025-04-07T18.44.32.308,191.209,-0.000354313,0.000067063,-0.000258313
1744040672347,2025-04-07T18.44.32.347,191.248,-0.000335500,0.000063750,-0.000255813
1744040672387,2025-04-07T18.44.32.387,191.288,-0.000333312,0.000063000,-0.000251938
1744040672426,2025-04-07T18.44.32.426,191.327,-0.000335563,0.000063375,-0.000253875
1744040672467,2025-04-07T18.44.32.467,191.368,-0.000336687,0.000062250,-0.000253562
1744040672507,2025-04-07T18.44.32.507,191.408,-0.000338500,0.000063750,-0.000251938
1744040672546,2025-04-07T18.44.32.546,191.447,-0.000337750,0.000062625,-0.000251938
1744040672586,2025-04-07T18.44.32.586,191.487,-0.000337375,0.000063000,-0.000252312
1744040672626,2025-04-07T18.44.32.626,191.527,-0.000338500,0.000063750,-0.000249562
1744040672665,2025-04-07T18.44.32.665,191.566,-0.000342188,0.000064125,-0.000249562
1744040672706,2025-04-07T18.44.32.706,191.607,-0.000345125,0.000064875,-0.000250312
1744040672746,2025-04-07T18.44.32.746,191.647,-0.000346625,0.000065250,-0.000248812
1744040672785,2025-04-07T18.44.32.785,191.686,-0.000347688,0.000065562,-0.000249937
1744040672825,2025-04-07T18.44.32.825,191.726,-0.000348812,0.000066313,-0.000248313
1744040672864,2025-04-07T18.44.32.864,191.765,-0.000350625,0.000067063,-0.000249562
1744040672904,2025-04-07T18.44.32.904,191.805,-0.000353250,0.000066687,-0.000249562
1744040672945,2025-04-07T18.44.32.945,191.846,-0.000355438,0.000066687,-0.000251500
1744040672984,2025-04-07T18.44.32.984,191.885,-0.000339625,0.000064875,-0.000251188
1744040673024,2025-04-07T18.44.33.024,191.925,-0.000334062,0.000063375,-0.000252312
1744040673064,2025-04-07T18.44.33.064,191.965,-0.000333312,0.000063000,-0.000251500
1744040673103,2025-04-07T18.44.33.103,192.004,-0.000334437,0.000064125,-0.000251063
1744040673143,2025-04-07T18.44.33.143,192.044,-0.000336625,0.000064125,-0.000251188
1744040673184,2025-04-07T18.44.33.184,192.085,-0.000338875,0.000065250,-0.000251563
1744040673223,2025-04-07T18.44.33.223,192.124,-0.000343313,0.000065938,-0.000250750
1744040673263,2025-04-07T18.44.33.263,192.164,-0.000344375,0.000066313,-0.000251188
1744040673302,2025-04-07T18.44.33.302,192.203,-0.000345500,0.000065250,-0.000250000
1744040673342,2025-04-07T18.44.33.342,192.243,-0.000345125,0.000064875,-0.000250750
1744040673383,2025-04-07T18.44.33.383,192.284,-0.000345875,0.000065938,-0.000250375
1744040673422,2025-04-07T18.44.33.422,192.323,-0.000348062,0.000064500,-0.000249062
1744040673462,2025-04-07T18.44.33.462,192.363,-0.000348812,0.000065938,-0.000249062
1744040673502,2025-04-07T18.44.33.502,192.403,-0.000349562,0.000066313,-0.000249125
1744040673541,2025-04-07T18.44.33.541,192.442,-0.000352500,0.000067437,-0.000250375
1744040673581,2025-04-07T18.44.33.581,192.482,-0.000355063,0.000068562,-0.000249187
1744040673620,2025-04-07T18.44.33.620,192.521,-0.000356187,0.000066687,-0.000251563
1744040673661,2025-04-07T18.44.33.661,192.562,-0.000337750,0.000064875,-0.000251563
1744040673701,2025-04-07T18.44.33.701,192.602,-0.000337375,0.000063375,-0.000253125
1744040673740,2025-04-07T18.44.33.740,192.641,-0.000336625,0.000063375,-0.000252750
1744040673780,2025-04-07T18.44.33.780,192.681,-0.000335188,0.000064125,-0.000250375
1744040673819,2025-04-07T18.44.33.819,192.720,-0.000338500,0.000063750,-0.000252250
1744040673859,2025-04-07T18.44.33.859,192.760,-0.000339938,0.000064500,-0.000252312
1744040673900,2025-04-07T18.44.33.900,192.801,-0.000342188,0.000064125,-0.000252375
1744040673940,2025-04-07T18.44.33.940,192.841,-0.000347313,0.000066313,-0.000250375
1744040673979,2025-04-07T18.44.33.979,192.880,-0.000351750,0.000066313,-0.000248750
1744040674019,2025-04-07T18.44.34.019,192.920,-0.000355063,0.000067437,-0.000249062
1744040674058,2025-04-07T18.44.34.058,192.959,-0.000356562,0.000068562,-0.000248375
1744040674098,2025-04-07T18.44.34.098,192.999,-0.000358000,0.000068188,-0.000249125
1744040674137,2025-04-07T18.44.34.137,193.038,-0.000358750,0.000068562,-0.000248750
1744040674178,2025-04-07T18.44.34.178,193.079,-0.000360562,0.000069250,-0.000249937
1744040674218,2025-04-07T18.44.34.218,193.119,-0.000358750,0.000068188,-0.000253125
1744040674257,2025-04-07T18.44.34.257,193.158,-0.000341812,0.000065250,-0.000255500
1744040674297,2025-04-07T18.44.34.297,193.198,-0.000337750,0.000064125,-0.000255500
1744040674337,2025-04-07T18.44.34.337,193.238,-0.000337750,0.000064500,-0.000254313
1744040674376,2025-04-07T18.44.34.376,193.277,-0.000341437,0.000064500,-0.000253125
1744040674417,2025-04-07T18.44.34.417,193.318,-0.000344375,0.000065562,-0.000253937
1744040674457,2025-04-07T18.44.34.457,193.358,-0.000350625,0.000066313,-0.000254313
1744040674496,2025-04-07T18.44.34.496,193.397,-0.000352125,0.000067812,-0.000252750
1744040674536,2025-04-07T18.44.34.536,193.437,-0.000353625,0.000068188,-0.000250875
1744040674575,2025-04-07T18.44.34.575,193.476,-0.000354688,0.000067812,-0.000250375
1744040674615,2025-04-07T18.44.34.615,193.516,-0.000355438,0.000068875,-0.000250375
1744040674656,2025-04-07T18.44.34.656,193.557,-0.000357250,0.000067812,-0.000250688
1744040674695,2025-04-07T18.44.34.695,193.596,-0.000357250,0.000068875,-0.000252625
