epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1744041344312,2025-04-07T18.55.44.312,222.780,-1.311,107.530,8.384
1744041344332,2025-04-07T18.55.44.332,222.800,-14.695,106.677,5.579
1744041344353,2025-04-07T18.55.44.353,222.821,-20.183,101.280,-0.030
1744041344372,2025-04-07T18.55.44.372,222.840,-4.116,99.970,-9.238
1744041344392,2025-04-07T18.55.44.392,222.860,23.384,90.610,-18.079
1744041344413,2025-04-07T18.55.44.413,222.881,23.018,61.646,-14.207
1744041344433,2025-04-07T18.55.44.433,222.901,-8.171,16.555,1.280
1744041344454,2025-04-07T18.55.44.454,222.922,-18.232,-7.348,12.073
1744041344473,2025-04-07T18.55.44.473,222.941,-10.549,-21.555,16.860
1744041344493,2025-04-07T18.55.44.493,222.961,10.518,-36.982,11.707
1744041344514,2025-04-07T18.55.44.514,222.982,20.945,-50.366,7.317
1744041344534,2025-04-07T18.55.44.534,223.002,0.884,-68.293,8.049
1744041344555,2025-04-07T18.55.44.555,223.023,-11.220,-83.079,7.134
1744041344575,2025-04-07T18.55.44.575,223.043,-3.811,-86.555,4.665
1744041344594,2025-04-07T18.55.44.594,223.062,16.677,-84.238,-1.890
1744041344615,2025-04-07T18.55.44.615,223.083,21.280,-84.299,-6.220
1744041344635,2025-04-07T18.55.44.635,223.103,-3.963,-86.982,-4.604
1744041344656,2025-04-07T18.55.44.656,223.124,-17.256,-82.835,-5.579
1744041344676,2025-04-07T18.55.44.676,223.144,2.957,-60.000,-5.671
1744041344697,2025-04-07T18.55.44.697,223.165,15.915,-25.793,-1.006
1744041344716,2025-04-07T18.55.44.716,223.184,14.360,8.963,4.177
1744041344736,2025-04-07T18.55.44.736,223.204,8.598,42.409,8.110
1744041344757,2025-04-07T18.55.44.757,223.225,4.024,74.085,12.470
1744041344777,2025-04-07T18.55.44.777,223.245,12.348,98.201,12.348
1744041344798,2025-04-07T18.55.44.798,223.266,19.390,112.043,7.957
1744041344818,2025-04-07T18.55.44.818,223.286,13.262,108.841,1.555
1744041344837,2025-04-07T18.55.44.837,223.305,-3.689,91.860,-5.396
1744041344858,2025-04-07T18.55.44.858,223.326,-12.073,82.226,-10.030
1744041344878,2025-04-07T18.55.44.878,223.346,2.226,71.067,-13.506
1744041344899,2025-04-07T18.55.44.899,223.367,13.354,51.402,-6.280
1744041344919,2025-04-07T18.55.44.919,223.387,1.402,29.665,5.427
1744041344939,2025-04-07T18.55.44.939,223.407,-20.091,10.762,16.707
1744041344959,2025-04-07T18.55.44.959,223.427,-15.335,-4.665,13.384
1744041344980,2025-04-07T18.55.44.980,223.448,10.579,-13.720,1.311
1744041345000,2025-04-07T18.55.45.000,223.468,15.183,-26.250,-5.091
1744041345021,2025-04-07T18.55.45.021,223.489,2.988,-45.945,-9.878
1744041345041,2025-04-07T18.55.45.041,223.509,-7.988,-62.683,-13.537
1744041345060,2025-04-07T18.55.45.060,223.528,-9.207,-72.073,-14.543
1744041345081,2025-04-07T18.55.45.081,223.549,8.872,-74.634,-17.500
1744041345101,2025-04-07T18.55.45.101,223.569,32.744,-79.024,-21.037
1744041345122,2025-04-07T18.55.45.122,223.590,17.317,-76.341,-12.744
1744041345142,2025-04-07T18.55.45.142,223.610,-13.384,-64.055,-4.909
1744041345163,2025-04-07T18.55.45.163,223.631,-4.939,-40.427,-7.348
1744041345182,2025-04-07T18.55.45.182,223.650,9.268,-1.341,-5.122
1744041345202,2025-04-07T18.55.45.202,223.670,10.823,39.909,-0.335
1744041345223,2025-04-07T18.55.45.223,223.691,10.427,69.848,0.061
1744041345243,2025-04-07T18.55.45.243,223.711,6.128,86.433,-0.549
1744041345264,2025-04-07T18.55.45.264,223.732,-5.335,91.341,-0.366
1744041345284,2025-04-07T18.55.45.284,223.752,-14.726,91.799,-1.890
1744041345303,2025-04-07T18.55.45.303,223.771,-13.720,95.884,-4.146
1744041345324,2025-04-07T18.55.45.324,223.792,-12.012,96.555,-8.415
1744041345344,2025-04-07T18.55.45.344,223.812,-12.287,87.012,-11.372
1744041345365,2025-04-07T18.55.45.365,223.833,-16.524,65.396,-8.476
1744041345385,2025-04-07T18.55.45.385,223.853,-27.835,41.280,-2.256
1744041345404,2025-04-07T18.55.45.404,223.872,-35.854,26.738,8.476
1744041345425,2025-04-07T18.55.45.425,223.893,-24.055,13.384,11.037
1744041345445,2025-04-07T18.55.45.445,223.913,1.159,-2.287,4.543
1744041345466,2025-04-07T18.55.45.466,223.934,5.335,-23.476,2.622
1744041345486,2025-04-07T18.55.45.486,223.954,-8.354,-46.616,2.287
1744041345507,2025-04-07T18.55.45.507,223.975,-9.939,-63.659,-2.226
1744041345526,2025-04-07T18.55.45.526,223.994,-0.152,-72.988,-6.646
1744041345546,2025-04-07T18.55.45.546,224.014,3.963,-80.945,-9.146
1744041345567,2025-04-07T18.55.45.567,224.035,6.738,-88.598,-12.012
1744041345587,2025-04-07T18.55.45.587,224.055,8.872,-89.695,-10.701
1744041345608,2025-04-07T18.55.45.608,224.076,7.866,-85.030,-6.860
1744041345628,2025-04-07T18.55.45.628,224.096,11.311,-74.177,-5.396
1744041345647,2025-04-07T18.55.45.647,224.115,9.665,-56.555,-2.165
1744041345668,2025-04-07T18.55.45.668,224.136,9.085,-27.226,5.122
1744041345689,2025-04-07T18.55.45.689,224.157,21.098,4.055,8.841
1744041345709,2025-04-07T18.55.45.709,224.177,24.817,26.677,8.293
1744041345730,2025-04-07T18.55.45.730,224.198,9.512,42.957,10.152
1744041345750,2025-04-07T18.55.45.750,224.218,-5.000,59.116,11.402
1744041345769,2025-04-07T18.55.45.769,224.237,1.098,74.024,9.116
1744041345790,2025-04-07T18.55.45.790,224.258,0.122,82.439,6.860
1744041345810,2025-04-07T18.55.45.810,224.278,-9.451,84.024,5.213
1744041345831,2025-04-07T18.55.45.831,224.299,-19.360,85.549,4.360
1744041345851,2025-04-07T18.55.45.851,224.319,-12.713,85.762,2.012
1744041345872,2025-04-07T18.55.45.872,224.340,-2.073,77.256,-1.006
1744041345891,2025-04-07T18.55.45.891,224.359,-9.085,57.652,-3.506
1744041345911,2025-04-07T18.55.45.911,224.379,-4.787,41.646,-2.409
1744041345932,2025-04-07T18.55.45.932,224.400,-0.122,21.951,1.616
1744041345952,2025-04-07T18.55.45.952,224.420,-8.811,-6.524,4.329
1744041345973,2025-04-07T18.55.45.973,224.441,-17.195,-30.762,8.994
1744041345992,2025-04-07T18.55.45.992,224.460,-16.524,-45.640,12.409
1744041346012,2025-04-07T18.55.46.012,224.480,-4.665,-55.396,10.732
1744041346033,2025-04-07T18.55.46.033,224.501,6.128,-64.146,6.921
1744041346053,2025-04-07T18.55.46.053,224.521,8.872,-72.195,3.476
1744041346074,2025-04-07T18.55.46.074,224.542,9.817,-81.799,-0.915
1744041346094,2025-04-07T18.55.46.094,224.562,2.805,-88.232,-3.537
1744041346113,2025-04-07T18.55.46.113,224.581,-8.689,-87.835,-6.646
1744041346134,2025-04-07T18.55.46.134,224.602,-9.238,-78.232,-7.774
1744041346154,2025-04-07T18.55.46.154,224.622,1.951,-56.433,-3.780
1744041346175,2025-04-07T18.55.46.175,224.643,19.543,-27.622,1.341
1744041346195,2025-04-07T18.55.46.195,224.663,20.610,-4.360,5.549
1744041346216,2025-04-07T18.55.46.216,224.684,10.183,14.604,8.323
1744041346235,2025-04-07T18.55.46.235,224.703,7.104,36.037,11.067
1744041346255,2025-04-07T18.55.46.255,224.723,8.140,58.171,12.073
1744041346276,2025-04-07T18.55.46.276,224.744,12.866,74.116,11.311
1744041346296,2025-04-07T18.55.46.296,224.764,4.055,79.360,9.451
1744041346317,2025-04-07T18.55.46.317,224.785,-8.567,81.555,5.823
1744041346337,2025-04-07T18.55.46.337,224.805,-9.024,84.329,2.805
1744041346356,2025-04-07T18.55.46.356,224.824,-0.610,82.561,0.152
1744041346377,2025-04-07T18.55.46.377,224.845,-0.579,68.933,-1.189
1744041346397,2025-04-07T18.55.46.397,224.865,-6.646,42.988,-2.409
1744041346418,2025-04-07T18.55.46.418,224.886,-0.671,19.604,-2.256
1744041346439,2025-04-07T18.55.46.439,224.907,3.963,-1.585,-1.372
1744041346458,2025-04-07T18.55.46.458,224.926,0.244,-21.829,-3.323
1744041346478,2025-04-07T18.55.46.478,224.946,-1.799,-42.226,-7.896
1744041346499,2025-04-07T18.55.46.499,224.967,-1.463,-59.299,-12.530
1744041346519,2025-04-07T18.55.46.519,224.987,-1.098,-70.549,-14.848
1744041346540,2025-04-07T18.55.46.540,225.008,2.561,-77.957,-16.067
1744041346560,2025-04-07T18.55.46.560,225.028,5.732,-82.774,-16.890
1744041346579,2025-04-07T18.55.46.579,225.047,7.348,-83.049,-14.512
1744041346600,2025-04-07T18.55.46.600,225.068,3.506,-76.890,-10.244
1744041346620,2025-04-07T18.55.46.620,225.088,5.640,-69.939,-10.122
1744041346641,2025-04-07T18.55.46.641,225.109,6.951,-58.933,-12.256
1744041346661,2025-04-07T18.55.46.661,225.129,9.695,-45.183,-12.195
1744041346682,2025-04-07T18.55.46.682,225.150,16.982,-23.872,-10.000
1744041346701,2025-04-07T18.55.46.701,225.169,21.738,-0.244,-6.860
1744041346721,2025-04-07T18.55.46.721,225.189,17.470,12.470,-6.067
1744041346742,2025-04-07T18.55.46.742,225.210,13.567,24.360,-4.512
1744041346762,2025-04-07T18.55.46.762,225.230,16.037,38.262,-2.652
1744041346783,2025-04-07T18.55.46.783,225.251,13.811,42.470,0.183
1744041346803,2025-04-07T18.55.46.803,225.271,1.982,38.354,-0.549
1744041346822,2025-04-07T18.55.46.822,225.290,-11.829,37.652,-4.085
1744041346843,2025-04-07T18.55.46.843,225.311,-10.671,55.152,-3.902
1744041346863,2025-04-07T18.55.46.863,225.331,-1.707,71.829,-2.165
1744041346884,2025-04-07T18.55.46.884,225.352,-1.585,60.122,-2.409
1744041346904,2025-04-07T18.55.46.904,225.372,0.732,46.006,-1.890
1744041346923,2025-04-07T18.55.46.923,225.391,8.232,31.128,-0.945
1744041346944,2025-04-07T18.55.46.944,225.412,5.823,6.860,-0.122
1744041346964,2025-04-07T18.55.46.964,225.432,-1.951,-21.341,0.518
1744041346985,2025-04-07T18.55.46.985,225.453,0.488,-40.610,0.000
1744041347005,2025-04-07T18.55.47.005,225.473,4.909,-54.360,-2.073
1744041347026,2025-04-07T18.55.47.026,225.494,2.195,-63.872,-3.689
1744041347045,2025-04-07T18.55.47.045,225.513,6.220,-71.037,-6.768
1744041347065,2025-04-07T18.55.47.065,225.533,9.421,-82.104,-8.567
1744041347086,2025-04-07T18.55.47.086,225.554,3.963,-88.018,-9.390
1744041347106,2025-04-07T18.55.47.106,225.574,10.793,-86.250,-11.372
1744041347127,2025-04-07T18.55.47.127,225.595,7.104,-86.250,-11.646
1744041347147,2025-04-07T18.55.47.147,225.615,0.427,-83.780,-12.713
1744041347167,2025-04-07T18.55.47.167,225.635,5.366,-70.122,-10.884
1744041347187,2025-04-07T18.55.47.187,225.655,9.116,-45.091,-4.665
1744041347208,2025-04-07T18.55.47.208,225.676,10.091,-21.250,1.067
1744041347228,2025-04-07T18.55.47.228,225.696,7.957,5.152,5.427
1744041347249,2025-04-07T18.55.47.249,225.717,4.878,27.744,8.476
1744041347269,2025-04-07T18.55.47.269,225.737,1.006,51.921,11.494
1744041347288,2025-04-07T18.55.47.288,225.756,-1.402,69.482,13.018
1744041347309,2025-04-07T18.55.47.309,225.777,-7.256,77.683,13.841
1744041347329,2025-04-07T18.55.47.329,225.797,-20.244,86.585,17.195
1744041347350,2025-04-07T18.55.47.350,225.818,-23.689,94.756,17.957
1744041347370,2025-04-07T18.55.47.370,225.838,-21.646,92.378,14.329
1744041347389,2025-04-07T18.55.47.389,225.857,-50.122,82.134,17.774
1744041347410,2025-04-07T18.55.47.410,225.878,-64.726,78.780,24.055
1744041347430,2025-04-07T18.55.47.430,225.898,-24.512,80.671,23.994
1744041347451,2025-04-07T18.55.47.451,225.919,6.067,72.652,23.110
1744041347471,2025-04-07T18.55.47.471,225.939,2.348,40.488,19.939
1744041347492,2025-04-07T18.55.47.492,225.960,3.872,6.982,13.933
1744041347512,2025-04-07T18.55.47.512,225.980,8.537,-9.360,7.652
1744041347531,2025-04-07T18.55.47.531,225.999,15.396,-19.268,-1.646
1744041347552,2025-04-07T18.55.47.552,226.020,24.329,-39.787,-9.360
1744041347572,2025-04-07T18.55.47.572,226.040,26.524,-59.543,-13.780
1744041347593,2025-04-07T18.55.47.593,226.061,14.268,-75.671,-16.951
1744041347613,2025-04-07T18.55.47.613,226.081,10.244,-79.970,-13.902
1744041347632,2025-04-07T18.55.47.632,226.100,18.384,-82.866,-7.378
1744041347653,2025-04-07T18.55.47.653,226.121,17.927,-93.476,1.494
1744041347673,2025-04-07T18.55.47.673,226.141,11.951,-99.695,8.628
1744041347694,2025-04-07T18.55.47.694,226.162,8.049,-100.183,13.598
1744041347714,2025-04-07T18.55.47.714,226.182,5.732,-88.476,11.555
1744041347735,2025-04-07T18.55.47.735,226.203,-6.951,-59.939,-0.030
1744041347754,2025-04-07T18.55.47.754,226.222,-2.195,-26.341,-2.439
1744041347774,2025-04-07T18.55.47.774,226.242,11.585,6.037,-0.488
1744041347795,2025-04-07T18.55.47.795,226.263,10.183,29.970,1.220
1744041347815,2025-04-07T18.55.47.815,226.283,7.591,48.323,2.652
1744041347836,2025-04-07T18.55.47.836,226.304,4.787,61.250,4.787
1744041347856,2025-04-07T18.55.47.856,226.324,-6.189,71.524,7.713
1744041347876,2025-04-07T18.55.47.876,226.344,-5.671,82.409,10.183
1744041347896,2025-04-07T18.55.47.896,226.364,-6.006,88.140,11.555
1744041347917,2025-04-07T18.55.47.917,226.385,-9.055,85.518,13.262
1744041347937,2025-04-07T18.55.47.937,226.405,-23.689,75.000,16.646
1744041347958,2025-04-07T18.55.47.958,226.426,-36.220,57.744,21.555
1744041347977,2025-04-07T18.55.47.977,226.445,-27.409,41.311,22.835
1744041347997,2025-04-07T18.55.47.997,226.465,-17.866,31.616,19.634
1744041348018,2025-04-07T18.55.48.018,226.486,-14.726,27.226,16.280
1744041348038,2025-04-07T18.55.48.038,226.506,-1.677,13.933,8.628
1744041348059,2025-04-07T18.55.48.059,226.527,1.098,-3.079,-1.128
1744041348079,2025-04-07T18.55.48.079,226.547,-4.116,-17.195,-7.927
1744041348098,2025-04-07T18.55.48.098,226.566,-0.274,-34.390,-14.817
1744041348119,2025-04-07T18.55.48.119,226.587,1.098,-52.104,-18.963
1744041348139,2025-04-07T18.55.48.139,226.607,0.549,-67.409,-20.732
1744041348160,2025-04-07T18.55.48.160,226.628,-1.799,-75.701,-18.994
1744041348180,2025-04-07T18.55.48.180,226.648,5.091,-80.701,-15.701
1744041348201,2025-04-07T18.55.48.201,226.669,10.823,-83.841,-11.250
1744041348220,2025-04-07T18.55.48.220,226.688,4.756,-82.805,-3.659
1744041348240,2025-04-07T18.55.48.240,226.708,-5.152,-73.171,5.579
1744041348261,2025-04-07T18.55.48.261,226.729,-9.695,-60.061,11.494
1744041348281,2025-04-07T18.55.48.281,226.749,-1.280,-46.341,10.884
1744041348302,2025-04-07T18.55.48.302,226.770,6.433,-27.713,6.768
1744041348322,2025-04-07T18.55.48.322,226.790,12.713,-8.537,1.768
1744041348341,2025-04-07T18.55.48.341,226.809,16.250,8.933,-4.329
1744041348362,2025-04-07T18.55.48.362,226.830,17.409,18.811,-10.701
1744041348382,2025-04-07T18.55.48.382,226.850,5.884,26.250,-11.677
1744041348403,2025-04-07T18.55.48.403,226.871,-4.604,40.671,-5.671
1744041348423,2025-04-07T18.55.48.423,226.891,-1.067,67.073,-0.152
1744041348442,2025-04-07T18.55.48.442,226.910,12.774,90.427,0.030
1744041348463,2025-04-07T18.55.48.463,226.931,22.165,97.012,-5.305
1744041348483,2025-04-07T18.55.48.483,226.951,15.823,87.835,-10.671
1744041348504,2025-04-07T18.55.48.504,226.972,-11.067,70.061,-12.409
1744041348524,2025-04-07T18.55.48.524,226.992,-25.030,57.470,-9.451
1744041348545,2025-04-07T18.55.48.545,227.013,-12.256,53.537,-5.915
1744041348564,2025-04-07T18.55.48.564,227.032,6.951,48.476,-5.488
1744041348584,2025-04-07T18.55.48.584,227.052,3.720,31.738,-4.299
1744041348605,2025-04-07T18.55.48.605,227.073,-5.396,8.750,0.091
1744041348626,2025-04-07T18.55.48.626,227.094,-3.872,-8.232,-1.585
1744041348646,2025-04-07T18.55.48.646,227.114,0.823,-19.085,-6.189
1744041348667,2025-04-07T18.55.48.667,227.135,4.695,-39.024,-6.921
1744041348686,2025-04-07T18.55.48.686,227.154,2.226,-58.354,-7.256
1744041348706,2025-04-07T18.55.48.706,227.174,-0.274,-66.738,-6.890
1744041348727,2025-04-07T18.55.48.727,227.195,2.378,-69.177,-6.921
1744041348747,2025-04-07T18.55.48.747,227.215,4.055,-71.829,-7.652
1744041348768,2025-04-07T18.55.48.768,227.236,10.396,-70.366,-6.524
1744041348788,2025-04-07T18.55.48.788,227.256,16.067,-66.098,-4.207
1744041348807,2025-04-07T18.55.48.807,227.275,5.976,-63.933,-2.409
1744041348828,2025-04-07T18.55.48.828,227.296,-0.183,-60.213,0.762
1744041348848,2025-04-07T18.55.48.848,227.316,1.951,-45.732,7.378
1744041348869,2025-04-07T18.55.48.869,227.337,5.732,-24.390,14.634
1744041348889,2025-04-07T18.55.48.889,227.357,5.549,-8.140,19.512
1744041348910,2025-04-07T18.55.48.910,227.378,5.274,5.640,18.567
1744041348929,2025-04-07T18.55.48.929,227.397,5.976,18.384,14.848
1744041348949,2025-04-07T18.55.48.949,227.417,3.110,30.457,10.762
1744041348970,2025-04-07T18.55.48.970,227.438,5.732,42.012,6.372
1744041348990,2025-04-07T18.55.48.990,227.458,7.652,51.707,3.445
1744041349011,2025-04-07T18.55.49.011,227.479,1.220,57.195,1.159
1744041349030,2025-04-07T18.55.49.030,227.498,1.098,63.445,-1.799
1744041349050,2025-04-07T18.55.49.050,227.518,1.128,72.409,-4.756
1744041349071,2025-04-07T18.55.49.071,227.539,-4.299,71.098,-8.598
1744041349091,2025-04-07T18.55.49.091,227.559,-16.220,62.561,-12.683
1744041349112,2025-04-07T18.55.49.112,227.580,-20.427,62.134,-13.659
1744041349132,2025-04-07T18.55.49.132,227.600,-7.591,67.988,-13.232
1744041349151,2025-04-07T18.55.49.151,227.619,12.256,61.616,-13.018
1744041349172,2025-04-07T18.55.49.172,227.640,7.957,39.665,-10.457
1744041349192,2025-04-07T18.55.49.192,227.660,-9.512,12.500,-4.482
1744041349213,2025-04-07T18.55.49.213,227.681,-3.506,-11.189,-3.628
1744041349233,2025-04-07T18.55.49.233,227.701,4.848,-25.457,-0.671
1744041349254,2025-04-07T18.55.49.254,227.722,3.994,-42.165,1.463
1744041349273,2025-04-07T18.55.49.273,227.741,0.335,-58.628,-0.366
1744041349293,2025-04-07T18.55.49.293,227.761,-2.866,-66.037,-1.128
1744041349314,2025-04-07T18.55.49.314,227.782,1.128,-69.085,-1.433
1744041349334,2025-04-07T18.55.49.334,227.802,1.402,-71.067,-3.049
1744041349355,2025-04-07T18.55.49.355,227.823,1.280,-70.884,-9.238
1744041349376,2025-04-07T18.55.49.376,227.844,15.762,-66.372,-14.665
1744041349395,2025-04-07T18.55.49.395,227.863,11.189,-52.835,-10.671
1744041349415,2025-04-07T18.55.49.415,227.883,5.335,-44.451,-5.366
1744041349436,2025-04-07T18.55.49.436,227.904,-1.098,-32.622,-1.189
1744041349456,2025-04-07T18.55.49.456,227.924,2.591,-16.189,-0.762
1744041349477,2025-04-07T18.55.49.477,227.945,18.049,1.220,-2.530
1744041349496,2025-04-07T18.55.49.496,227.964,29.695,13.293,-4.390
1744041349516,2025-04-07T18.55.49.516,227.984,15.366,19.360,-0.488
1744041349537,2025-04-07T18.55.49.537,228.005,-6.982,22.317,3.841
1744041349557,2025-04-07T18.55.49.557,228.025,-10.061,31.585,6.311
1744041349578,2025-04-07T18.55.49.578,228.046,-3.476,46.616,7.652
1744041349598,2025-04-07T18.55.49.598,228.066,-1.067,60.488,6.799
1744041349617,2025-04-07T18.55.49.617,228.085,-6.494,63.780,3.963
1744041349638,2025-04-07T18.55.49.638,228.106,-19.726,62.012,0.915
1744041349658,2025-04-07T18.55.49.658,228.126,-28.384,67.317,-1.646
1744041349679,2025-04-07T18.55.49.679,228.147,-19.268,74.970,-8.963
1744041349699,2025-04-07T18.55.49.699,228.167,-3.049,72.866,-18.445
1744041349720,2025-04-07T18.55.49.720,228.188,-4.817,58.567,-21.098
1744041349739,2025-04-07T18.55.49.739,228.207,-9.604,42.652,-15.183
1744041349759,2025-04-07T18.55.49.759,228.227,-6.433,28.994,-7.988
1744041349780,2025-04-07T18.55.49.780,228.248,4.756,15.061,-4.024
1744041349800,2025-04-07T18.55.49.800,228.268,7.713,-10.091,-0.427
1744041349821,2025-04-07T18.55.49.821,228.289,2.226,-29.116,5.213
1744041349841,2025-04-07T18.55.49.841,228.309,4.146,-39.817,6.250
1744041349860,2025-04-07T18.55.49.860,228.328,9.451,-46.707,4.207
1744041349881,2025-04-07T18.55.49.881,228.349,6.037,-56.494,1.646
1744041349901,2025-04-07T18.55.49.901,228.369,-1.677,-64.970,1.067
1744041349922,2025-04-07T18.55.49.922,228.390,-4.909,-62.226,3.171
1744041349942,2025-04-07T18.55.49.942,228.410,-2.256,-53.841,3.689
1744041349963,2025-04-07T18.55.49.963,228.431,1.280,-51.555,4.451
1744041349982,2025-04-07T18.55.49.982,228.450,-5.701,-50.518,4.238
1744041350002,2025-04-07T18.55.50.002,228.470,-9.299,-45.610,4.268
1744041350023,2025-04-07T18.55.50.023,228.491,-5.732,-30.640,6.433
1744041350043,2025-04-07T18.55.50.043,228.511,-2.226,-12.805,9.726
1744041350064,2025-04-07T18.55.50.064,228.532,6.921,-1.768,7.866
1744041350083,2025-04-07T18.55.50.083,228.551,15.000,2.957,3.384
1744041350104,2025-04-07T18.55.50.104,228.572,6.646,6.280,4.177
1744041350124,2025-04-07T18.55.50.124,228.592,-4.085,9.482,4.634
1744041350145,2025-04-07T18.55.50.145,228.613,-2.591,16.250,4.909
1744041350165,2025-04-07T18.55.50.165,228.633,-3.293,29.939,8.476
1744041350186,2025-04-07T18.55.50.186,228.654,-2.134,44.512,10.030
1744041350205,2025-04-07T18.55.50.205,228.673,-3.354,48.110,7.957
1744041350225,2025-04-07T18.55.50.225,228.693,-8.201,53.201,5.640
1744041350246,2025-04-07T18.55.50.246,228.714,-4.756,58.445,1.128
1744041350266,2025-04-07T18.55.50.266,228.734,1.616,58.872,-5.305
1744041350287,2025-04-07T18.55.50.287,228.755,3.628,49.634,-11.402
1744041350307,2025-04-07T18.55.50.307,228.775,-12.256,35.762,-15.335
1744041350326,2025-04-07T18.55.50.326,228.794,-20.884,27.530,-17.805
1744041350347,2025-04-07T18.55.50.347,228.815,-14.299,24.604,-19.451
1744041350367,2025-04-07T18.55.50.367,228.835,-3.872,19.512,-17.470
1744041350388,2025-04-07T18.55.50.388,228.856,-1.616,7.409,-10.671
1744041350408,2025-04-07T18.55.50.408,228.876,2.409,-5.000,-3.445
1744041350429,2025-04-07T18.55.50.429,228.897,10.915,-18.323,2.012
1744041350448,2025-04-07T18.55.50.448,228.916,12.378,-37.805,5.701
1744041350468,2025-04-07T18.55.50.468,228.936,2.561,-59.268,7.226
1744041350489,2025-04-07T18.55.50.489,228.957,-5.030,-66.677,9.116
