epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1744041933259,2025-04-07T19.05.33.259,171.971,5.793,-63.994,-8.902
1744041933279,2025-04-07T19.05.33.279,171.991,4.299,-59.512,-9.634
1744041933300,2025-04-07T19.05.33.300,172.012,4.085,-55.000,-9.421
1744041933319,2025-04-07T19.05.33.319,172.031,3.628,-55.152,-8.811
1744041933339,2025-04-07T19.05.33.339,172.051,7.957,-52.652,-8.841
1744041933360,2025-04-07T19.05.33.360,172.072,15.030,-43.537,-6.982
1744041933380,2025-04-07T19.05.33.380,172.092,12.744,-29.848,-3.659
1744041933401,2025-04-07T19.05.33.401,172.113,14.116,-17.957,-0.518
1744041933421,2025-04-07T19.05.33.421,172.133,9.726,-2.530,5.244
1744041933440,2025-04-07T19.05.33.440,172.152,2.043,10.366,9.329
1744041933461,2025-04-07T19.05.33.461,172.173,0.823,28.323,13.567
1744041933482,2025-04-07T19.05.33.482,172.194,2.713,44.665,17.226
1744041933502,2025-04-07T19.05.33.502,172.214,-5.427,52.256,17.957
1744041933523,2025-04-07T19.05.33.523,172.235,-7.713,52.165,15.793
1744041933542,2025-04-07T19.05.33.542,172.254,-6.250,56.555,13.537
1744041933562,2025-04-07T19.05.33.562,172.274,-7.774,63.537,12.561
1744041933583,2025-04-07T19.05.33.583,172.295,-8.720,64.787,10.152
1744041933603,2025-04-07T19.05.33.603,172.315,-8.323,65.884,7.805
1744041933624,2025-04-07T19.05.33.624,172.336,-13.293,67.195,6.768
1744041933644,2025-04-07T19.05.33.644,172.356,-16.738,71.341,5.427
1744041933663,2025-04-07T19.05.33.663,172.375,-8.445,75.579,1.890
1744041933684,2025-04-07T19.05.33.684,172.396,-8.110,68.171,0.091
1744041933704,2025-04-07T19.05.33.704,172.416,-17.683,53.140,-0.610
1744041933725,2025-04-07T19.05.33.725,172.437,-15.793,42.500,-3.018
1744041933745,2025-04-07T19.05.33.745,172.457,-12.500,38.445,-3.201
1744041933766,2025-04-07T19.05.33.766,172.478,-9.543,34.299,-1.982
1744041933785,2025-04-07T19.05.33.785,172.497,-9.817,19.329,0.000
1744041933805,2025-04-07T19.05.33.805,172.517,-7.988,6.524,5.335
1744041933826,2025-04-07T19.05.33.826,172.538,-1.067,-0.335,9.939
1744041933846,2025-04-07T19.05.33.846,172.558,-0.549,-12.988,9.634
1744041933867,2025-04-07T19.05.33.867,172.579,-1.220,-27.012,5.732
1744041933886,2025-04-07T19.05.33.886,172.598,8.811,-32.744,4.878
1744041933906,2025-04-07T19.05.33.906,172.618,14.543,-40.152,4.299
1744041933927,2025-04-07T19.05.33.927,172.639,6.189,-56.524,-0.152
1744041933947,2025-04-07T19.05.33.947,172.659,3.018,-63.567,-4.238
1744041933968,2025-04-07T19.05.33.968,172.680,8.628,-60.488,-4.756
1744041933988,2025-04-07T19.05.33.988,172.700,13.750,-53.659,-3.476
1744041934007,2025-04-07T19.05.34.007,172.719,16.098,-50.762,-2.134
1744041934028,2025-04-07T19.05.34.028,172.740,15.610,-52.104,-5.335
1744041934048,2025-04-07T19.05.34.048,172.760,12.287,-49.085,-9.268
1744041934069,2025-04-07T19.05.34.069,172.781,12.713,-36.311,-11.098
1744041934089,2025-04-07T19.05.34.089,172.801,11.616,-27.957,-11.921
1744041934110,2025-04-07T19.05.34.110,172.822,7.561,-23.780,-10.427
1744041934129,2025-04-07T19.05.34.129,172.841,4.939,-14.390,-4.939
1744041934149,2025-04-07T19.05.34.149,172.861,3.201,-2.591,0.610
1744041934170,2025-04-07T19.05.34.170,172.882,0.915,9.604,5.061
1744041934190,2025-04-07T19.05.34.190,172.902,-2.683,18.720,8.079
1744041934211,2025-04-07T19.05.34.211,172.923,-1.677,27.317,9.970
1744041934230,2025-04-07T19.05.34.230,172.942,-0.854,31.098,10.305
1744041934251,2025-04-07T19.05.34.251,172.963,-8.689,35.213,9.848
1744041934271,2025-04-07T19.05.34.271,172.983,-12.226,44.024,10.274
1744041934292,2025-04-07T19.05.34.292,173.004,-8.994,54.207,11.494
1744041934312,2025-04-07T19.05.34.312,173.024,-0.823,62.012,12.317
1744041934333,2025-04-07T19.05.34.333,173.045,3.811,59.299,7.652
1744041934352,2025-04-07T19.05.34.352,173.064,-6.677,53.933,0.732
1744041934372,2025-04-07T19.05.34.372,173.084,-13.780,51.037,-5.427
1744041934393,2025-04-07T19.05.34.393,173.105,-11.128,46.707,-8.628
1744041934413,2025-04-07T19.05.34.413,173.125,-13.232,34.970,-8.780
1744041934434,2025-04-07T19.05.34.434,173.146,-18.506,23.598,-7.348
1744041934454,2025-04-07T19.05.34.454,173.166,-14.482,23.689,-4.299
1744041934473,2025-04-07T19.05.34.473,173.185,-8.689,26.402,-2.256
1744041934494,2025-04-07T19.05.34.494,173.206,-7.500,21.067,-2.470
1744041934514,2025-04-07T19.05.34.514,173.226,-7.378,8.567,-2.988
1744041934535,2025-04-07T19.05.34.535,173.247,-4.451,1.402,-0.762
1744041934555,2025-04-07T19.05.34.555,173.267,-3.171,-6.585,0.793
1744041934576,2025-04-07T19.05.34.576,173.288,-1.372,-13.720,1.951
1744041934595,2025-04-07T19.05.34.595,173.307,5.884,-23.354,1.494
1744041934615,2025-04-07T19.05.34.615,173.327,2.805,-35.945,-0.366
1744041934636,2025-04-07T19.05.34.636,173.348,4.512,-45.366,-0.244
1744041934656,2025-04-07T19.05.34.656,173.368,4.512,-55.579,-0.030
1744041934677,2025-04-07T19.05.34.677,173.389,7.073,-61.860,0.945
1744041934696,2025-04-07T19.05.34.696,173.408,9.268,-69.939,-1.738
1744041934716,2025-04-07T19.05.34.716,173.428,11.067,-73.232,-6.616
1744041934737,2025-04-07T19.05.34.737,173.449,11.433,-69.848,-9.299
1744041934757,2025-04-07T19.05.34.757,173.469,13.201,-63.689,-10.823
1744041934778,2025-04-07T19.05.34.778,173.490,16.982,-62.104,-13.384
1744041934798,2025-04-07T19.05.34.798,173.510,16.006,-55.793,-14.756
1744041934817,2025-04-07T19.05.34.817,173.529,15.793,-49.756,-16.555
1744041934838,2025-04-07T19.05.34.838,173.550,19.146,-40.518,-14.360
1744041934858,2025-04-07T19.05.34.858,173.570,21.524,-30.061,-11.128
1744041934879,2025-04-07T19.05.34.879,173.591,18.079,-24.055,-11.982
1744041934899,2025-04-07T19.05.34.899,173.611,9.604,-22.287,-15.762
1744041934920,2025-04-07T19.05.34.920,173.632,5.518,-6.372,-15.000
1744041934939,2025-04-07T19.05.34.939,173.651,10.610,16.799,-10.061
1744041934960,2025-04-07T19.05.34.960,173.672,11.067,33.262,-6.799
1744041934980,2025-04-07T19.05.34.980,173.692,5.335,40.884,-8.171
1744041935001,2025-04-07T19.05.35.001,173.713,6.982,51.555,-9.177
1744041935021,2025-04-07T19.05.35.021,173.733,8.537,61.555,-9.390
1744041935040,2025-04-07T19.05.35.040,173.752,4.634,65.854,-11.311
1744041935061,2025-04-07T19.05.35.061,173.773,-0.152,71.494,-14.024
1744041935081,2025-04-07T19.05.35.081,173.793,-1.890,75.518,-17.744
1744041935102,2025-04-07T19.05.35.102,173.814,0.976,69.024,-22.622
1744041935122,2025-04-07T19.05.35.122,173.834,-0.061,54.573,-24.390
1744041935143,2025-04-07T19.05.35.143,173.855,-5.488,48.232,-20.274
1744041935162,2025-04-07T19.05.35.162,173.874,2.988,42.104,-15.396
1744041935182,2025-04-07T19.05.35.182,173.894,8.476,33.598,-8.811
1744041935203,2025-04-07T19.05.35.203,173.915,3.537,21.829,-3.841
1744041935223,2025-04-07T19.05.35.223,173.935,1.463,11.860,-0.488
1744041935244,2025-04-07T19.05.35.244,173.956,5.457,2.652,2.622
1744041935264,2025-04-07T19.05.35.264,173.976,8.018,-7.165,5.091
1744041935283,2025-04-07T19.05.35.283,173.995,9.360,-16.402,7.287
1744041935304,2025-04-07T19.05.35.304,174.016,10.366,-28.720,6.799
1744041935324,2025-04-07T19.05.35.324,174.036,10.274,-41.799,2.988
1744041935345,2025-04-07T19.05.35.345,174.057,10.701,-51.341,-1.189
1744041935365,2025-04-07T19.05.35.365,174.077,8.872,-58.780,-5.183
1744041935384,2025-04-07T19.05.35.384,174.096,7.530,-66.128,-8.445
1744041935405,2025-04-07T19.05.35.405,174.117,7.866,-70.457,-10.274
1744041935425,2025-04-07T19.05.35.425,174.137,4.970,-73.476,-12.226
1744041935446,2025-04-07T19.05.35.446,174.158,-0.335,-69.299,-13.720
1744041935466,2025-04-07T19.05.35.466,174.178,3.354,-58.750,-13.537
1744041935487,2025-04-07T19.05.35.487,174.199,6.585,-47.348,-11.189
1744041935506,2025-04-07T19.05.35.506,174.218,9.207,-39.146,-9.512
1744041935526,2025-04-07T19.05.35.526,174.238,11.707,-31.494,-8.049
1744041935547,2025-04-07T19.05.35.547,174.259,9.726,-21.098,-5.854
1744041935567,2025-04-07T19.05.35.567,174.279,1.189,-11.128,-2.226
1744041935588,2025-04-07T19.05.35.588,174.300,-1.768,0.854,1.311
1744041935608,2025-04-07T19.05.35.608,174.320,6.159,11.860,7.104
1744041935628,2025-04-07T19.05.35.628,174.340,7.134,18.140,9.543
1744041935648,2025-04-07T19.05.35.648,174.360,1.220,20.366,6.128
1744041935669,2025-04-07T19.05.35.669,174.381,-5.244,26.341,4.116
1744041935689,2025-04-07T19.05.35.689,174.401,-4.756,38.598,5.915
1744041935710,2025-04-07T19.05.35.710,174.422,-0.091,52.744,8.171
1744041935729,2025-04-07T19.05.35.729,174.441,1.463,63.232,7.683
1744041935749,2025-04-07T19.05.35.749,174.461,-1.463,63.872,3.902
1744041935770,2025-04-07T19.05.35.770,174.482,-8.659,57.561,0.366
1744041935790,2025-04-07T19.05.35.790,174.502,-11.280,57.287,-1.646
1744041935811,2025-04-07T19.05.35.811,174.523,-8.872,63.750,-4.055
1744041935831,2025-04-07T19.05.35.831,174.543,-7.988,64.482,-6.250
1744041935850,2025-04-07T19.05.35.850,174.562,-12.835,60.061,-7.348
1744041935871,2025-04-07T19.05.35.871,174.583,-14.421,55.457,-7.622
1744041935891,2025-04-07T19.05.35.891,174.603,-13.689,50.366,-4.939
1744041935912,2025-04-07T19.05.35.912,174.624,-5.579,44.299,-0.945
1744041935932,2025-04-07T19.05.35.932,174.644,0.213,29.238,-0.549
1744041935953,2025-04-07T19.05.35.953,174.665,5.457,8.476,-3.689
1744041935972,2025-04-07T19.05.35.972,174.684,6.006,-9.756,-3.689
1744041935992,2025-04-07T19.05.35.992,174.704,-6.555,-18.933,0.762
1744041936013,2025-04-07T19.05.36.013,174.725,-0.061,-29.512,2.652
1744041936033,2025-04-07T19.05.36.033,174.745,5.427,-41.189,3.598
1744041936054,2025-04-07T19.05.36.054,174.766,-0.762,-50.671,3.354
1744041936074,2025-04-07T19.05.36.074,174.786,1.738,-54.695,4.543
1744041936093,2025-04-07T19.05.36.093,174.805,0.335,-60.213,4.634
1744041936114,2025-04-07T19.05.36.114,174.826,-4.390,-62.652,2.256
1744041936134,2025-04-07T19.05.36.134,174.846,-1.799,-61.067,-1.890
1744041936155,2025-04-07T19.05.36.155,174.867,-1.677,-61.585,-3.780
1744041936175,2025-04-07T19.05.36.175,174.887,-4.421,-63.750,-1.220
1744041936194,2025-04-07T19.05.36.194,174.906,-2.896,-63.140,2.287
1744041936215,2025-04-07T19.05.36.215,174.927,4.116,-62.409,7.287
1744041936235,2025-04-07T19.05.36.235,174.947,1.738,-61.951,12.774
1744041936256,2025-04-07T19.05.36.256,174.968,1.951,-61.098,16.250
1744041936276,2025-04-07T19.05.36.276,174.988,5.518,-56.128,18.140
1744041936297,2025-04-07T19.05.36.297,175.009,0.640,-48.720,18.110
1744041936316,2025-04-07T19.05.36.316,175.028,-5.122,-36.890,17.195
1744041936336,2025-04-07T19.05.36.336,175.048,-1.982,-15.366,17.256
1744041936357,2025-04-07T19.05.36.357,175.069,3.659,7.683,16.159
1744041936378,2025-04-07T19.05.36.378,175.090,3.415,21.128,11.677
1744041936398,2025-04-07T19.05.36.398,175.110,-3.841,31.098,7.165
1744041936419,2025-04-07T19.05.36.419,175.131,-9.055,39.665,3.079
1744041936438,2025-04-07T19.05.36.438,175.150,-7.043,52.043,1.677
1744041936458,2025-04-07T19.05.36.458,175.170,-1.311,64.817,1.067
1744041936479,2025-04-07T19.05.36.479,175.191,-4.238,70.122,-3.140
1744041936499,2025-04-07T19.05.36.499,175.211,-11.738,70.518,-9.512
1744041936520,2025-04-07T19.05.36.520,175.232,-17.591,75.366,-14.665
1744041936539,2025-04-07T19.05.36.539,175.251,-19.970,82.713,-18.201
1744041936559,2025-04-07T19.05.36.559,175.271,-16.372,85.274,-20.061
1744041936580,2025-04-07T19.05.36.580,175.292,-15.488,76.829,-20.213
1744041936600,2025-04-07T19.05.36.600,175.312,-11.738,63.872,-17.012
1744041936621,2025-04-07T19.05.36.621,175.333,-6.524,48.262,-13.720
1744041936641,2025-04-07T19.05.36.641,175.353,-6.006,32.012,-10.366
1744041936660,2025-04-07T19.05.36.660,175.372,-6.280,14.329,-5.366
1744041936681,2025-04-07T19.05.36.681,175.393,-2.622,-3.262,0.122
1744041936701,2025-04-07T19.05.36.701,175.413,3.841,-14.787,6.280
1744041936722,2025-04-07T19.05.36.722,175.434,7.866,-27.378,10.152
1744041936742,2025-04-07T19.05.36.742,175.454,3.354,-40.610,11.860
1744041936763,2025-04-07T19.05.36.763,175.475,6.646,-50.579,12.165
1744041936782,2025-04-07T19.05.36.782,175.494,8.872,-59.878,11.829
1744041936802,2025-04-07T19.05.36.802,175.514,3.780,-67.927,10.732
1744041936823,2025-04-07T19.05.36.823,175.535,2.591,-75.244,6.159
1744041936843,2025-04-07T19.05.36.843,175.555,-2.104,-78.232,1.585
1744041936864,2025-04-07T19.05.36.864,175.576,-4.970,-73.293,-0.671
1744041936883,2025-04-07T19.05.36.883,175.595,1.524,-63.445,-1.189
1744041936903,2025-04-07T19.05.36.903,175.615,4.634,-57.012,-3.018
1744041936924,2025-04-07T19.05.36.924,175.636,3.079,-51.860,-7.378
1744041936944,2025-04-07T19.05.36.944,175.656,5.213,-46.006,-11.890
1744041936965,2025-04-07T19.05.36.965,175.677,3.689,-37.165,-14.116
1744041936985,2025-04-07T19.05.36.985,175.697,2.805,-24.482,-12.896
1744041937004,2025-04-07T19.05.37.004,175.716,8.659,-12.713,-10.091
1744041937025,2025-04-07T19.05.37.025,175.737,10.579,-0.366,-8.262
1744041937045,2025-04-07T19.05.37.045,175.757,9.207,8.720,-7.988
1744041937066,2025-04-07T19.05.37.066,175.778,6.280,16.311,-7.195
1744041937086,2025-04-07T19.05.37.086,175.798,2.104,27.622,-4.329
1744041937107,2025-04-07T19.05.37.107,175.819,1.555,40.793,0.213
1744041937126,2025-04-07T19.05.37.126,175.838,-0.610,50.457,3.902
1744041937147,2025-04-07T19.05.37.147,175.859,-3.720,55.244,6.128
1744041937167,2025-04-07T19.05.37.167,175.879,-7.256,57.591,7.165
1744041937188,2025-04-07T19.05.37.188,175.900,-8.018,63.720,8.750
1744041937208,2025-04-07T19.05.37.208,175.920,-6.585,65.579,8.476
1744041937227,2025-04-07T19.05.37.227,175.939,-4.146,64.512,6.677
1744041937248,2025-04-07T19.05.37.248,175.960,1.037,64.024,4.299
1744041937268,2025-04-07T19.05.37.268,175.980,-3.110,55.823,1.311
1744041937289,2025-04-07T19.05.37.289,176.001,-15.610,48.079,-0.732
1744041937309,2025-04-07T19.05.37.309,176.021,-11.433,46.616,0.457
1744041937330,2025-04-07T19.05.37.330,176.042,1.677,48.018,2.744
1744041937349,2025-04-07T19.05.37.349,176.061,6.311,38.994,4.390
1744041937369,2025-04-07T19.05.37.369,176.081,1.341,21.555,4.390
1744041937390,2025-04-07T19.05.37.390,176.102,-6.463,4.909,4.207
1744041937410,2025-04-07T19.05.37.410,176.122,-4.543,-4.634,5.823
1744041937431,2025-04-07T19.05.37.431,176.143,1.189,-14.268,7.012
1744041937451,2025-04-07T19.05.37.451,176.163,2.165,-24.238,8.506
1744041937470,2025-04-07T19.05.37.470,176.182,-0.732,-36.037,7.866
1744041937491,2025-04-07T19.05.37.491,176.203,-1.646,-47.683,5.457
1744041937511,2025-04-07T19.05.37.511,176.223,-0.671,-57.866,3.323
1744041937532,2025-04-07T19.05.37.532,176.244,-3.262,-64.756,1.890
1744041937552,2025-04-07T19.05.37.552,176.264,-5.030,-67.165,1.372
1744041937571,2025-04-07T19.05.37.571,176.283,-9.177,-69.024,1.677
1744041937592,2025-04-07T19.05.37.592,176.304,-11.616,-64.939,5.213
1744041937612,2025-04-07T19.05.37.612,176.324,-12.287,-59.451,8.628
1744041937633,2025-04-07T19.05.37.633,176.345,-11.341,-51.738,11.250
1744041937653,2025-04-07T19.05.37.653,176.365,-6.341,-44.238,13.476
1744041937674,2025-04-07T19.05.37.674,176.386,-0.061,-39.695,12.500
1744041937693,2025-04-07T19.05.37.693,176.405,3.445,-35.823,9.573
1744041937713,2025-04-07T19.05.37.713,176.425,1.829,-33.659,6.951
1744041937734,2025-04-07T19.05.37.734,176.446,4.146,-33.780,3.811
1744041937754,2025-04-07T19.05.37.754,176.466,10.701,-29.604,2.317
1744041937775,2025-04-07T19.05.37.775,176.487,13.994,-19.878,1.799
1744041937795,2025-04-07T19.05.37.795,176.507,9.970,-10.823,-0.183
1744041937815,2025-04-07T19.05.37.815,176.527,6.311,-0.671,-2.561
1744041937835,2025-04-07T19.05.37.835,176.547,4.512,13.323,-3.628
1744041937856,2025-04-07T19.05.37.856,176.568,3.811,30.061,-2.652
1744041937876,2025-04-07T19.05.37.876,176.588,3.780,42.439,-3.445
1744041937897,2025-04-07T19.05.37.897,176.609,-2.713,49.970,-6.982
1744041937916,2025-04-07T19.05.37.916,176.628,-10.091,56.616,-8.628
1744041937936,2025-04-07T19.05.37.936,176.648,-12.683,66.768,-6.372
1744041937957,2025-04-07T19.05.37.957,176.669,-9.848,70.793,-5.915
1744041937977,2025-04-07T19.05.37.977,176.689,-10.122,70.183,-9.360
1744041937998,2025-04-07T19.05.37.998,176.710,-13.567,71.677,-11.402
1744041938018,2025-04-07T19.05.38.018,176.730,-20.854,75.122,-11.860
1744041938037,2025-04-07T19.05.38.037,176.749,-21.463,81.799,-9.909
1744041938058,2025-04-07T19.05.38.058,176.770,-15.579,85.793,-6.189
1744041938078,2025-04-07T19.05.38.078,176.790,-13.049,78.933,-3.049
1744041938099,2025-04-07T19.05.38.099,176.811,-15.732,60.945,-4.207
1744041938119,2025-04-07T19.05.38.119,176.831,-12.012,39.604,-5.549
1744041938140,2025-04-07T19.05.38.140,176.852,-4.390,24.604,-3.262
1744041938159,2025-04-07T19.05.38.159,176.871,-0.488,12.713,2.378
1744041938179,2025-04-07T19.05.38.179,176.891,-0.518,-2.378,6.159
1744041938200,2025-04-07T19.05.38.200,176.912,1.555,-16.768,7.988
1744041938220,2025-04-07T19.05.38.220,176.932,0.823,-33.933,6.159
1744041938241,2025-04-07T19.05.38.241,176.953,-0.244,-50.762,1.860
1744041938261,2025-04-07T19.05.38.261,176.973,0.213,-61.555,-0.549
1744041938280,2025-04-07T19.05.38.280,176.992,3.537,-68.384,-0.945
1744041938301,2025-04-07T19.05.38.301,177.013,4.817,-73.933,-1.494
1744041938321,2025-04-07T19.05.38.321,177.033,4.207,-77.866,-3.811
1744041938342,2025-04-07T19.05.38.342,177.054,3.780,-83.323,-6.799
1744041938362,2025-04-07T19.05.38.362,177.074,3.872,-86.799,-7.195
1744041938381,2025-04-07T19.05.38.381,177.093,7.591,-81.707,-6.098
1744041938402,2025-04-07T19.05.38.402,177.114,8.262,-72.439,-3.476
1744041938422,2025-04-07T19.05.38.422,177.134,4.146,-67.500,-2.805
1744041938443,2025-04-07T19.05.38.443,177.155,12.774,-61.860,-1.951
1744041938463,2025-04-07T19.05.38.463,177.175,14.604,-58.110,-0.671
1744041938484,2025-04-07T19.05.38.484,177.196,11.555,-53.902,-0.945
1744041938503,2025-04-07T19.05.38.503,177.215,10.366,-44.482,-0.427
1744041938523,2025-04-07T19.05.38.523,177.235,10.305,-26.738,2.896
1744041938544,2025-04-07T19.05.38.544,177.256,10.640,-7.591,5.183
1744041938565,2025-04-07T19.05.38.565,177.277,9.695,6.433,3.963
1744041938585,2025-04-07T19.05.38.585,177.297,4.726,18.841,1.982
1744041938606,2025-04-07T19.05.38.606,177.318,-1.463,30.610,0.671
1744041938625,2025-04-07T19.05.38.625,177.337,-5.762,43.293,0.884
1744041938645,2025-04-07T19.05.38.645,177.357,-7.104,58.506,3.415
1744041938666,2025-04-07T19.05.38.666,177.378,-5.732,72.287,6.098
1744041938686,2025-04-07T19.05.38.686,177.398,-7.073,78.018,6.037
1744041938707,2025-04-07T19.05.38.707,177.419,-14.390,75.854,3.720
1744041938726,2025-04-07T19.05.38.726,177.438,-24.756,74.177,1.159
1744041938746,2025-04-07T19.05.38.746,177.458,-32.591,78.232,2.713
1744041938767,2025-04-07T19.05.38.767,177.479,-50.000,88.384,12.012
1744041938787,2025-04-07T19.05.38.787,177.499,-34.665,88.110,9.604
1744041938808,2025-04-07T19.05.38.808,177.520,2.835,74.756,-2.988
1744041938828,2025-04-07T19.05.38.828,177.540,0.549,61.738,-7.744
1744041938847,2025-04-07T19.05.38.847,177.559,-13.720,45.122,-4.848
1744041938868,2025-04-07T19.05.38.868,177.580,-20.549,26.494,-0.518
1744041938888,2025-04-07T19.05.38.888,177.600,-13.354,6.707,-1.555
1744041938909,2025-04-07T19.05.38.909,177.621,3.537,-14.360,-4.512
1744041938929,2025-04-07T19.05.38.929,177.641,0.366,-24.360,-2.439
1744041938950,2025-04-07T19.05.38.950,177.662,-2.348,-33.689,-2.378
1744041938969,2025-04-07T19.05.38.969,177.681,1.707,-46.738,-5.518
1744041938989,2025-04-07T19.05.38.989,177.701,5.579,-55.640,-8.110
1744041939010,2025-04-07T19.05.39.010,177.722,10.061,-67.195,-11.524
1744041939030,2025-04-07T19.05.39.030,177.742,10.579,-78.537,-14.634
1744041939051,2025-04-07T19.05.39.051,177.763,7.988,-82.195,-15.457
1744041939070,2025-04-07T19.05.39.070,177.782,6.128,-81.921,-15.823
1744041939090,2025-04-07T19.05.39.090,177.802,11.860,-79.695,-15.366
1744041939111,2025-04-07T19.05.39.111,177.823,15.396,-72.104,-11.860
1744041939131,2025-04-07T19.05.39.131,177.843,9.939,-66.098,-8.354
1744041939152,2025-04-07T19.05.39.152,177.864,6.951,-64.665,-8.323
1744041939172,2025-04-07T19.05.39.172,177.884,7.439,-59.482,-8.567
1744041939191,2025-04-07T19.05.39.191,177.903,10.732,-47.012,-5.976
1744041939212,2025-04-07T19.05.39.212,177.924,10.030,-34.299,-3.720
1744041939232,2025-04-07T19.05.39.232,177.944,6.402,-22.988,-2.774
1744041939253,2025-04-07T19.05.39.253,177.965,7.591,-7.195,-1.372
1744041939273,2025-04-07T19.05.39.273,177.985,9.665,12.165,1.463
1744041939294,2025-04-07T19.05.39.294,178.006,5.610,22.012,1.646
1744041939313,2025-04-07T19.05.39.313,178.025,2.226,32.409,2.470
1744041939334,2025-04-07T19.05.39.334,178.046,5.671,43.049,4.787
1744041939354,2025-04-07T19.05.39.354,178.066,3.445,47.439,5.488
1744041939375,2025-04-07T19.05.39.375,178.087,-3.841,51.738,5.427
1744041939395,2025-04-07T19.05.39.395,178.107,-2.622,56.280,5.427
1744041939414,2025-04-07T19.05.39.414,178.126,-1.250,53.994,3.567
1744041939435,2025-04-07T19.05.39.435,178.147,-2.317,50.640,0.244
1744041939455,2025-04-07T19.05.39.455,178.167,0.030,52.622,-3.567
1744041939476,2025-04-07T19.05.39.476,178.188,-2.165,53.384,-8.323
1744041939496,2025-04-07T19.05.39.496,178.208,-11.189,52.835,-11.037
1744041939517,2025-04-07T19.05.39.517,178.229,-11.037,57.073,-11.006
1744041939536,2025-04-07T19.05.39.536,178.248,-3.963,57.043,-9.878
1744041939556,2025-04-07T19.05.39.556,178.268,-0.213,49.299,-8.445
1744041939577,2025-04-07T19.05.39.577,178.289,-2.256,36.159,-4.909
1744041939597,2025-04-07T19.05.39.597,178.309,-0.244,21.433,-1.341
1744041939618,2025-04-07T19.05.39.618,178.330,0.884,4.878,1.220
1744041939638,2025-04-07T19.05.39.638,178.350,2.409,-8.476,4.451
1744041939657,2025-04-07T19.05.39.657,178.369,3.110,-25.457,3.933
1744041939678,2025-04-07T19.05.39.678,178.390,3.628,-36.982,2.226
1744041939698,2025-04-07T19.05.39.698,178.410,4.390,-51.220,-1.707
1744041939719,2025-04-07T19.05.39.719,178.431,0.579,-63.628,-5.793
1744041939739,2025-04-07T19.05.39.739,178.451,1.433,-70.183,-7.378
1744041939758,2025-04-07T19.05.39.758,178.470,5.305,-70.000,-8.140
1744041939779,2025-04-07T19.05.39.779,178.491,8.232,-66.982,-9.695
1744041939799,2025-04-07T19.05.39.799,178.511,7.652,-64.024,-9.939
1744041939820,2025-04-07T19.05.39.820,178.532,6.799,-58.933,-10.793
1744041939840,2025-04-07T19.05.39.840,178.552,7.439,-54.939,-11.799
1744041939861,2025-04-07T19.05.39.861,178.573,5.732,-48.780,-10.976
1744041939880,2025-04-07T19.05.39.880,178.592,7.043,-36.341,-8.049
1744041939900,2025-04-07T19.05.39.900,178.612,12.104,-23.171,-4.268
1744041939921,2025-04-07T19.05.39.921,178.633,17.805,-13.659,-2.530
1744041939941,2025-04-07T19.05.39.941,178.653,23.872,-11.555,-3.567
1744041939962,2025-04-07T19.05.39.962,178.674,11.829,1.677,1.921
1744041939982,2025-04-07T19.05.39.982,178.694,-3.232,15.915,6.921
1744041940002,2025-04-07T19.05.40.002,178.714,-0.610,23.506,8.933
1744041940022,2025-04-07T19.05.40.022,178.734,0.396,36.311,15.457
1744041940043,2025-04-07T19.05.40.043,178.755,-2.500,45.305,20.000
1744041940063,2025-04-07T19.05.40.063,178.775,-9.787,47.043,18.841
1744041940084,2025-04-07T19.05.40.084,178.796,-11.982,53.079,18.415
1744041940104,2025-04-07T19.05.40.104,178.816,-4.543,64.390,18.445
1744041940123,2025-04-07T19.05.40.123,178.835,5.640,72.226,14.848
1744041940144,2025-04-07T19.05.40.144,178.856,7.866,67.378,6.616
1744041940164,2025-04-07T19.05.40.164,178.876,0.335,56.524,0.152
1744041940185,2025-04-07T19.05.40.185,178.897,-10.427,49.268,-2.805
1744041940205,2025-04-07T19.05.40.205,178.917,-6.402,56.707,-2.500
1744041940224,2025-04-07T19.05.40.224,178.936,3.720,61.341,0.701
1744041940245,2025-04-07T19.05.40.245,178.957,8.689,53.506,5.061
1744041940265,2025-04-07T19.05.40.265,178.977,0.671,33.963,5.701
1744041940286,2025-04-07T19.05.40.286,178.998,-6.037,10.488,3.018
1744041940306,2025-04-07T19.05.40.306,179.018,-13.567,-7.439,2.744
1744041940327,2025-04-07T19.05.40.327,179.039,-13.689,-14.604,4.207
1744041940346,2025-04-07T19.05.40.346,179.058,4.604,-22.866,3.262
1744041940366,2025-04-07T19.05.40.366,179.078,11.128,-33.049,0.945
1744041940387,2025-04-07T19.05.40.387,179.099,3.323,-43.628,-2.165
1744041940407,2025-04-07T19.05.40.407,179.119,-1.585,-54.543,-6.860
1744041940428,2025-04-07T19.05.40.428,179.140,-1.494,-60.945,-9.573
1744041940448,2025-04-07T19.05.40.448,179.160,2.744,-59.085,-10.030
1744041940467,2025-04-07T19.05.40.467,179.179,7.378,-54.817,-12.805
1744041940488,2025-04-07T19.05.40.488,179.200,7.104,-57.805,-15.854
1744041940508,2025-04-07T19.05.40.508,179.220,0.823,-63.902,-17.988
1744041940529,2025-04-07T19.05.40.529,179.241,3.750,-62.195,-17.652
1744041940549,2025-04-07T19.05.40.549,179.261,9.055,-55.793,-15.518
1744041940568,2025-04-07T19.05.40.568,179.280,11.707,-49.116,-11.799
