epoc (ms),timestamp (+0300),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1744041326581,2025-04-07T18.55.26.581,205.122,-0.000362375,0.000070750,-0.000251688
1744041326622,2025-04-07T18.55.26.622,205.163,-0.000365000,0.000071125,-0.000251375
1744041326662,2025-04-07T18.55.26.662,205.203,-0.000365000,0.000069625,-0.000251000
1744041326701,2025-04-07T18.55.26.701,205.242,-0.000358375,0.000068875,-0.000249812
1744041326741,2025-04-07T18.55.26.741,205.282,-0.000348437,0.000067812,-0.000249437
1744041326780,2025-04-07T18.55.26.780,205.321,-0.000346938,0.000065938,-0.000249500
1744041326820,2025-04-07T18.55.26.820,205.361,-0.000348750,0.000066687,-0.000250563
1744041326861,2025-04-07T18.55.26.861,205.402,-0.000352500,0.000068875,-0.000251875
1744041326900,2025-04-07T18.55.26.900,205.441,-0.000362750,0.000070375,-0.000253000
1744041326940,2025-04-07T18.55.26.940,205.481,-0.000369063,0.000071500,-0.000253437
1744041326980,2025-04-07T18.55.26.980,205.521,-0.000370125,0.000072187,-0.000253750
1744041327019,2025-04-07T18.55.27.019,205.560,-0.000367562,0.000073312,-0.000253812
1744041327059,2025-04-07T18.55.27.059,205.600,-0.000351750,0.000067437,-0.000252188
1744041327100,2025-04-07T18.55.27.100,205.641,-0.000349500,0.000067812,-0.000250187
1744041327139,2025-04-07T18.55.27.139,205.680,-0.000349125,0.000067437,-0.000252125
1744041327179,2025-04-07T18.55.27.179,205.720,-0.000351000,0.000068188,-0.000251813
1744041327218,2025-04-07T18.55.27.218,205.759,-0.000356125,0.000070000,-0.000251688
1744041327258,2025-04-07T18.55.27.258,205.799,-0.000362813,0.000069625,-0.000253125
1744041327297,2025-04-07T18.55.27.297,205.838,-0.000366813,0.000070750,-0.000252875
1744041327338,2025-04-07T18.55.27.338,205.879,-0.000369438,0.000071125,-0.000251875
1744041327378,2025-04-07T18.55.27.378,205.919,-0.000365750,0.000070375,-0.000250688
1744041327418,2025-04-07T18.55.27.418,205.959,-0.000355063,0.000067437,-0.000251000
1744041327457,2025-04-07T18.55.27.457,205.998,-0.000351375,0.000067063,-0.000248625
1744041327497,2025-04-07T18.55.27.497,206.038,-0.000350250,0.000067437,-0.000249375
1744041327536,2025-04-07T18.55.27.536,206.077,-0.000351375,0.000067063,-0.000252562
1744041327576,2025-04-07T18.55.27.576,206.117,-0.000356500,0.000069250,-0.000250625
1744041327617,2025-04-07T18.55.27.617,206.158,-0.000363500,0.000070375,-0.000252562
1744041327656,2025-04-07T18.55.27.656,206.197,-0.000367187,0.000072187,-0.000254500
1744041327696,2025-04-07T18.55.27.696,206.237,-0.000369750,0.000072562,-0.000253000
1744041327735,2025-04-07T18.55.27.735,206.276,-0.000367187,0.000071500,-0.000252937
1744041327775,2025-04-07T18.55.27.775,206.316,-0.000354625,0.000068500,-0.000250938
1744041327814,2025-04-07T18.55.27.814,206.355,-0.000355000,0.000068875,-0.000254938
1744041327855,2025-04-07T18.55.27.855,206.396,-0.000355750,0.000071500,-0.000254062
1744041327895,2025-04-07T18.55.27.895,206.436,-0.000358688,0.000072187,-0.000254125
1744041327935,2025-04-07T18.55.27.935,206.476,-0.000362063,0.000072187,-0.000254563
1744041327974,2025-04-07T18.55.27.974,206.515,-0.000365688,0.000072187,-0.000256562
1744041328014,2025-04-07T18.55.28.014,206.555,-0.000370875,0.000072562,-0.000256125
1744041328053,2025-04-07T18.55.28.053,206.594,-0.000372375,0.000073312,-0.000255750
1744041328094,2025-04-07T18.55.28.094,206.635,-0.000370125,0.000072562,-0.000254563
1744041328134,2025-04-07T18.55.28.134,206.675,-0.000359437,0.000071125,-0.000252562
1744041328173,2025-04-07T18.55.28.173,206.714,-0.000353187,0.000069250,-0.000251750
1744041328213,2025-04-07T18.55.28.213,206.754,-0.000353938,0.000069625,-0.000251750
1744041328252,2025-04-07T18.55.28.252,206.793,-0.000355063,0.000069250,-0.000253000
1744041328293,2025-04-07T18.55.28.293,206.834,-0.000359812,0.000071500,-0.000254938
1744041328333,2025-04-07T18.55.28.333,206.874,-0.000366813,0.000072938,-0.000254563
1744041328373,2025-04-07T18.55.28.373,206.914,-0.000370500,0.000074062,-0.000255250
1744041328412,2025-04-07T18.55.28.412,206.953,-0.000372000,0.000074062,-0.000254938
1744041328452,2025-04-07T18.55.28.452,206.993,-0.000371250,0.000073312,-0.000254188
1744041328491,2025-04-07T18.55.28.491,207.032,-0.000360187,0.000071813,-0.000252188
1744041328531,2025-04-07T18.55.28.531,207.072,-0.000355750,0.000070375,-0.000250688
1744041328572,2025-04-07T18.55.28.572,207.113,-0.000355063,0.000070000,-0.000251375
1744041328611,2025-04-07T18.55.28.611,207.152,-0.000356875,0.000070375,-0.000251063
1744041328651,2025-04-07T18.55.28.651,207.192,-0.000360937,0.000071500,-0.000252562
1744041328690,2025-04-07T18.55.28.690,207.231,-0.000365000,0.000071125,-0.000253812
1744041328730,2025-04-07T18.55.28.730,207.271,-0.000369750,0.000072938,-0.000254563
1744041328770,2025-04-07T18.55.28.770,207.311,-0.000370125,0.000072938,-0.000252937
1744041328811,2025-04-07T18.55.28.811,207.352,-0.000367187,0.000071125,-0.000251000
1744041328850,2025-04-07T18.55.28.850,207.391,-0.000354313,0.000068188,-0.000250250
1744041328890,2025-04-07T18.55.28.890,207.431,-0.000352062,0.000068875,-0.000251000
1744041328929,2025-04-07T18.55.28.929,207.470,-0.000353187,0.000068500,-0.000250625
1744041328969,2025-04-07T18.55.28.969,207.510,-0.000353187,0.000068500,-0.000250500
1744041329008,2025-04-07T18.55.29.008,207.549,-0.000359125,0.000070375,-0.000251875
1744041329049,2025-04-07T18.55.29.049,207.590,-0.000366438,0.000072562,-0.000253312
1744041329089,2025-04-07T18.55.29.089,207.630,-0.000368312,0.000072562,-0.000254563
1744041329128,2025-04-07T18.55.29.128,207.669,-0.000367937,0.000071500,-0.000253000
1744041329168,2025-04-07T18.55.29.168,207.709,-0.000364625,0.000071125,-0.000251813
1744041329208,2025-04-07T18.55.29.208,207.749,-0.000352437,0.000068875,-0.000251375
1744041329247,2025-04-07T18.55.29.247,207.788,-0.000349500,0.000068875,-0.000250563
1744041329288,2025-04-07T18.55.29.288,207.829,-0.000351750,0.000069250,-0.000251438
1744041329328,2025-04-07T18.55.29.328,207.869,-0.000353563,0.000069625,-0.000251313
1744041329367,2025-04-07T18.55.29.367,207.908,-0.000361313,0.000071125,-0.000252188
1744041329407,2025-04-07T18.55.29.407,207.948,-0.000367187,0.000071500,-0.000253812
1744041329446,2025-04-07T18.55.29.446,207.987,-0.000369750,0.000072938,-0.000252875
1744041329486,2025-04-07T18.55.29.486,208.027,-0.000369750,0.000073312,-0.000253375
1744041329527,2025-04-07T18.55.29.527,208.068,-0.000366438,0.000071125,-0.000252625
1744041329566,2025-04-07T18.55.29.566,208.107,-0.000353187,0.000068875,-0.000252188
1744041329606,2025-04-07T18.55.29.606,208.147,-0.000352812,0.000069625,-0.000251813
1744041329646,2025-04-07T18.55.29.646,208.187,-0.000351375,0.000069250,-0.000251750
1744041329685,2025-04-07T18.55.29.685,208.226,-0.000352437,0.000069250,-0.000251438
1744041329725,2025-04-07T18.55.29.725,208.266,-0.000357250,0.000069625,-0.000251750
1744041329766,2025-04-07T18.55.29.766,208.307,-0.000365375,0.000071813,-0.000253375
1744041329805,2025-04-07T18.55.29.805,208.346,-0.000367562,0.000071813,-0.000253625
1744041329845,2025-04-07T18.55.29.845,208.386,-0.000369375,0.000071500,-0.000251375
1744041329884,2025-04-07T18.55.29.884,208.425,-0.000359437,0.000069250,-0.000252625
1744041329924,2025-04-07T18.55.29.924,208.465,-0.000348750,0.000067812,-0.000250563
1744041329963,2025-04-07T18.55.29.963,208.504,-0.000348750,0.000068188,-0.000252125
1744041330003,2025-04-07T18.55.30.003,208.544,-0.000348750,0.000068875,-0.000249375
1744041330044,2025-04-07T18.55.30.044,208.585,-0.000351000,0.000069625,-0.000250625
1744041330084,2025-04-07T18.55.30.084,208.625,-0.000358750,0.000070000,-0.000252625
1744041330123,2025-04-07T18.55.30.123,208.664,-0.000365313,0.000072938,-0.000254500
1744041330163,2025-04-07T18.55.30.163,208.704,-0.000369000,0.000072187,-0.000253812
1744041330202,2025-04-07T18.55.30.202,208.743,-0.000367562,0.000072187,-0.000253000
1744041330243,2025-04-07T18.55.30.243,208.784,-0.000364625,0.000070750,-0.000255375
1744041330283,2025-04-07T18.55.30.283,208.824,-0.000356125,0.000068500,-0.000251750
1744041330322,2025-04-07T18.55.30.322,208.863,-0.000355000,0.000068875,-0.000249812
1744041330362,2025-04-07T18.55.30.362,208.903,-0.000355063,0.000068875,-0.000249375
1744041330401,2025-04-07T18.55.30.401,208.942,-0.000355375,0.000068188,-0.000250187
1744041330441,2025-04-07T18.55.30.441,208.982,-0.000356500,0.000069250,-0.000249375
1744041330482,2025-04-07T18.55.30.482,209.023,-0.000359437,0.000069250,-0.000249375
1744041330522,2025-04-07T18.55.30.522,209.063,-0.000361625,0.000070375,-0.000248562
1744041330561,2025-04-07T18.55.30.561,209.102,-0.000367187,0.000071125,-0.000247438
1744041330601,2025-04-07T18.55.30.601,209.142,-0.000367937,0.000070750,-0.000251438
1744041330640,2025-04-07T18.55.30.640,209.181,-0.000366813,0.000071813,-0.000251000
1744041330680,2025-04-07T18.55.30.680,209.221,-0.000366438,0.000070750,-0.000251375
1744041330721,2025-04-07T18.55.30.721,209.262,-0.000362375,0.000070375,-0.000250625
1744041330760,2025-04-07T18.55.30.760,209.301,-0.000363500,0.000069625,-0.000252188
1744041330800,2025-04-07T18.55.30.800,209.341,-0.000362750,0.000070375,-0.000250563
1744041330839,2025-04-07T18.55.30.839,209.380,-0.000362375,0.000069250,-0.000251000
1744041330879,2025-04-07T18.55.30.879,209.420,-0.000362000,0.000069625,-0.000248875
1744041330918,2025-04-07T18.55.30.918,209.459,-0.000360937,0.000068875,-0.000248188
1744041330959,2025-04-07T18.55.30.959,209.500,-0.000360937,0.000068875,-0.000249750
1744041330999,2025-04-07T18.55.30.999,209.540,-0.000360937,0.000069625,-0.000250500
1744041331039,2025-04-07T18.55.31.039,209.580,-0.000362000,0.000070375,-0.000249812
1744041331078,2025-04-07T18.55.31.078,209.619,-0.000362375,0.000071125,-0.000251000
1744041331118,2025-04-07T18.55.31.118,209.659,-0.000362063,0.000069625,-0.000251000
1744041331157,2025-04-07T18.55.31.157,209.698,-0.000361625,0.000070000,-0.000250062
1744041331198,2025-04-07T18.55.31.198,209.739,-0.000361625,0.000070375,-0.000248937
1744041331238,2025-04-07T18.55.31.238,209.779,-0.000360937,0.000069625,-0.000249062
1744041331277,2025-04-07T18.55.31.277,209.818,-0.000359812,0.000070375,-0.000248500
1744041331317,2025-04-07T18.55.31.317,209.858,-0.000359812,0.000070000,-0.000250938
1744041331356,2025-04-07T18.55.31.356,209.897,-0.000359812,0.000068875,-0.000249812
1744041331397,2025-04-07T18.55.31.397,209.938,-0.000360187,0.000069625,-0.000250187
1744041331437,2025-04-07T18.55.31.437,209.978,-0.000361313,0.000070375,-0.000251000
1744041331477,2025-04-07T18.55.31.477,210.018,-0.000361688,0.000070000,-0.000251000
1744041331516,2025-04-07T18.55.31.516,210.057,-0.000360187,0.000069625,-0.000249812
1744041331556,2025-04-07T18.55.31.556,210.097,-0.000360562,0.000070000,-0.000249812
1744041331595,2025-04-07T18.55.31.595,210.136,-0.000360937,0.000070375,-0.000249687
1744041331636,2025-04-07T18.55.31.636,210.177,-0.000360562,0.000069250,-0.000249750
1744041331676,2025-04-07T18.55.31.676,210.217,-0.000360187,0.000069250,-0.000249812
1744041331715,2025-04-07T18.55.31.715,210.256,-0.000361313,0.000069250,-0.000249812
1744041331755,2025-04-07T18.55.31.755,210.296,-0.000361313,0.000070750,-0.000248625
1744041331794,2025-04-07T18.55.31.794,210.335,-0.000361625,0.000069625,-0.000248125
1744041331834,2025-04-07T18.55.31.834,210.375,-0.000361688,0.000070000,-0.000247438
1744041331875,2025-04-07T18.55.31.875,210.416,-0.000360562,0.000068500,-0.000251875
1744041331915,2025-04-07T18.55.31.915,210.456,-0.000358375,0.000068500,-0.000250563
1744041331954,2025-04-07T18.55.31.954,210.495,-0.000351375,0.000067812,-0.000252188
1744041331994,2025-04-07T18.55.31.994,210.535,-0.000352062,0.000066687,-0.000252188
1744041332033,2025-04-07T18.55.32.033,210.574,-0.000358375,0.000069250,-0.000251375
1744041332073,2025-04-07T18.55.32.073,210.614,-0.000364250,0.000070375,-0.000247750
1744041332114,2025-04-07T18.55.32.114,210.655,-0.000364937,0.000070000,-0.000245000
1744041332153,2025-04-07T18.55.32.153,210.694,-0.000363500,0.000070375,-0.000244188
1744041332193,2025-04-07T18.55.32.193,210.734,-0.000362375,0.000068500,-0.000244125
1744041332232,2025-04-07T18.55.32.232,210.773,-0.000361313,0.000068875,-0.000242687
1744041332272,2025-04-07T18.55.32.272,210.813,-0.000363500,0.000068500,-0.000244250
1744041332312,2025-04-07T18.55.32.312,210.853,-0.000347313,0.000065938,-0.000247438
1744041332351,2025-04-07T18.55.32.351,210.892,-0.000341812,0.000066313,-0.000248313
1744041332392,2025-04-07T18.55.32.392,210.933,-0.000344375,0.000065562,-0.000249375
1744041332432,2025-04-07T18.55.32.432,210.973,-0.000349875,0.000067812,-0.000250938
1744041332471,2025-04-07T18.55.32.471,211.012,-0.000353938,0.000068188,-0.000251063
1744041332511,2025-04-07T18.55.32.511,211.052,-0.000356125,0.000069250,-0.000249812
1744041332550,2025-04-07T18.55.32.550,211.091,-0.000358000,0.000069250,-0.000247438
1744041332590,2025-04-07T18.55.32.590,211.131,-0.000357625,0.000069250,-0.000244563
1744041332631,2025-04-07T18.55.32.631,211.172,-0.000355375,0.000068188,-0.000244687
1744041332670,2025-04-07T18.55.32.670,211.211,-0.000354625,0.000067812,-0.000243375
1744041332710,2025-04-07T18.55.32.710,211.251,-0.000356125,0.000067812,-0.000243438
1744041332750,2025-04-07T18.55.32.750,211.291,-0.000358313,0.000067437,-0.000243750
1744041332789,2025-04-07T18.55.32.789,211.330,-0.000336250,0.000064875,-0.000247813
1744041332829,2025-04-07T18.55.32.829,211.370,-0.000339938,0.000065188,-0.000248188
1744041332870,2025-04-07T18.55.32.870,211.411,-0.000340312,0.000065562,-0.000251000
1744041332909,2025-04-07T18.55.32.909,211.450,-0.000347688,0.000067063,-0.000251000
1744041332949,2025-04-07T18.55.32.949,211.490,-0.000351375,0.000067437,-0.000251438
1744041332988,2025-04-07T18.55.32.988,211.529,-0.000355750,0.000069250,-0.000249062
1744041333028,2025-04-07T18.55.33.028,211.569,-0.000359063,0.000069625,-0.000247813
1744041333067,2025-04-07T18.55.33.067,211.608,-0.000357625,0.000068500,-0.000245500
1744041333108,2025-04-07T18.55.33.108,211.649,-0.000355750,0.000068188,-0.000245062
1744041333148,2025-04-07T18.55.33.148,211.689,-0.000355375,0.000067437,-0.000243063
1744041333188,2025-04-07T18.55.33.188,211.729,-0.000354688,0.000067812,-0.000244250
1744041333227,2025-04-07T18.55.33.227,211.768,-0.000358000,0.000067437,-0.000243875
1744041333267,2025-04-07T18.55.33.267,211.808,-0.000356500,0.000067063,-0.000247813
1744041333306,2025-04-07T18.55.33.306,211.847,-0.000339188,0.000064812,-0.000248125
1744041333347,2025-04-07T18.55.33.347,211.888,-0.000341000,0.000065188,-0.000250125
1744041333387,2025-04-07T18.55.33.387,211.928,-0.000344000,0.000066687,-0.000251438
1744041333426,2025-04-07T18.55.33.426,211.967,-0.000348750,0.000068500,-0.000251313
1744041333466,2025-04-07T18.55.33.466,212.007,-0.000351313,0.000068875,-0.000250500
1744041333505,2025-04-07T18.55.33.505,212.046,-0.000354625,0.000069625,-0.000249312
1744041333545,2025-04-07T18.55.33.545,212.086,-0.000354313,0.000068875,-0.000247000
1744041333584,2025-04-07T18.55.33.584,212.125,-0.000355063,0.000067812,-0.000245062
1744041333626,2025-04-07T18.55.33.626,212.167,-0.000352062,0.000068875,-0.000243875
1744041333665,2025-04-07T18.55.33.665,212.206,-0.000350250,0.000066313,-0.000244625
1744041333705,2025-04-07T18.55.33.705,212.246,-0.000351375,0.000066687,-0.000243875
1744041333744,2025-04-07T18.55.33.744,212.285,-0.000352125,0.000066687,-0.000244750
1744041333784,2025-04-07T18.55.33.784,212.325,-0.000349500,0.000065562,-0.000247063
1744041333823,2025-04-07T18.55.33.823,212.364,-0.000336625,0.000063750,-0.000247000
1744041333864,2025-04-07T18.55.33.864,212.405,-0.000338813,0.000065188,-0.000248625
1744041333904,2025-04-07T18.55.33.904,212.445,-0.000345062,0.000066313,-0.000249812
1744041333943,2025-04-07T18.55.33.943,212.484,-0.000348000,0.000067812,-0.000251688
1744041333983,2025-04-07T18.55.33.983,212.524,-0.000351000,0.000068188,-0.000250125
1744041334022,2025-04-07T18.55.34.022,212.563,-0.000354688,0.000068500,-0.000249375
1744041334062,2025-04-07T18.55.34.062,212.603,-0.000355750,0.000068875,-0.000247438
1744041334103,2025-04-07T18.55.34.103,212.644,-0.000355375,0.000069250,-0.000245312
1744041334143,2025-04-07T18.55.34.143,212.684,-0.000353938,0.000068188,-0.000245500
1744041334182,2025-04-07T18.55.34.182,212.723,-0.000352062,0.000068188,-0.000243438
1744041334222,2025-04-07T18.55.34.222,212.763,-0.000353187,0.000067812,-0.000244250
1744041334261,2025-04-07T18.55.34.261,212.802,-0.000354688,0.000068188,-0.000244625
1744041334301,2025-04-07T18.55.34.301,212.842,-0.000357625,0.000067812,-0.000246250
1744041334342,2025-04-07T18.55.34.342,212.883,-0.000339188,0.000065188,-0.000248250
1744041334381,2025-04-07T18.55.34.381,212.922,-0.000341750,0.000065188,-0.000249375
1744041334421,2025-04-07T18.55.34.421,212.962,-0.000344687,0.000067437,-0.000250563
1744041334460,2025-04-07T18.55.34.460,213.001,-0.000350250,0.000068188,-0.000251313
1744041334500,2025-04-07T18.55.34.500,213.041,-0.000352062,0.000068875,-0.000251438
1744041334540,2025-04-07T18.55.34.540,213.081,-0.000353938,0.000068875,-0.000248500
1744041334581,2025-04-07T18.55.34.581,213.122,-0.000355063,0.000069250,-0.000247000
1744041334620,2025-04-07T18.55.34.620,213.161,-0.000354625,0.000068125,-0.000244563
1744041334660,2025-04-07T18.55.34.660,213.201,-0.000351375,0.000067812,-0.000243875
1744041334699,2025-04-07T18.55.34.699,213.240,-0.000350625,0.000067437,-0.000243063
1744041334739,2025-04-07T18.55.34.739,213.280,-0.000352062,0.000067812,-0.000243875
1744041334778,2025-04-07T18.55.34.778,213.319,-0.000354313,0.000067437,-0.000244625
1744041334819,2025-04-07T18.55.34.819,213.360,-0.000355750,0.000067812,-0.000247000
1744041334859,2025-04-07T18.55.34.859,213.400,-0.000339938,0.000065188,-0.000248625
1744041334898,2025-04-07T18.55.34.898,213.439,-0.000341750,0.000065938,-0.000249812
1744041334938,2025-04-07T18.55.34.938,213.479,-0.000346563,0.000067437,-0.000250938
1744041334978,2025-04-07T18.55.34.978,213.519,-0.000350250,0.000068500,-0.000251250
1744041335017,2025-04-07T18.55.35.017,213.558,-0.000354313,0.000069250,-0.000251375
1744041335058,2025-04-07T18.55.35.058,213.599,-0.000355750,0.000068875,-0.000249812
1744041335098,2025-04-07T18.55.35.098,213.639,-0.000357187,0.000070000,-0.000246500
1744041335137,2025-04-07T18.55.35.137,213.678,-0.000356875,0.000069250,-0.000245062
1744041335177,2025-04-07T18.55.35.177,213.718,-0.000355063,0.000068875,-0.000245812
1744041335216,2025-04-07T18.55.35.216,213.757,-0.000354688,0.000067063,-0.000243125
1744041335256,2025-04-07T18.55.35.256,213.797,-0.000353563,0.000067812,-0.000245062
1744041335295,2025-04-07T18.55.35.295,213.836,-0.000356875,0.000067437,-0.000245500
1744041335336,2025-04-07T18.55.35.336,213.877,-0.000350250,0.000067437,-0.000249687
1744041335376,2025-04-07T18.55.35.376,213.917,-0.000342500,0.000065938,-0.000250938
1744041335416,2025-04-07T18.55.35.416,213.957,-0.000344000,0.000066313,-0.000251375
1744041335455,2025-04-07T18.55.35.455,213.996,-0.000345437,0.000067063,-0.000251000
1744041335495,2025-04-07T18.55.35.495,214.036,-0.000347313,0.000067812,-0.000251375
1744041335534,2025-04-07T18.55.35.534,214.075,-0.000351313,0.000067063,-0.000251688
1744041335575,2025-04-07T18.55.35.575,214.116,-0.000355063,0.000070750,-0.000249812
1744041335615,2025-04-07T18.55.35.615,214.156,-0.000359063,0.000070750,-0.000247313
1744041335654,2025-04-07T18.55.35.654,214.195,-0.000357938,0.000069625,-0.000246563
1744041335694,2025-04-07T18.55.35.694,214.235,-0.000356875,0.000068875,-0.000245062
1744041335733,2025-04-07T18.55.35.733,214.274,-0.000356125,0.000069250,-0.000244563
1744041335773,2025-04-07T18.55.35.773,214.314,-0.000356125,0.000069250,-0.000243750
1744041335814,2025-04-07T18.55.35.814,214.355,-0.000357563,0.000070000,-0.000246938
1744041335854,2025-04-07T18.55.35.854,214.395,-0.000336625,0.000065562,-0.000249000
1744041335893,2025-04-07T18.55.35.893,214.434,-0.000338438,0.000064875,-0.000250187
1744041335933,2025-04-07T18.55.35.933,214.474,-0.000338813,0.000066313,-0.000250250
1744041335972,2025-04-07T18.55.35.972,214.513,-0.000345812,0.000068500,-0.000251313
1744041336012,2025-04-07T18.55.36.012,214.553,-0.000351750,0.000069625,-0.000254125
1744041336053,2025-04-07T18.55.36.053,214.594,-0.000359063,0.000071500,-0.000252937
1744041336092,2025-04-07T18.55.36.092,214.633,-0.000359437,0.000071125,-0.000249687
1744041336132,2025-04-07T18.55.36.132,214.673,-0.000358750,0.000070375,-0.000249375
1744041336171,2025-04-07T18.55.36.171,214.712,-0.000356812,0.000069625,-0.000245687
1744041336211,2025-04-07T18.55.36.211,214.752,-0.000355000,0.000068500,-0.000245375
1744041336251,2025-04-07T18.55.36.251,214.792,-0.000355000,0.000069250,-0.000246187
1744041336292,2025-04-07T18.55.36.292,214.833,-0.000355750,0.000069250,-0.000246125
1744041336331,2025-04-07T18.55.36.331,214.872,-0.000357563,0.000068875,-0.000247688
1744041336371,2025-04-07T18.55.36.371,214.912,-0.000338438,0.000064875,-0.000251375
1744041336410,2025-04-07T18.55.36.410,214.951,-0.000340312,0.000067437,-0.000252188
1744041336450,2025-04-07T18.55.36.450,214.991,-0.000342875,0.000067063,-0.000251375
1744041336489,2025-04-07T18.55.36.489,215.030,-0.000347688,0.000068188,-0.000252188
1744041336530,2025-04-07T18.55.36.530,215.071,-0.000353187,0.000070000,-0.000251000
1744041336570,2025-04-07T18.55.36.570,215.111,-0.000356125,0.000069250,-0.000249062
1744041336609,2025-04-07T18.55.36.609,215.150,-0.000358750,0.000070000,-0.000247813
1744041336649,2025-04-07T18.55.36.649,215.190,-0.000356875,0.000070000,-0.000246187
1744041336689,2025-04-07T18.55.36.689,215.230,-0.000356125,0.000068875,-0.000245062
1744041336728,2025-04-07T18.55.36.728,215.269,-0.000354688,0.000068500,-0.000243875
1744041336769,2025-04-07T18.55.36.769,215.310,-0.000355750,0.000068875,-0.000244250
1744041336809,2025-04-07T18.55.36.809,215.350,-0.000356500,0.000068188,-0.000245062
1744041336848,2025-04-07T18.55.36.848,215.389,-0.000346938,0.000066313,-0.000248500
1744041336888,2025-04-07T18.55.36.888,215.429,-0.000341375,0.000066687,-0.000249750
1744041336927,2025-04-07T18.55.36.927,215.468,-0.000344000,0.000066687,-0.000251000
1744041336967,2025-04-07T18.55.36.967,215.508,-0.000344000,0.000067063,-0.000251375
1744041337008,2025-04-07T18.55.37.008,215.549,-0.000349125,0.000068188,-0.000252562
1744041337047,2025-04-07T18.55.37.047,215.588,-0.000353938,0.000068875,-0.000252500
1744041337087,2025-04-07T18.55.37.087,215.628,-0.000355063,0.000069625,-0.000249812
1744041337126,2025-04-07T18.55.37.126,215.667,-0.000358000,0.000070000,-0.000247438
1744041337166,2025-04-07T18.55.37.166,215.707,-0.000356875,0.000070000,-0.000245750
1744041337206,2025-04-07T18.55.37.206,215.747,-0.000355750,0.000068875,-0.000243875
1744041337245,2025-04-07T18.55.37.245,215.786,-0.000355375,0.000067812,-0.000243000
1744041337286,2025-04-07T18.55.37.286,215.827,-0.000355000,0.000067812,-0.000243438
1744041337326,2025-04-07T18.55.37.326,215.867,-0.000356500,0.000069250,-0.000243438
1744041337365,2025-04-07T18.55.37.365,215.906,-0.000338813,0.000065188,-0.000248625
1744041337405,2025-04-07T18.55.37.405,215.946,-0.000339938,0.000066313,-0.000248625
1744041337444,2025-04-07T18.55.37.444,215.985,-0.000340687,0.000066313,-0.000251000
1744041337484,2025-04-07T18.55.37.484,216.025,-0.000345125,0.000068500,-0.000250625
1744041337525,2025-04-07T18.55.37.525,216.066,-0.000350250,0.000068500,-0.000251313
1744041337564,2025-04-07T18.55.37.564,216.105,-0.000355750,0.000068875,-0.000251000
1744041337604,2025-04-07T18.55.37.604,216.145,-0.000356875,0.000070000,-0.000250187
1744041337644,2025-04-07T18.55.37.644,216.185,-0.000356125,0.000068500,-0.000246625
1744041337683,2025-04-07T18.55.37.683,216.224,-0.000352812,0.000068500,-0.000245437
1744041337723,2025-04-07T18.55.37.723,216.264,-0.000351375,0.000067437,-0.000245437
1744041337764,2025-04-07T18.55.37.764,216.305,-0.000350625,0.000067063,-0.000244625
1744041337803,2025-04-07T18.55.37.803,216.344,-0.000351313,0.000068188,-0.000244188
1744041337843,2025-04-07T18.55.37.843,216.384,-0.000353938,0.000068188,-0.000245062
1744041337882,2025-04-07T18.55.37.882,216.423,-0.000356875,0.000067812,-0.000247438
1744041337922,2025-04-07T18.55.37.922,216.463,-0.000334813,0.000065188,-0.000248625
1744041337961,2025-04-07T18.55.37.961,216.502,-0.000341000,0.000065562,-0.000249750
1744041338002,2025-04-07T18.55.38.002,216.543,-0.000344312,0.000066313,-0.000250500
1744041338042,2025-04-07T18.55.38.042,216.583,-0.000350250,0.000067812,-0.000250938
1744041338082,2025-04-07T18.55.38.082,216.623,-0.000354313,0.000069625,-0.000250187
1744041338121,2025-04-07T18.55.38.121,216.662,-0.000356125,0.000069625,-0.000248562
1744041338161,2025-04-07T18.55.38.161,216.702,-0.000357625,0.000070375,-0.000247375
1744041338200,2025-04-07T18.55.38.200,216.741,-0.000356125,0.000069250,-0.000248188
1744041338240,2025-04-07T18.55.38.240,216.781,-0.000353563,0.000067812,-0.000246187
1744041338281,2025-04-07T18.55.38.281,216.822,-0.000351687,0.000068500,-0.000245812
1744041338320,2025-04-07T18.55.38.320,216.861,-0.000352812,0.000067063,-0.000245812
1744041338360,2025-04-07T18.55.38.360,216.901,-0.000354313,0.000068188,-0.000246250
1744041338399,2025-04-07T18.55.38.399,216.940,-0.000356125,0.000068188,-0.000245437
1744041338439,2025-04-07T18.55.38.439,216.980,-0.000358000,0.000068875,-0.000248188
1744041338479,2025-04-07T18.55.38.479,217.020,-0.000357938,0.000069625,-0.000249312
1744041338520,2025-04-07T18.55.38.520,217.061,-0.000348437,0.000066687,-0.000251000
1744041338559,2025-04-07T18.55.38.559,217.100,-0.000349125,0.000067812,-0.000251688
1744041338599,2025-04-07T18.55.38.599,217.140,-0.000351375,0.000069625,-0.000252188
1744041338638,2025-04-07T18.55.38.638,217.179,-0.000354313,0.000068875,-0.000249000
1744041338678,2025-04-07T18.55.38.678,217.219,-0.000355750,0.000068875,-0.000249000
1744041338717,2025-04-07T18.55.38.717,217.258,-0.000354625,0.000068188,-0.000246938
1744041338758,2025-04-07T18.55.38.758,217.299,-0.000352812,0.000068188,-0.000245437
1744041338798,2025-04-07T18.55.38.798,217.339,-0.000349500,0.000067063,-0.000243812
1744041338837,2025-04-07T18.55.38.837,217.378,-0.000348375,0.000065938,-0.000242562
1744041338877,2025-04-07T18.55.38.877,217.418,-0.000349125,0.000065562,-0.000242187
