epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1744040681040,2025-04-07T18.44.41.040,199.878,39.756,-0.427,-91.921
1744040681060,2025-04-07T18.44.41.060,199.898,33.384,-0.976,-74.726
1744040681081,2025-04-07T18.44.41.081,199.919,21.799,-2.957,-51.006
1744040681101,2025-04-07T18.44.41.101,199.939,1.616,-6.982,-24.024
1744040681122,2025-04-07T18.44.41.122,199.960,-15.732,-9.695,6.433
1744040681142,2025-04-07T18.44.41.142,199.980,-29.055,-6.616,41.463
1744040681161,2025-04-07T18.44.41.161,199.999,-46.189,-1.799,76.372
1744040681182,2025-04-07T18.44.41.182,200.020,-60.701,-3.262,106.555
1744040681202,2025-04-07T18.44.41.202,200.040,-59.787,1.250,132.317
1744040681223,2025-04-07T18.44.41.223,200.061,-55.549,10.396,143.811
1744040681243,2025-04-07T18.44.41.243,200.081,-37.256,9.756,123.384
1744040681264,2025-04-07T18.44.41.264,200.102,3.262,7.927,81.463
1744040681283,2025-04-07T18.44.41.283,200.121,19.390,6.159,36.250
1744040681303,2025-04-07T18.44.41.303,200.141,13.476,-2.683,-6.677
1744040681324,2025-04-07T18.44.41.324,200.162,20.976,-12.805,-50.366
1744040681344,2025-04-07T18.44.41.344,200.182,32.988,-14.085,-84.543
1744040681365,2025-04-07T18.44.41.365,200.203,39.238,-8.750,-103.689
1744040681384,2025-04-07T18.44.41.384,200.222,51.220,-2.622,-113.323
1744040681404,2025-04-07T18.44.41.404,200.242,54.329,1.738,-111.341
1744040681425,2025-04-07T18.44.41.425,200.263,40.732,3.079,-96.616
1744040681445,2025-04-07T18.44.41.445,200.283,21.890,3.140,-74.848
1744040681466,2025-04-07T18.44.41.466,200.304,9.634,6.433,-48.079
1744040681486,2025-04-07T18.44.41.486,200.324,2.073,7.134,-19.055
1744040681505,2025-04-07T18.44.41.505,200.343,-17.744,5.152,17.957
1744040681526,2025-04-07T18.44.41.526,200.364,-43.933,6.098,60.579
1744040681546,2025-04-07T18.44.41.546,200.384,-63.628,8.628,102.835
1744040681567,2025-04-07T18.44.41.567,200.405,-68.262,16.890,145.884
1744040681587,2025-04-07T18.44.41.587,200.425,-62.561,32.012,179.207
1744040681608,2025-04-07T18.44.41.608,200.446,-38.841,51.311,191.220
1744040681627,2025-04-07T18.44.41.627,200.465,-1.189,52.500,161.402
1744040681648,2025-04-07T18.44.41.648,200.486,21.860,21.951,91.860
1744040681668,2025-04-07T18.44.41.668,200.506,15.000,-12.866,27.713
1744040681689,2025-04-07T18.44.41.689,200.527,1.524,-24.878,-12.256
1744040681709,2025-04-07T18.44.41.709,200.547,5.945,-37.165,-47.134
1744040681728,2025-04-07T18.44.41.728,200.566,12.530,-33.780,-78.445
1744040681749,2025-04-07T18.44.41.749,200.587,37.226,-19.177,-107.561
1744040681769,2025-04-07T18.44.41.769,200.607,68.323,-7.500,-134.909
1744040681790,2025-04-07T18.44.41.790,200.628,70.396,1.494,-145.945
1744040681810,2025-04-07T18.44.41.810,200.648,48.720,-5.091,-137.500
1744040681831,2025-04-07T18.44.41.831,200.669,35.305,-15.671,-112.957
1744040681850,2025-04-07T18.44.41.850,200.688,28.689,-14.726,-87.591
1744040681870,2025-04-07T18.44.41.870,200.708,25.091,-14.817,-59.756
1744040681891,2025-04-07T18.44.41.891,200.729,6.189,-14.360,-26.799
1744040681911,2025-04-07T18.44.41.911,200.749,-22.073,-13.537,13.598
1744040681932,2025-04-07T18.44.41.932,200.770,-35.701,-6.280,59.695
1744040681952,2025-04-07T18.44.41.952,200.790,-45.061,1.311,102.988
1744040681971,2025-04-07T18.44.41.971,200.809,-52.378,8.963,144.543
1744040681992,2025-04-07T18.44.41.992,200.830,-64.207,10.640,164.177
1744040682012,2025-04-07T18.44.42.012,200.850,-56.189,6.524,162.500
1744040682033,2025-04-07T18.44.42.033,200.871,-34.207,6.707,147.439
1744040682053,2025-04-07T18.44.42.053,200.891,-13.933,2.226,107.805
1744040682072,2025-04-07T18.44.42.072,200.910,-3.018,-5.518,51.463
1744040682093,2025-04-07T18.44.42.093,200.931,3.994,-7.683,-1.585
1744040682113,2025-04-07T18.44.42.113,200.951,9.573,-6.006,-49.848
1744040682134,2025-04-07T18.44.42.134,200.972,15.976,-0.945,-93.902
1744040682154,2025-04-07T18.44.42.154,200.992,32.744,4.024,-124.604
1744040682175,2025-04-07T18.44.42.175,201.013,55.061,8.354,-141.585
1744040682194,2025-04-07T18.44.42.194,201.032,73.628,9.238,-142.835
1744040682214,2025-04-07T18.44.42.214,201.052,66.220,11.341,-127.652
1744040682235,2025-04-07T18.44.42.235,201.073,49.207,11.677,-102.683
1744040682255,2025-04-07T18.44.42.255,201.093,38.720,4.695,-73.262
1744040682276,2025-04-07T18.44.42.276,201.114,21.829,-3.232,-42.744
1744040682296,2025-04-07T18.44.42.296,201.134,-9.299,-7.012,-9.055
1744040682316,2025-04-07T18.44.42.316,201.154,-40.762,-6.250,31.128
1744040682336,2025-04-07T18.44.42.336,201.174,-54.146,0.030,76.768
1744040682357,2025-04-07T18.44.42.357,201.195,-61.341,9.116,125.030
1744040682377,2025-04-07T18.44.42.377,201.215,-66.829,19.451,160.945
1744040682398,2025-04-07T18.44.42.398,201.236,-63.262,22.073,169.604
1744040682417,2025-04-07T18.44.42.417,201.255,-40.854,17.835,156.768
1744040682437,2025-04-07T18.44.42.437,201.275,-20.823,1.159,103.232
1744040682458,2025-04-07T18.44.42.458,201.296,-6.616,-19.634,38.659
1744040682478,2025-04-07T18.44.42.478,201.316,-1.707,-34.024,-16.250
1744040682499,2025-04-07T18.44.42.499,201.337,6.159,-38.841,-68.659
1744040682519,2025-04-07T18.44.42.519,201.357,17.561,-35.000,-111.646
1744040682538,2025-04-07T18.44.42.538,201.376,33.384,-22.348,-134.573
1744040682559,2025-04-07T18.44.42.559,201.397,54.299,-3.171,-141.494
1744040682579,2025-04-07T18.44.42.579,201.417,68.171,7.043,-140.549
1744040682600,2025-04-07T18.44.42.600,201.438,59.878,3.567,-129.787
1744040682620,2025-04-07T18.44.42.620,201.458,42.439,-1.250,-106.128
1744040682641,2025-04-07T18.44.42.641,201.479,22.683,-1.433,-73.902
1744040682660,2025-04-07T18.44.42.660,201.498,0.213,-2.500,-41.951
1744040682680,2025-04-07T18.44.42.680,201.518,-19.909,-3.780,-8.750
1744040682701,2025-04-07T18.44.42.701,201.539,-34.116,-1.799,36.677
1744040682721,2025-04-07T18.44.42.721,201.559,-47.988,3.537,83.841
1744040682742,2025-04-07T18.44.42.742,201.580,-55.305,5.671,128.994
1744040682762,2025-04-07T18.44.42.762,201.600,-58.720,6.768,161.311
1744040682781,2025-04-07T18.44.42.781,201.619,-52.012,1.402,166.982
1744040682802,2025-04-07T18.44.42.802,201.640,-27.927,-4.878,159.329
1744040682822,2025-04-07T18.44.42.822,201.660,-10.579,-13.841,127.165
1744040682843,2025-04-07T18.44.42.843,201.681,-12.134,-37.988,82.683
1744040682863,2025-04-07T18.44.42.863,201.701,-12.957,-37.896,53.140
1744040682882,2025-04-07T18.44.42.882,201.720,5.640,-19.848,11.890
1744040682903,2025-04-07T18.44.42.903,201.741,32.012,-10.335,-35.579
1744040682923,2025-04-07T18.44.42.923,201.761,42.134,-0.549,-74.756
1744040682944,2025-04-07T18.44.42.944,201.782,50.488,6.159,-103.537
1744040682964,2025-04-07T18.44.42.964,201.802,55.122,10.335,-118.323
1744040682985,2025-04-07T18.44.42.985,201.823,56.402,16.982,-124.787
1744040683004,2025-04-07T18.44.43.004,201.842,60.244,17.683,-121.646
1744040683024,2025-04-07T18.44.43.024,201.862,54.665,17.591,-108.750
1744040683045,2025-04-07T18.44.43.045,201.883,43.598,14.634,-85.518
1744040683066,2025-04-07T18.44.43.066,201.904,24.207,11.707,-60.335
1744040683086,2025-04-07T18.44.43.086,201.924,-3.049,5.000,-34.116
1744040683107,2025-04-07T18.44.43.107,201.945,-29.695,-1.037,-1.128
1744040683126,2025-04-07T18.44.43.126,201.964,-45.671,-0.854,36.951
1744040683146,2025-04-07T18.44.43.146,201.984,-64.604,-1.250,76.006
1744040683167,2025-04-07T18.44.43.167,202.005,-91.006,-5.671,109.787
1744040683187,2025-04-07T18.44.43.187,202.025,-99.421,-12.439,137.043
1744040683208,2025-04-07T18.44.43.208,202.046,-82.988,-16.829,148.079
1744040683227,2025-04-07T18.44.43.227,202.065,-55.762,-19.085,135.793
1744040683247,2025-04-07T18.44.43.247,202.085,-33.598,-27.561,102.774
1744040683268,2025-04-07T18.44.43.268,202.106,-20.549,-36.860,57.683
1744040683288,2025-04-07T18.44.43.288,202.126,-5.518,-33.933,8.963
1744040683309,2025-04-07T18.44.43.309,202.147,14.238,-16.463,-35.183
1744040683329,2025-04-07T18.44.43.329,202.167,42.591,-0.183,-71.524
1744040683348,2025-04-07T18.44.43.348,202.186,64.909,9.116,-97.317
1744040683369,2025-04-07T18.44.43.369,202.207,65.122,13.049,-110.793
1744040683389,2025-04-07T18.44.43.389,202.227,59.116,15.366,-116.006
1744040683410,2025-04-07T18.44.43.410,202.248,56.067,13.720,-113.171
1744040683430,2025-04-07T18.44.43.430,202.268,47.957,12.957,-102.226
1744040683451,2025-04-07T18.44.43.451,202.289,32.957,10.762,-81.037
1744040683470,2025-04-07T18.44.43.470,202.308,7.317,3.994,-55.518
1744040683490,2025-04-07T18.44.43.490,202.328,-21.646,2.165,-23.232
1744040683511,2025-04-07T18.44.43.511,202.349,-45.183,9.024,20.549
1744040683531,2025-04-07T18.44.43.531,202.369,-57.409,19.695,68.537
1744040683552,2025-04-07T18.44.43.552,202.390,-71.433,23.171,109.665
1744040683571,2025-04-07T18.44.43.571,202.409,-82.500,14.787,140.152
1744040683591,2025-04-07T18.44.43.591,202.429,-82.256,9.390,165.549
1744040683612,2025-04-07T18.44.43.612,202.450,-69.268,10.640,176.982
1744040683632,2025-04-07T18.44.43.632,202.470,-38.963,8.323,152.043
1744040683653,2025-04-07T18.44.43.653,202.491,-1.372,-9.146,97.012
1744040683673,2025-04-07T18.44.43.673,202.511,17.287,-24.604,37.561
1744040683692,2025-04-07T18.44.43.692,202.530,9.817,-30.457,-15.335
1744040683713,2025-04-07T18.44.43.713,202.551,23.140,-27.713,-64.390
1744040683733,2025-04-07T18.44.43.733,202.571,47.378,-14.848,-101.280
1744040683754,2025-04-07T18.44.43.754,202.592,70.549,-3.262,-124.665
1744040683774,2025-04-07T18.44.43.774,202.612,87.256,3.720,-139.024
1744040683795,2025-04-07T18.44.43.795,202.633,90.671,3.110,-139.939
1744040683814,2025-04-07T18.44.43.814,202.652,80.457,-0.366,-129.207
1744040683835,2025-04-07T18.44.43.835,202.673,69.055,-1.280,-108.415
1744040683855,2025-04-07T18.44.43.855,202.693,53.049,-5.884,-81.951
1744040683876,2025-04-07T18.44.43.876,202.714,25.823,-13.293,-53.110
1744040683896,2025-04-07T18.44.43.896,202.734,-6.616,-21.433,-23.384
1744040683915,2025-04-07T18.44.43.915,202.753,-31.280,-25.427,11.585
1744040683936,2025-04-07T18.44.43.936,202.774,-50.244,-18.323,55.000
1744040683956,2025-04-07T18.44.43.956,202.794,-77.470,-14.817,97.927
1744040683977,2025-04-07T18.44.43.977,202.815,-113.628,-15.244,138.963
1744040683997,2025-04-07T18.44.43.997,202.835,-115.945,-12.409,170.915
1744040684018,2025-04-07T18.44.44.018,202.856,-75.000,-6.616,185.610
1744040684037,2025-04-07T18.44.44.037,202.875,-46.433,-3.537,175.640
1744040684057,2025-04-07T18.44.44.057,202.895,-27.835,2.043,134.390
1744040684078,2025-04-07T18.44.44.078,202.916,1.250,7.652,65.884
1744040684098,2025-04-07T18.44.44.098,202.936,30.671,6.250,-8.872
1744040684119,2025-04-07T18.44.44.119,202.957,41.677,2.134,-66.128
1744040684139,2025-04-07T18.44.44.139,202.977,48.872,-1.250,-107.165
1744040684158,2025-04-07T18.44.44.158,202.996,70.152,-1.829,-132.683
1744040684179,2025-04-07T18.44.44.179,203.017,83.872,-0.793,-146.646
1744040684199,2025-04-07T18.44.44.199,203.037,83.262,1.921,-147.134
1744040684220,2025-04-07T18.44.44.220,203.058,74.421,5.579,-132.835
1744040684240,2025-04-07T18.44.44.240,203.078,59.299,6.707,-110.610
1744040684261,2025-04-07T18.44.44.261,203.099,36.524,10.274,-81.738
1744040684280,2025-04-07T18.44.44.280,203.118,10.488,21.067,-46.402
1744040684300,2025-04-07T18.44.44.300,203.138,-16.524,27.226,-8.963
1744040684321,2025-04-07T18.44.44.321,203.159,-32.652,20.305,24.756
1744040684341,2025-04-07T18.44.44.341,203.179,-36.402,12.561,59.390
1744040684362,2025-04-07T18.44.44.362,203.200,-60.366,8.323,98.476
1744040684381,2025-04-07T18.44.44.381,203.219,-98.232,-0.518,136.098
1744040684401,2025-04-07T18.44.44.401,203.239,-98.628,-10.823,161.067
1744040684422,2025-04-07T18.44.44.422,203.260,-74.909,-11.433,172.652
1744040684442,2025-04-07T18.44.44.442,203.280,-55.183,-15.762,153.018
1744040684463,2025-04-07T18.44.44.463,203.301,-33.750,-22.378,105.183
1744040684483,2025-04-07T18.44.44.483,203.321,-9.604,-21.128,51.829
1744040684503,2025-04-07T18.44.44.503,203.341,13.720,-14.878,-7.409
1744040684523,2025-04-07T18.44.44.523,203.361,42.744,-9.909,-60.701
1744040684544,2025-04-07T18.44.44.544,203.382,57.652,-8.689,-100.732
1744040684564,2025-04-07T18.44.44.564,203.402,67.226,-4.939,-122.348
1744040684585,2025-04-07T18.44.44.585,203.423,74.939,-0.762,-133.354
1744040684605,2025-04-07T18.44.44.605,203.443,74.238,0.061,-137.927
1744040684624,2025-04-07T18.44.44.624,203.462,64.848,-1.220,-132.043
1744040684645,2025-04-07T18.44.44.645,203.483,50.854,-0.122,-115.945
1744040684665,2025-04-07T18.44.44.665,203.503,32.591,-2.043,-93.049
1744040684686,2025-04-07T18.44.44.686,203.524,10.427,-3.750,-65.152
1744040684706,2025-04-07T18.44.44.706,203.544,-10.274,-3.354,-30.610
1744040684725,2025-04-07T18.44.44.725,203.563,-29.085,-3.384,11.768
1744040684746,2025-04-07T18.44.44.746,203.584,-43.201,-1.128,59.451
1744040684766,2025-04-07T18.44.44.766,203.604,-55.732,-0.762,101.433
1744040684787,2025-04-07T18.44.44.787,203.625,-76.037,-4.329,140.213
1744040684807,2025-04-07T18.44.44.807,203.645,-90.335,-8.140,169.573
1744040684828,2025-04-07T18.44.44.828,203.666,-77.256,-8.384,173.567
1744040684847,2025-04-07T18.44.44.847,203.685,-45.152,-5.640,142.622
1744040684867,2025-04-07T18.44.44.867,203.705,-21.555,-12.561,96.280
1744040684888,2025-04-07T18.44.44.888,203.726,-13.140,-15.366,42.195
1744040684908,2025-04-07T18.44.44.908,203.746,9.665,-11.951,-20.457
1744040684929,2025-04-07T18.44.44.929,203.767,37.561,-3.659,-71.921
1744040684949,2025-04-07T18.44.44.949,203.787,48.445,4.909,-105.579
1744040684968,2025-04-07T18.44.44.968,203.806,65.732,8.841,-130.274
1744040684989,2025-04-07T18.44.44.989,203.827,82.500,7.043,-149.329
1744040685009,2025-04-07T18.44.45.009,203.847,78.628,7.774,-149.726
1744040685030,2025-04-07T18.44.45.030,203.868,65.610,8.506,-140.457
1744040685050,2025-04-07T18.44.45.050,203.888,58.140,1.890,-127.896
1744040685069,2025-04-07T18.44.45.069,203.907,46.585,-6.463,-106.098
1744040685090,2025-04-07T18.44.45.090,203.928,34.634,-16.067,-75.061
1744040685110,2025-04-07T18.44.45.110,203.948,22.927,-16.616,-35.854
1744040685131,2025-04-07T18.44.45.131,203.969,3.323,-16.067,8.384
1744040685151,2025-04-07T18.44.45.151,203.989,-14.390,-20.671,51.585
1744040685172,2025-04-07T18.44.45.172,204.010,-37.500,-22.805,82.774
1744040685191,2025-04-07T18.44.45.191,204.029,-59.756,-23.476,114.238
1744040685212,2025-04-07T18.44.45.212,204.050,-78.537,-21.799,145.213
1744040685232,2025-04-07T18.44.45.232,204.070,-89.695,-15.122,166.860
1744040685253,2025-04-07T18.44.45.253,204.091,-85.640,-7.348,175.366
1744040685273,2025-04-07T18.44.45.273,204.111,-65.518,-3.262,168.415
1744040685294,2025-04-07T18.44.45.294,204.132,-40.915,0.061,134.146
1744040685313,2025-04-07T18.44.45.313,204.151,-21.006,-3.506,82.012
1744040685333,2025-04-07T18.44.45.333,204.171,-3.659,-2.744,27.317
1744040685354,2025-04-07T18.44.45.354,204.192,20.640,-2.713,-31.433
1744040685374,2025-04-07T18.44.45.374,204.212,40.366,0.427,-82.530
1744040685395,2025-04-07T18.44.45.395,204.233,57.866,3.994,-117.683
1744040685414,2025-04-07T18.44.45.414,204.252,71.098,4.573,-138.720
1744040685434,2025-04-07T18.44.45.434,204.272,73.811,5.671,-149.268
1744040685455,2025-04-07T18.44.45.455,204.293,68.537,3.506,-149.116
1744040685475,2025-04-07T18.44.45.475,204.313,57.561,5.549,-134.512
1744040685496,2025-04-07T18.44.45.496,204.334,47.104,7.409,-110.701
1744040685516,2025-04-07T18.44.45.516,204.354,36.098,5.091,-80.518
1744040685535,2025-04-07T18.44.45.535,204.373,14.177,3.628,-51.677
1744040685556,2025-04-07T18.44.45.556,204.394,-8.902,0.183,-19.817
1744040685576,2025-04-07T18.44.45.576,204.414,-26.372,-2.043,20.610
1744040685597,2025-04-07T18.44.45.597,204.435,-37.835,-3.171,61.250
1744040685617,2025-04-07T18.44.45.617,204.455,-57.957,-9.573,99.543
1744040685638,2025-04-07T18.44.45.638,204.476,-83.689,-13.537,138.445
1744040685657,2025-04-07T18.44.45.657,204.495,-85.335,-16.372,168.598
1744040685677,2025-04-07T18.44.45.677,204.515,-70.396,-21.128,171.982
1744040685698,2025-04-07T18.44.45.698,204.536,-53.506,-31.524,147.622
1744040685718,2025-04-07T18.44.45.718,204.556,-38.567,-31.494,112.195
1744040685739,2025-04-07T18.44.45.739,204.577,-14.634,-17.622,57.774
1744040685758,2025-04-07T18.44.45.758,204.596,16.951,-3.476,-6.159
1744040685778,2025-04-07T18.44.45.778,204.616,41.372,4.756,-60.579
1744040685799,2025-04-07T18.44.45.799,204.637,53.933,9.329,-104.207
1744040685819,2025-04-07T18.44.45.819,204.657,63.110,10.244,-131.677
1744040685840,2025-04-07T18.44.45.840,204.678,66.707,7.043,-144.604
1744040685860,2025-04-07T18.44.45.860,204.698,65.091,5.823,-146.646
1744040685879,2025-04-07T18.44.45.879,204.717,56.921,7.561,-134.756
1744040685900,2025-04-07T18.44.45.900,204.738,45.854,10.152,-114.329
1744040685920,2025-04-07T18.44.45.920,204.758,35.732,9.939,-87.134
1744040685941,2025-04-07T18.44.45.941,204.779,16.463,9.482,-56.494
1744040685962,2025-04-07T18.44.45.962,204.800,-5.549,7.104,-26.037
1744040685982,2025-04-07T18.44.45.982,204.820,-23.384,2.805,8.720
1744040686001,2025-04-07T18.44.46.001,204.839,-36.799,3.476,47.409
1744040686022,2025-04-07T18.44.46.022,204.860,-49.695,2.652,84.634
1744040686042,2025-04-07T18.44.46.042,204.880,-65.915,-5.152,115.549
1744040686063,2025-04-07T18.44.46.063,204.901,-81.646,-8.140,145.305
1744040686083,2025-04-07T18.44.46.083,204.921,-81.860,-6.463,166.189
1744040686104,2025-04-07T18.44.46.104,204.942,-60.610,0.488,165.488
1744040686123,2025-04-07T18.44.46.123,204.961,-22.774,0.579,134.787
1744040686143,2025-04-07T18.44.46.143,204.981,7.104,-1.037,90.305
1744040686164,2025-04-07T18.44.46.164,205.002,3.567,-2.470,41.189
1744040686184,2025-04-07T18.44.46.184,205.022,12.591,-4.299,-12.500
1744040686205,2025-04-07T18.44.46.205,205.043,44.146,-0.854,-61.555
1744040686224,2025-04-07T18.44.46.224,205.062,56.159,5.274,-97.378
1744040686244,2025-04-07T18.44.46.244,205.082,64.360,6.402,-125.213
1744040686265,2025-04-07T18.44.46.265,205.103,74.055,2.866,-144.451
1744040686285,2025-04-07T18.44.46.285,205.123,71.890,-0.671,-148.659
1744040686306,2025-04-07T18.44.46.306,205.144,60.183,-0.854,-138.567
1744040686326,2025-04-07T18.44.46.326,205.164,45.945,-4.177,-118.415
1744040686345,2025-04-07T18.44.46.345,205.183,27.896,-8.994,-91.616
1744040686366,2025-04-07T18.44.46.366,205.204,9.390,-5.762,-60.335
1744040686386,2025-04-07T18.44.46.386,205.224,-9.329,-0.457,-21.921
1744040686407,2025-04-07T18.44.46.407,205.245,-28.293,1.951,22.256
1744040686427,2025-04-07T18.44.46.427,205.265,-41.921,7.713,66.829
1744040686448,2025-04-07T18.44.46.448,205.286,-61.921,6.677,109.299
1744040686467,2025-04-07T18.44.46.467,205.305,-93.415,-4.360,149.451
1744040686487,2025-04-07T18.44.46.487,205.325,-102.043,-11.860,183.384
1744040686508,2025-04-07T18.44.46.508,205.346,-85.884,-16.250,190.000
1744040686528,2025-04-07T18.44.46.528,205.366,-64.573,-29.146,166.585
1744040686549,2025-04-07T18.44.46.549,205.387,-45.244,-29.848,131.799
1744040686568,2025-04-07T18.44.46.568,205.406,-17.591,-14.665,79.604
1744040686588,2025-04-07T18.44.46.588,205.426,12.530,2.165,13.902
1744040686609,2025-04-07T18.44.46.609,205.447,38.079,9.360,-46.311
1744040686629,2025-04-07T18.44.46.629,205.467,55.640,11.616,-91.616
1744040686650,2025-04-07T18.44.46.650,205.488,65.884,15.854,-123.201
1744040686670,2025-04-07T18.44.46.670,205.508,77.378,14.207,-138.902
1744040686690,2025-04-07T18.44.46.690,205.528,78.323,10.213,-147.896
1744040686710,2025-04-07T18.44.46.710,205.548,68.780,3.811,-148.902
1744040686731,2025-04-07T18.44.46.731,205.569,54.146,-0.152,-136.311
1744040686751,2025-04-07T18.44.46.751,205.589,42.287,1.189,-112.774
1744040686772,2025-04-07T18.44.46.772,205.610,26.524,2.835,-80.793
1744040686792,2025-04-07T18.44.46.792,205.630,-1.128,-0.396,-45.061
1744040686811,2025-04-07T18.44.46.811,205.649,-31.829,-7.348,-11.067
1744040686832,2025-04-07T18.44.46.832,205.670,-51.555,-7.165,35.335
1744040686852,2025-04-07T18.44.46.852,205.690,-68.018,0.488,86.951
1744040686873,2025-04-07T18.44.46.873,205.711,-87.500,0.854,127.439
1744040686893,2025-04-07T18.44.46.893,205.731,-94.695,-2.713,158.201
1744040686912,2025-04-07T18.44.46.912,205.750,-82.500,-7.591,176.128
1744040686933,2025-04-07T18.44.46.933,205.771,-58.354,-11.524,161.677
1744040686953,2025-04-07T18.44.46.953,205.791,-39.573,-22.165,127.896
1744040686974,2025-04-07T18.44.46.974,205.812,-21.098,-15.488,83.354
1744040686994,2025-04-07T18.44.46.994,205.832,10.183,-8.049,20.152
1744040687015,2025-04-07T18.44.47.015,205.853,33.079,-0.732,-36.555
1744040687034,2025-04-07T18.44.47.034,205.872,41.616,9.573,-82.012
1744040687054,2025-04-07T18.44.47.054,205.892,57.561,13.262,-118.171
1744040687075,2025-04-07T18.44.47.075,205.913,73.720,15.061,-140.122
1744040687095,2025-04-07T18.44.47.095,205.933,80.274,10.488,-147.073
1744040687116,2025-04-07T18.44.47.116,205.954,68.476,8.811,-144.085
1744040687136,2025-04-07T18.44.47.136,205.974,47.774,11.982,-131.037
1744040687155,2025-04-07T18.44.47.155,205.993,31.311,16.921,-99.970
1744040687176,2025-04-07T18.44.47.176,206.014,18.689,16.037,-55.091
1744040687196,2025-04-07T18.44.47.196,206.034,1.128,13.079,-11.128
1744040687217,2025-04-07T18.44.47.217,206.055,-23.476,9.268,27.866
1744040687237,2025-04-07T18.44.47.237,206.075,-47.561,6.311,66.006
1744040687256,2025-04-07T18.44.47.256,206.094,-68.140,3.841,102.073
1744040687277,2025-04-07T18.44.47.277,206.115,-73.720,8.476,133.841
1744040687297,2025-04-07T18.44.47.297,206.135,-67.805,8.171,151.555
1744040687318,2025-04-07T18.44.47.318,206.156,-61.768,-1.982,147.409
1744040687338,2025-04-07T18.44.47.338,206.176,-49.177,-11.006,121.128
1744040687359,2025-04-07T18.44.47.359,206.197,-17.287,-11.677,79.451
1744040687378,2025-04-07T18.44.47.378,206.216,4.238,-8.049,34.390
1744040687399,2025-04-07T18.44.47.399,206.237,9.421,-12.378,-17.348
1744040687419,2025-04-07T18.44.47.419,206.257,27.500,-16.220,-67.195
1744040687440,2025-04-07T18.44.47.440,206.278,39.634,-8.872,-101.860
1744040687460,2025-04-07T18.44.47.460,206.298,43.140,-0.274,-126.585
1744040687481,2025-04-07T18.44.47.481,206.319,56.341,4.329,-140.884
1744040687500,2025-04-07T18.44.47.500,206.338,68.659,-1.585,-143.841
1744040687520,2025-04-07T18.44.47.520,206.358,67.774,-11.402,-128.963
1744040687541,2025-04-07T18.44.47.541,206.379,61.128,-16.250,-98.841
1744040687561,2025-04-07T18.44.47.561,206.399,49.329,-14.055,-56.037
1744040687582,2025-04-07T18.44.47.582,206.420,34.451,-7.165,-4.421
1744040687602,2025-04-07T18.44.47.602,206.440,19.116,1.463,43.659
1744040687621,2025-04-07T18.44.47.621,206.459,-9.787,5.762,79.146
1744040687642,2025-04-07T18.44.47.642,206.480,-38.476,-0.030,104.177
1744040687662,2025-04-07T18.44.47.662,206.500,-60.701,-3.902,122.165
1744040687683,2025-04-07T18.44.47.683,206.521,-74.817,-13.780,131.433
1744040687703,2025-04-07T18.44.47.703,206.541,-73.079,-26.311,125.976
1744040687722,2025-04-07T18.44.47.722,206.560,-61.951,-32.195,107.134
1744040687743,2025-04-07T18.44.47.743,206.581,-38.018,-16.555,78.720
1744040687763,2025-04-07T18.44.47.763,206.601,-10.061,6.677,38.628
1744040687784,2025-04-07T18.44.47.784,206.622,-8.110,16.738,-4.329
1744040687804,2025-04-07T18.44.47.804,206.642,-3.049,22.073,-42.988
1744040687825,2025-04-07T18.44.47.825,206.663,1.524,28.780,-66.159
1744040687844,2025-04-07T18.44.47.844,206.682,0.183,38.780,-81.402
1744040687864,2025-04-07T18.44.47.864,206.702,23.232,37.561,-101.677
1744040687885,2025-04-07T18.44.47.885,206.723,34.207,26.707,-109.543
1744040687905,2025-04-07T18.44.47.905,206.743,10.427,14.878,-91.524
1744040687926,2025-04-07T18.44.47.926,206.764,13.963,9.024,-74.268
1744040687946,2025-04-07T18.44.47.946,206.784,37.012,4.573,-67.896
1744040687965,2025-04-07T18.44.47.965,206.803,47.896,-1.524,-55.274
1744040687986,2025-04-07T18.44.47.986,206.824,40.945,-9.817,-33.872
1744040688006,2025-04-07T18.44.48.006,206.844,19.085,-24.543,-12.287
1744040688027,2025-04-07T18.44.48.027,206.865,-1.555,-39.573,7.287
1744040688047,2025-04-07T18.44.48.047,206.885,-14.360,-50.305,25.091
1744040688066,2025-04-07T18.44.48.066,206.904,-25.671,-53.232,44.909
1744040688087,2025-04-07T18.44.48.087,206.925,-44.909,-48.689,62.896
1744040688108,2025-04-07T18.44.48.108,206.946,-64.543,-45.274,73.689
1744040688128,2025-04-07T18.44.48.128,206.966,-72.774,-37.043,85.610
1744040688149,2025-04-07T18.44.48.149,206.987,-71.585,-21.951,96.982
1744040688169,2025-04-07T18.44.48.169,207.007,-67.043,-7.652,99.146
1744040688188,2025-04-07T18.44.48.188,207.026,-72.470,-8.780,84.329
1744040688209,2025-04-07T18.44.48.209,207.047,-66.037,-10.762,71.860
1744040688229,2025-04-07T18.44.48.229,207.067,-49.665,2.744,60.671
1744040688250,2025-04-07T18.44.48.250,207.088,-35.030,21.250,41.524
1744040688270,2025-04-07T18.44.48.270,207.108,-21.067,34.390,11.585
1744040688291,2025-04-07T18.44.48.291,207.129,-7.317,43.323,-19.665
1744040688310,2025-04-07T18.44.48.310,207.148,2.012,48.628,-42.287
1744040688330,2025-04-07T18.44.48.330,207.168,-1.128,49.878,-54.299
