epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1744041128761,2025-04-07T18.52.08.761,7.210,0.155,-0.935,-0.217
1744041128782,2025-04-07T18.52.08.782,7.231,0.157,-0.948,-0.206
1744041128802,2025-04-07T18.52.08.802,7.251,0.158,-0.949,-0.198
1744041128821,2025-04-07T18.52.08.821,7.270,0.164,-0.952,-0.200
1744041128842,2025-04-07T18.52.08.842,7.291,0.168,-0.944,-0.205
1744041128862,2025-04-07T18.52.08.862,7.311,0.166,-0.941,-0.216
1744041128883,2025-04-07T18.52.08.883,7.332,0.168,-0.949,-0.213
1744041128903,2025-04-07T18.52.08.903,7.352,0.171,-0.945,-0.195
1744041128924,2025-04-07T18.52.08.924,7.373,0.170,-0.935,-0.199
1744041128943,2025-04-07T18.52.08.943,7.392,0.174,-0.934,-0.214
1744041128963,2025-04-07T18.52.08.963,7.412,0.170,-0.933,-0.208
1744041128984,2025-04-07T18.52.08.984,7.433,0.161,-0.934,-0.210
1744041129004,2025-04-07T18.52.09.004,7.453,0.167,-0.943,-0.219
1744041129025,2025-04-07T18.52.09.025,7.474,0.157,-0.951,-0.209
1744041129044,2025-04-07T18.52.09.044,7.493,0.163,-0.948,-0.198
1744041129064,2025-04-07T18.52.09.064,7.513,0.168,-0.954,-0.211
1744041129085,2025-04-07T18.52.09.085,7.534,0.172,-0.958,-0.229
1744041129105,2025-04-07T18.52.09.105,7.554,0.164,-0.958,-0.238
1744041129126,2025-04-07T18.52.09.126,7.575,0.169,-0.955,-0.236
1744041129147,2025-04-07T18.52.09.147,7.596,0.175,-0.959,-0.236
1744041129166,2025-04-07T18.52.09.166,7.615,0.181,-0.953,-0.238
1744041129186,2025-04-07T18.52.09.186,7.635,0.171,-0.947,-0.238
1744041129207,2025-04-07T18.52.09.207,7.656,0.177,-0.936,-0.234
1744041129227,2025-04-07T18.52.09.227,7.676,0.176,-0.929,-0.227
1744041129248,2025-04-07T18.52.09.248,7.697,0.178,-0.926,-0.215
1744041129268,2025-04-07T18.52.09.268,7.717,0.171,-0.933,-0.204
1744041129287,2025-04-07T18.52.09.287,7.736,0.174,-0.942,-0.201
1744041129308,2025-04-07T18.52.09.308,7.757,0.183,-0.954,-0.201
1744041129328,2025-04-07T18.52.09.328,7.777,0.183,-0.948,-0.190
1744041129349,2025-04-07T18.52.09.349,7.798,0.180,-0.935,-0.179
1744041129369,2025-04-07T18.52.09.369,7.818,0.186,-0.934,-0.181
1744041129388,2025-04-07T18.52.09.388,7.837,0.183,-0.921,-0.192
1744041129409,2025-04-07T18.52.09.409,7.858,0.189,-0.921,-0.216
1744041129429,2025-04-07T18.52.09.429,7.878,0.190,-0.934,-0.228
1744041129450,2025-04-07T18.52.09.450,7.899,0.185,-0.945,-0.223
1744041129470,2025-04-07T18.52.09.470,7.919,0.176,-0.939,-0.227
1744041129491,2025-04-07T18.52.09.491,7.940,0.180,-0.954,-0.230
1744041129510,2025-04-07T18.52.09.510,7.959,0.183,-0.952,-0.230
1744041129530,2025-04-07T18.52.09.530,7.979,0.182,-0.956,-0.232
1744041129551,2025-04-07T18.52.09.551,8.000,0.177,-0.957,-0.235
1744041129571,2025-04-07T18.52.09.571,8.020,0.173,-0.960,-0.237
1744041129592,2025-04-07T18.52.09.592,8.041,0.173,-0.946,-0.237
1744041129612,2025-04-07T18.52.09.612,8.061,0.175,-0.937,-0.232
1744041129631,2025-04-07T18.52.09.631,8.080,0.171,-0.946,-0.231
1744041129652,2025-04-07T18.52.09.652,8.101,0.173,-0.941,-0.230
1744041129672,2025-04-07T18.52.09.672,8.121,0.171,-0.946,-0.218
1744041129693,2025-04-07T18.52.09.693,8.142,0.173,-0.941,-0.210
1744041129713,2025-04-07T18.52.09.713,8.162,0.177,-0.943,-0.207
1744041129732,2025-04-07T18.52.09.732,8.181,0.178,-0.942,-0.205
1744041129753,2025-04-07T18.52.09.753,8.202,0.179,-0.940,-0.202
1744041129773,2025-04-07T18.52.09.773,8.222,0.183,-0.941,-0.204
1744041129794,2025-04-07T18.52.09.794,8.243,0.182,-0.940,-0.211
1744041129814,2025-04-07T18.52.09.814,8.263,0.183,-0.943,-0.214
1744041129835,2025-04-07T18.52.09.835,8.284,0.187,-0.943,-0.210
1744041129854,2025-04-07T18.52.09.854,8.303,0.185,-0.942,-0.212
1744041129875,2025-04-07T18.52.09.875,8.324,0.183,-0.943,-0.224
1744041129895,2025-04-07T18.52.09.895,8.344,0.184,-0.942,-0.230
1744041129916,2025-04-07T18.52.09.916,8.365,0.188,-0.939,-0.227
1744041129936,2025-04-07T18.52.09.936,8.385,0.183,-0.943,-0.213
1744041129957,2025-04-07T18.52.09.957,8.406,0.179,-0.942,-0.209
1744041129976,2025-04-07T18.52.09.976,8.425,0.184,-0.956,-0.213
1744041129996,2025-04-07T18.52.09.996,8.445,0.182,-0.947,-0.224
1744041130017,2025-04-07T18.52.10.017,8.466,0.181,-0.939,-0.230
1744041130037,2025-04-07T18.52.10.037,8.486,0.186,-0.936,-0.226
1744041130058,2025-04-07T18.52.10.058,8.507,0.188,-0.937,-0.220
1744041130077,2025-04-07T18.52.10.077,8.526,0.190,-0.942,-0.216
1744041130097,2025-04-07T18.52.10.097,8.546,0.194,-0.947,-0.213
1744041130118,2025-04-07T18.52.10.118,8.567,0.189,-0.942,-0.211
1744041130138,2025-04-07T18.52.10.138,8.587,0.186,-0.942,-0.210
1744041130159,2025-04-07T18.52.10.159,8.608,0.183,-0.950,-0.210
1744041130179,2025-04-07T18.52.10.179,8.628,0.179,-0.950,-0.221
1744041130198,2025-04-07T18.52.10.198,8.647,0.180,-0.942,-0.231
1744041130219,2025-04-07T18.52.10.219,8.668,0.175,-0.947,-0.225
1744041130239,2025-04-07T18.52.10.239,8.688,0.178,-0.938,-0.214
1744041130260,2025-04-07T18.52.10.260,8.709,0.182,-0.936,-0.209
1744041130280,2025-04-07T18.52.10.280,8.729,0.180,-0.938,-0.213
1744041130301,2025-04-07T18.52.10.301,8.750,0.179,-0.933,-0.216
1744041130320,2025-04-07T18.52.10.320,8.769,0.177,-0.933,-0.224
1744041130340,2025-04-07T18.52.10.340,8.789,0.180,-0.944,-0.223
1744041130361,2025-04-07T18.52.10.361,8.810,0.178,-0.948,-0.219
1744041130381,2025-04-07T18.52.10.381,8.830,0.180,-0.949,-0.211
1744041130402,2025-04-07T18.52.10.402,8.851,0.181,-0.954,-0.213
1744041130421,2025-04-07T18.52.10.421,8.870,0.181,-0.941,-0.215
1744041130441,2025-04-07T18.52.10.441,8.890,0.184,-0.940,-0.218
1744041130462,2025-04-07T18.52.10.462,8.911,0.183,-0.934,-0.220
1744041130482,2025-04-07T18.52.10.482,8.931,0.191,-0.932,-0.213
1744041130503,2025-04-07T18.52.10.503,8.952,0.192,-0.930,-0.213
1744041130523,2025-04-07T18.52.10.523,8.972,0.195,-0.939,-0.218
1744041130544,2025-04-07T18.52.10.544,8.993,0.193,-0.945,-0.229
1744041130563,2025-04-07T18.52.10.563,9.012,0.189,-0.948,-0.235
1744041130584,2025-04-07T18.52.10.584,9.033,0.183,-0.948,-0.233
1744041130604,2025-04-07T18.52.10.604,9.053,0.179,-0.946,-0.228
1744041130625,2025-04-07T18.52.10.625,9.074,0.180,-0.949,-0.219
1744041130645,2025-04-07T18.52.10.645,9.094,0.181,-0.944,-0.211
1744041130664,2025-04-07T18.52.10.664,9.113,0.181,-0.940,-0.208
1744041130685,2025-04-07T18.52.10.685,9.134,0.183,-0.934,-0.215
1744041130705,2025-04-07T18.52.10.705,9.154,0.184,-0.926,-0.225
1744041130726,2025-04-07T18.52.10.726,9.175,0.184,-0.938,-0.230
1744041130746,2025-04-07T18.52.10.746,9.195,0.187,-0.943,-0.229
1744041130767,2025-04-07T18.52.10.767,9.216,0.184,-0.945,-0.224
1744041130786,2025-04-07T18.52.10.786,9.235,0.185,-0.950,-0.227
1744041130806,2025-04-07T18.52.10.806,9.255,0.186,-0.950,-0.227
1744041130827,2025-04-07T18.52.10.827,9.276,0.183,-0.941,-0.223
1744041130847,2025-04-07T18.52.10.847,9.296,0.181,-0.936,-0.220
1744041130868,2025-04-07T18.52.10.868,9.317,0.182,-0.943,-0.223
1744041130887,2025-04-07T18.52.10.887,9.336,0.182,-0.942,-0.224
1744041130907,2025-04-07T18.52.10.907,9.356,0.186,-0.947,-0.221
1744041130928,2025-04-07T18.52.10.928,9.377,0.184,-0.935,-0.219
1744041130948,2025-04-07T18.52.10.948,9.397,0.183,-0.944,-0.216
1744041130969,2025-04-07T18.52.10.969,9.418,0.186,-0.938,-0.221
1744041130989,2025-04-07T18.52.10.989,9.438,0.187,-0.943,-0.220
1744041131008,2025-04-07T18.52.11.008,9.457,0.187,-0.946,-0.215
1744041131029,2025-04-07T18.52.11.029,9.478,0.185,-0.943,-0.213
1744041131049,2025-04-07T18.52.11.049,9.498,0.187,-0.942,-0.213
1744041131070,2025-04-07T18.52.11.070,9.519,0.189,-0.943,-0.210
1744041131090,2025-04-07T18.52.11.090,9.539,0.190,-0.933,-0.208
1744041131111,2025-04-07T18.52.11.111,9.560,0.188,-0.937,-0.211
1744041131130,2025-04-07T18.52.11.130,9.579,0.187,-0.939,-0.215
1744041131150,2025-04-07T18.52.11.150,9.599,0.184,-0.949,-0.214
1744041131171,2025-04-07T18.52.11.171,9.620,0.181,-0.947,-0.213
1744041131191,2025-04-07T18.52.11.191,9.640,0.179,-0.942,-0.224
1744041131212,2025-04-07T18.52.11.212,9.661,0.182,-0.945,-0.230
1744041131231,2025-04-07T18.52.11.231,9.680,0.183,-0.947,-0.223
1744041131251,2025-04-07T18.52.11.251,9.700,0.180,-0.952,-0.207
1744041131272,2025-04-07T18.52.11.272,9.721,0.178,-0.945,-0.212
1744041131293,2025-04-07T18.52.11.293,9.742,0.184,-0.942,-0.221
1744041131313,2025-04-07T18.52.11.313,9.762,0.186,-0.941,-0.214
1744041131334,2025-04-07T18.52.11.334,9.783,0.184,-0.939,-0.208
1744041131353,2025-04-07T18.52.11.353,9.802,0.186,-0.943,-0.213
1744041131373,2025-04-07T18.52.11.373,9.822,0.193,-0.945,-0.218
1744041131394,2025-04-07T18.52.11.394,9.843,0.192,-0.945,-0.219
1744041131414,2025-04-07T18.52.11.414,9.863,0.190,-0.939,-0.219
1744041131435,2025-04-07T18.52.11.435,9.884,0.189,-0.936,-0.221
1744041131455,2025-04-07T18.52.11.455,9.904,0.192,-0.937,-0.223
1744041131474,2025-04-07T18.52.11.474,9.923,0.190,-0.940,-0.212
1744041131495,2025-04-07T18.52.11.495,9.944,0.186,-0.940,-0.205
1744041131515,2025-04-07T18.52.11.515,9.964,0.192,-0.954,-0.209
1744041131536,2025-04-07T18.52.11.536,9.985,0.190,-0.953,-0.203
1744041131556,2025-04-07T18.52.11.556,10.005,0.192,-0.945,-0.202
1744041131575,2025-04-07T18.52.11.575,10.024,0.193,-0.938,-0.211
1744041131596,2025-04-07T18.52.11.596,10.045,0.193,-0.928,-0.225
1744041131616,2025-04-07T18.52.11.616,10.065,0.198,-0.935,-0.228
1744041131637,2025-04-07T18.52.11.637,10.086,0.198,-0.940,-0.219
1744041131657,2025-04-07T18.52.11.657,10.106,0.196,-0.937,-0.206
1744041131678,2025-04-07T18.52.11.678,10.127,0.199,-0.941,-0.204
1744041131697,2025-04-07T18.52.11.697,10.146,0.199,-0.936,-0.204
1744041131717,2025-04-07T18.52.11.717,10.166,0.193,-0.938,-0.205
1744041131738,2025-04-07T18.52.11.738,10.187,0.198,-0.935,-0.210
1744041131758,2025-04-07T18.52.11.758,10.207,0.199,-0.939,-0.213
1744041131779,2025-04-07T18.52.11.779,10.228,0.197,-0.948,-0.211
1744041131799,2025-04-07T18.52.11.799,10.248,0.197,-0.948,-0.210
1744041131818,2025-04-07T18.52.11.818,10.267,0.202,-0.948,-0.207
1744041131839,2025-04-07T18.52.11.839,10.288,0.201,-0.945,-0.203
1744041131859,2025-04-07T18.52.11.859,10.308,0.199,-0.933,-0.204
1744041131880,2025-04-07T18.52.11.880,10.329,0.202,-0.928,-0.208
1744041131900,2025-04-07T18.52.11.900,10.349,0.207,-0.927,-0.209
1744041131921,2025-04-07T18.52.11.921,10.370,0.207,-0.931,-0.208
1744041131940,2025-04-07T18.52.11.940,10.389,0.204,-0.940,-0.212
1744041131960,2025-04-07T18.52.11.960,10.409,0.198,-0.952,-0.216
1744041131981,2025-04-07T18.52.11.981,10.430,0.192,-0.953,-0.216
1744041132001,2025-04-07T18.52.12.001,10.450,0.189,-0.949,-0.218
1744041132022,2025-04-07T18.52.12.022,10.471,0.179,-0.938,-0.219
1744041132041,2025-04-07T18.52.12.041,10.490,0.178,-0.942,-0.209
1744041132062,2025-04-07T18.52.12.062,10.511,0.184,-0.943,-0.194
1744041132082,2025-04-07T18.52.12.082,10.531,0.190,-0.949,-0.183
1744041132103,2025-04-07T18.52.12.103,10.552,0.189,-0.930,-0.183
1744041132123,2025-04-07T18.52.12.123,10.572,0.193,-0.930,-0.197
1744041132144,2025-04-07T18.52.12.144,10.593,0.195,-0.932,-0.215
1744041132163,2025-04-07T18.52.12.163,10.612,0.193,-0.933,-0.225
1744041132183,2025-04-07T18.52.12.183,10.632,0.191,-0.951,-0.218
1744041132204,2025-04-07T18.52.12.204,10.653,0.192,-0.950,-0.209
1744041132224,2025-04-07T18.52.12.224,10.673,0.191,-0.944,-0.210
1744041132245,2025-04-07T18.52.12.245,10.694,0.190,-0.937,-0.220
1744041132265,2025-04-07T18.52.12.265,10.714,0.195,-0.932,-0.224
1744041132284,2025-04-07T18.52.12.284,10.733,0.194,-0.929,-0.217
1744041132305,2025-04-07T18.52.12.305,10.754,0.198,-0.935,-0.220
1744041132325,2025-04-07T18.52.12.325,10.774,0.201,-0.930,-0.230
1744041132346,2025-04-07T18.52.12.346,10.795,0.205,-0.938,-0.233
1744041132366,2025-04-07T18.52.12.366,10.815,0.201,-0.940,-0.223
1744041132387,2025-04-07T18.52.12.387,10.836,0.200,-0.943,-0.221
1744041132406,2025-04-07T18.52.12.406,10.855,0.205,-0.946,-0.229
1744041132426,2025-04-07T18.52.12.426,10.875,0.197,-0.938,-0.233
1744041132447,2025-04-07T18.52.12.447,10.896,0.200,-0.941,-0.234
1744041132467,2025-04-07T18.52.12.467,10.916,0.205,-0.949,-0.216
1744041132488,2025-04-07T18.52.12.488,10.937,0.204,-0.959,-0.198
1744041132507,2025-04-07T18.52.12.507,10.956,0.201,-0.943,-0.201
1744041132527,2025-04-07T18.52.12.527,10.976,0.204,-0.930,-0.215
1744041132548,2025-04-07T18.52.12.548,10.997,0.206,-0.933,-0.224
1744041132568,2025-04-07T18.52.12.568,11.017,0.199,-0.935,-0.226
1744041132589,2025-04-07T18.52.12.589,11.038,0.203,-0.938,-0.236
1744041132609,2025-04-07T18.52.12.609,11.058,0.207,-0.950,-0.239
1744041132628,2025-04-07T18.52.12.628,11.077,0.203,-0.950,-0.233
1744041132649,2025-04-07T18.52.12.649,11.098,0.199,-0.936,-0.225
1744041132669,2025-04-07T18.52.12.669,11.118,0.197,-0.930,-0.221
1744041132690,2025-04-07T18.52.12.690,11.139,0.197,-0.929,-0.221
1744041132710,2025-04-07T18.52.12.710,11.159,0.198,-0.942,-0.215
1744041132731,2025-04-07T18.52.12.731,11.180,0.196,-0.947,-0.203
1744041132750,2025-04-07T18.52.12.750,11.199,0.195,-0.939,-0.199
1744041132771,2025-04-07T18.52.12.771,11.220,0.191,-0.938,-0.204
1744041132791,2025-04-07T18.52.12.791,11.240,0.194,-0.938,-0.211
1744041132812,2025-04-07T18.52.12.812,11.261,0.194,-0.935,-0.215
1744041132832,2025-04-07T18.52.12.832,11.281,0.194,-0.932,-0.207
1744041132853,2025-04-07T18.52.12.853,11.302,0.196,-0.938,-0.201
1744041132872,2025-04-07T18.52.12.872,11.321,0.193,-0.939,-0.202
1744041132892,2025-04-07T18.52.12.892,11.341,0.196,-0.944,-0.206
1744041132913,2025-04-07T18.52.12.913,11.362,0.196,-0.937,-0.209
1744041132933,2025-04-07T18.52.12.933,11.382,0.193,-0.937,-0.211
1744041132954,2025-04-07T18.52.12.954,11.403,0.194,-0.932,-0.218
1744041132973,2025-04-07T18.52.12.973,11.422,0.197,-0.938,-0.220
1744041132993,2025-04-07T18.52.12.993,11.442,0.200,-0.945,-0.218
1744041133014,2025-04-07T18.52.13.014,11.463,0.198,-0.941,-0.211
1744041133034,2025-04-07T18.52.13.034,11.483,0.195,-0.944,-0.216
1744041133055,2025-04-07T18.52.13.055,11.504,0.200,-0.943,-0.222
1744041133075,2025-04-07T18.52.13.075,11.524,0.198,-0.941,-0.219
1744041133094,2025-04-07T18.52.13.094,11.543,0.199,-0.939,-0.209
1744041133115,2025-04-07T18.52.13.115,11.564,0.198,-0.937,-0.201
1744041133135,2025-04-07T18.52.13.135,11.584,0.201,-0.936,-0.203
1744041133156,2025-04-07T18.52.13.156,11.605,0.199,-0.941,-0.207
1744041133176,2025-04-07T18.52.13.176,11.625,0.197,-0.935,-0.206
1744041133197,2025-04-07T18.52.13.197,11.646,0.198,-0.940,-0.206
1744041133216,2025-04-07T18.52.13.216,11.665,0.200,-0.943,-0.213
1744041133236,2025-04-07T18.52.13.236,11.685,0.196,-0.942,-0.218
1744041133257,2025-04-07T18.52.13.257,11.706,0.200,-0.943,-0.219
1744041133277,2025-04-07T18.52.13.277,11.726,0.198,-0.944,-0.216
1744041133298,2025-04-07T18.52.13.298,11.747,0.196,-0.945,-0.209
1744041133318,2025-04-07T18.52.13.318,11.767,0.191,-0.941,-0.210
1744041133337,2025-04-07T18.52.13.337,11.786,0.197,-0.942,-0.212
1744041133358,2025-04-07T18.52.13.358,11.807,0.196,-0.942,-0.210
1744041133378,2025-04-07T18.52.13.378,11.827,0.194,-0.941,-0.205
1744041133399,2025-04-07T18.52.13.399,11.848,0.195,-0.942,-0.204
1744041133419,2025-04-07T18.52.13.419,11.868,0.196,-0.934,-0.210
1744041133439,2025-04-07T18.52.13.439,11.888,0.197,-0.936,-0.217
1744041133459,2025-04-07T18.52.13.459,11.908,0.194,-0.935,-0.214
1744041133480,2025-04-07T18.52.13.480,11.929,0.195,-0.942,-0.207
1744041133500,2025-04-07T18.52.13.500,11.949,0.197,-0.944,-0.204
1744041133521,2025-04-07T18.52.13.521,11.970,0.194,-0.947,-0.205
1744041133541,2025-04-07T18.52.13.541,11.990,0.196,-0.952,-0.209
1744041133560,2025-04-07T18.52.13.560,12.009,0.195,-0.945,-0.209
1744041133581,2025-04-07T18.52.13.581,12.030,0.195,-0.941,-0.207
1744041133601,2025-04-07T18.52.13.601,12.050,0.198,-0.937,-0.210
1744041133622,2025-04-07T18.52.13.622,12.071,0.200,-0.933,-0.214
1744041133642,2025-04-07T18.52.13.642,12.091,0.200,-0.938,-0.209
1744041133663,2025-04-07T18.52.13.663,12.112,0.200,-0.942,-0.208
1744041133682,2025-04-07T18.52.13.682,12.131,0.199,-0.949,-0.205
1744041133702,2025-04-07T18.52.13.702,12.151,0.199,-0.949,-0.205
1744041133723,2025-04-07T18.52.13.723,12.172,0.197,-0.937,-0.205
1744041133743,2025-04-07T18.52.13.743,12.192,0.196,-0.931,-0.214
1744041133764,2025-04-07T18.52.13.764,12.213,0.198,-0.937,-0.220
1744041133784,2025-04-07T18.52.13.784,12.233,0.197,-0.944,-0.215
1744041133803,2025-04-07T18.52.13.803,12.252,0.202,-0.952,-0.208
1744041133824,2025-04-07T18.52.13.824,12.273,0.202,-0.947,-0.205
1744041133844,2025-04-07T18.52.13.844,12.293,0.202,-0.944,-0.207
1744041133865,2025-04-07T18.52.13.865,12.314,0.203,-0.945,-0.214
1744041133885,2025-04-07T18.52.13.885,12.334,0.208,-0.943,-0.214
1744041133904,2025-04-07T18.52.13.904,12.353,0.214,-0.944,-0.212
1744041133925,2025-04-07T18.52.13.925,12.374,0.218,-0.948,-0.209
1744041133945,2025-04-07T18.52.13.945,12.394,0.213,-0.950,-0.203
1744041133966,2025-04-07T18.52.13.966,12.415,0.217,-0.956,-0.202
1744041133986,2025-04-07T18.52.13.986,12.435,0.219,-0.950,-0.207
1744041134007,2025-04-07T18.52.14.007,12.456,0.214,-0.940,-0.225
1744041134026,2025-04-07T18.52.14.026,12.475,0.218,-0.917,-0.229
1744041134046,2025-04-07T18.52.14.046,12.495,0.211,-0.899,-0.223
1744041134067,2025-04-07T18.52.14.067,12.516,0.208,-0.905,-0.220
1744041134087,2025-04-07T18.52.14.087,12.536,0.202,-0.922,-0.222
1744041134108,2025-04-07T18.52.14.108,12.557,0.195,-0.930,-0.217
1744041134128,2025-04-07T18.52.14.128,12.577,0.186,-0.941,-0.206
1744041134147,2025-04-07T18.52.14.147,12.596,0.186,-0.952,-0.203
1744041134168,2025-04-07T18.52.14.168,12.617,0.188,-0.961,-0.199
1744041134189,2025-04-07T18.52.14.189,12.638,0.190,-0.951,-0.195
1744041134209,2025-04-07T18.52.14.209,12.658,0.193,-0.935,-0.199
1744041134230,2025-04-07T18.52.14.230,12.679,0.205,-0.927,-0.205
1744041134249,2025-04-07T18.52.14.249,12.698,0.209,-0.927,-0.206
1744041134269,2025-04-07T18.52.14.269,12.718,0.217,-0.926,-0.203
1744041134290,2025-04-07T18.52.14.290,12.739,0.231,-0.948,-0.205
1744041134310,2025-04-07T18.52.14.310,12.759,0.238,-0.969,-0.209
1744041134331,2025-04-07T18.52.14.331,12.780,0.239,-0.963,-0.215
1744041134351,2025-04-07T18.52.14.351,12.800,0.252,-0.967,-0.210
1744041134370,2025-04-07T18.52.14.370,12.819,0.261,-0.935,-0.215
1744041134391,2025-04-07T18.52.14.391,12.840,0.233,-0.921,-0.243
1744041134411,2025-04-07T18.52.14.411,12.860,0.235,-0.942,-0.254
1744041134432,2025-04-07T18.52.14.432,12.881,0.217,-0.934,-0.222
1744041134452,2025-04-07T18.52.14.452,12.901,0.216,-0.938,-0.165
1744041134473,2025-04-07T18.52.14.473,12.922,0.215,-0.944,-0.140
1744041134492,2025-04-07T18.52.14.492,12.941,0.217,-0.952,-0.156
1744041134512,2025-04-07T18.52.14.512,12.961,0.208,-0.949,-0.168
1744041134533,2025-04-07T18.52.14.533,12.982,0.211,-0.958,-0.162
1744041134553,2025-04-07T18.52.14.553,13.002,0.219,-0.967,-0.168
1744041134574,2025-04-07T18.52.14.574,13.023,0.224,-0.945,-0.189
1744041134594,2025-04-07T18.52.14.594,13.043,0.220,-0.939,-0.215
1744041134613,2025-04-07T18.52.14.613,13.062,0.213,-0.926,-0.221
1744041134634,2025-04-07T18.52.14.634,13.083,0.206,-0.905,-0.208
1744041134654,2025-04-07T18.52.14.654,13.103,0.206,-0.908,-0.178
1744041134675,2025-04-07T18.52.14.675,13.124,0.213,-0.908,-0.158
1744041134695,2025-04-07T18.52.14.695,13.144,0.210,-0.896,-0.165
1744041134714,2025-04-07T18.52.14.714,13.163,0.210,-0.911,-0.185
1744041134735,2025-04-07T18.52.14.735,13.184,0.209,-0.934,-0.195
1744041134755,2025-04-07T18.52.14.755,13.204,0.209,-0.960,-0.190
1744041134776,2025-04-07T18.52.14.776,13.225,0.215,-0.997,-0.172
1744041134796,2025-04-07T18.52.14.796,13.245,0.212,-1.001,-0.160
1744041134817,2025-04-07T18.52.14.817,13.266,0.215,-0.987,-0.168
1744041134836,2025-04-07T18.52.14.836,13.285,0.215,-0.965,-0.172
1744041134856,2025-04-07T18.52.14.856,13.305,0.227,-0.948,-0.176
1744041134877,2025-04-07T18.52.14.877,13.326,0.218,-0.927,-0.180
1744041134897,2025-04-07T18.52.14.897,13.346,0.221,-0.920,-0.183
1744041134918,2025-04-07T18.52.14.918,13.367,0.225,-0.915,-0.166
1744041134939,2025-04-07T18.52.14.939,13.388,0.226,-0.904,-0.154
1744041134958,2025-04-07T18.52.14.958,13.407,0.225,-0.910,-0.156
1744041134978,2025-04-07T18.52.14.978,13.427,0.210,-0.921,-0.172
1744041134999,2025-04-07T18.52.14.999,13.448,0.213,-0.941,-0.189
1744041135019,2025-04-07T18.52.15.019,13.468,0.220,-0.956,-0.188
1744041135040,2025-04-07T18.52.15.040,13.489,0.219,-0.956,-0.185
1744041135060,2025-04-07T18.52.15.060,13.509,0.220,-0.954,-0.184
1744041135079,2025-04-07T18.52.15.079,13.528,0.216,-0.948,-0.179
1744041135100,2025-04-07T18.52.15.100,13.549,0.224,-0.938,-0.164
1744041135120,2025-04-07T18.52.15.120,13.569,0.223,-0.941,-0.156
1744041135141,2025-04-07T18.52.15.141,13.590,0.229,-0.929,-0.166
1744041135161,2025-04-07T18.52.15.161,13.610,0.232,-0.924,-0.179
1744041135180,2025-04-07T18.52.15.180,13.629,0.238,-0.929,-0.182
1744041135201,2025-04-07T18.52.15.201,13.650,0.240,-0.940,-0.167
1744041135221,2025-04-07T18.52.15.221,13.670,0.243,-0.945,-0.160
1744041135242,2025-04-07T18.52.15.242,13.691,0.243,-0.942,-0.171
1744041135262,2025-04-07T18.52.15.262,13.711,0.241,-0.937,-0.177
1744041135283,2025-04-07T18.52.15.283,13.732,0.241,-0.949,-0.172
1744041135302,2025-04-07T18.52.15.302,13.751,0.238,-0.946,-0.164
1744041135322,2025-04-07T18.52.15.322,13.771,0.235,-0.938,-0.157
1744041135343,2025-04-07T18.52.15.343,13.792,0.232,-0.938,-0.156
1744041135363,2025-04-07T18.52.15.363,13.812,0.229,-0.939,-0.163
1744041135384,2025-04-07T18.52.15.384,13.833,0.235,-0.955,-0.171
1744041135404,2025-04-07T18.52.15.404,13.853,0.236,-0.954,-0.169
1744041135423,2025-04-07T18.52.15.423,13.872,0.234,-0.944,-0.165
1744041135444,2025-04-07T18.52.15.444,13.893,0.234,-0.938,-0.166
1744041135464,2025-04-07T18.52.15.464,13.913,0.236,-0.927,-0.164
1744041135485,2025-04-07T18.52.15.485,13.934,0.234,-0.928,-0.155
1744041135505,2025-04-07T18.52.15.505,13.954,0.234,-0.930,-0.153
1744041135526,2025-04-07T18.52.15.526,13.975,0.244,-0.938,-0.151
1744041135545,2025-04-07T18.52.15.545,13.994,0.245,-0.941,-0.154
1744041135565,2025-04-07T18.52.15.565,14.014,0.245,-0.942,-0.162
1744041135586,2025-04-07T18.52.15.586,14.035,0.257,-0.944,-0.163
1744041135606,2025-04-07T18.52.15.606,14.055,0.258,-0.971,-0.153
1744041135627,2025-04-07T18.52.15.627,14.076,0.261,-0.928,-0.128
1744041135646,2025-04-07T18.52.15.646,14.095,0.266,-0.891,-0.106
1744041135667,2025-04-07T18.52.15.667,14.116,0.274,-0.934,-0.100
1744041135687,2025-04-07T18.52.15.687,14.136,0.271,-0.906,-0.123
