epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1744040488411,2025-04-07T18.41.28.411,7.229,0.267,-0.910,-0.235
1744040488432,2025-04-07T18.41.28.432,7.250,0.267,-0.913,-0.235
1744040488452,2025-04-07T18.41.28.452,7.270,0.268,-0.914,-0.239
1744040488473,2025-04-07T18.41.28.473,7.291,0.266,-0.920,-0.242
1744040488493,2025-04-07T18.41.28.493,7.311,0.265,-0.915,-0.245
1744040488512,2025-04-07T18.41.28.512,7.330,0.265,-0.916,-0.241
1744040488533,2025-04-07T18.41.28.533,7.351,0.263,-0.916,-0.232
1744040488553,2025-04-07T18.41.28.553,7.371,0.263,-0.917,-0.226
1744040488574,2025-04-07T18.41.28.574,7.392,0.266,-0.913,-0.226
1744040488594,2025-04-07T18.41.28.594,7.412,0.270,-0.907,-0.231
1744040488615,2025-04-07T18.41.28.615,7.433,0.270,-0.905,-0.239
1744040488634,2025-04-07T18.41.28.634,7.452,0.265,-0.911,-0.246
1744040488654,2025-04-07T18.41.28.654,7.472,0.260,-0.916,-0.248
1744040488675,2025-04-07T18.41.28.675,7.493,0.267,-0.918,-0.240
1744040488695,2025-04-07T18.41.28.695,7.513,0.270,-0.913,-0.231
1744040488716,2025-04-07T18.41.28.716,7.534,0.272,-0.912,-0.229
1744040488735,2025-04-07T18.41.28.735,7.553,0.274,-0.910,-0.232
1744040488755,2025-04-07T18.41.28.755,7.573,0.270,-0.911,-0.238
1744040488776,2025-04-07T18.41.28.776,7.594,0.268,-0.915,-0.250
1744040488796,2025-04-07T18.41.28.796,7.614,0.265,-0.917,-0.252
1744040488817,2025-04-07T18.41.28.817,7.635,0.266,-0.916,-0.240
1744040488837,2025-04-07T18.41.28.837,7.655,0.262,-0.914,-0.232
1744040488857,2025-04-07T18.41.28.857,7.675,0.259,-0.916,-0.230
1744040488877,2025-04-07T18.41.28.877,7.695,0.262,-0.912,-0.227
1744040488898,2025-04-07T18.41.28.898,7.716,0.264,-0.906,-0.225
1744040488918,2025-04-07T18.41.28.918,7.736,0.266,-0.906,-0.232
1744040488939,2025-04-07T18.41.28.939,7.757,0.267,-0.903,-0.245
1744040488959,2025-04-07T18.41.28.959,7.777,0.271,-0.911,-0.253
1744040488978,2025-04-07T18.41.28.978,7.796,0.269,-0.909,-0.252
1744040488999,2025-04-07T18.41.28.999,7.817,0.263,-0.908,-0.250
1744040489019,2025-04-07T18.41.29.019,7.837,0.270,-0.914,-0.253
1744040489040,2025-04-07T18.41.29.040,7.858,0.277,-0.918,-0.249
1744040489060,2025-04-07T18.41.29.060,7.878,0.275,-0.914,-0.242
1744040489079,2025-04-07T18.41.29.079,7.897,0.272,-0.921,-0.244
1744040489100,2025-04-07T18.41.29.100,7.918,0.277,-0.932,-0.247
1744040489120,2025-04-07T18.41.29.120,7.938,0.273,-0.936,-0.239
1744040489141,2025-04-07T18.41.29.141,7.959,0.268,-0.926,-0.229
1744040489161,2025-04-07T18.41.29.161,7.979,0.268,-0.919,-0.227
1744040489182,2025-04-07T18.41.29.182,8.000,0.269,-0.918,-0.229
1744040489201,2025-04-07T18.41.29.201,8.019,0.263,-0.918,-0.229
1744040489221,2025-04-07T18.41.29.221,8.039,0.255,-0.915,-0.222
1744040489242,2025-04-07T18.41.29.242,8.060,0.258,-0.916,-0.213
1744040489262,2025-04-07T18.41.29.262,8.080,0.261,-0.918,-0.217
1744040489283,2025-04-07T18.41.29.283,8.101,0.259,-0.914,-0.226
1744040489303,2025-04-07T18.41.29.303,8.121,0.257,-0.905,-0.229
1744040489322,2025-04-07T18.41.29.322,8.140,0.260,-0.915,-0.228
1744040489343,2025-04-07T18.41.29.343,8.161,0.262,-0.925,-0.232
1744040489363,2025-04-07T18.41.29.363,8.181,0.256,-0.925,-0.234
1744040489384,2025-04-07T18.41.29.384,8.202,0.256,-0.927,-0.233
1744040489404,2025-04-07T18.41.29.404,8.222,0.244,-0.933,-0.231
1744040489423,2025-04-07T18.41.29.423,8.241,0.234,-0.925,-0.233
1744040489444,2025-04-07T18.41.29.444,8.262,0.233,-0.930,-0.222
1744040489464,2025-04-07T18.41.29.464,8.282,0.240,-0.917,-0.207
1744040489485,2025-04-07T18.41.29.485,8.303,0.247,-0.917,-0.203
1744040489505,2025-04-07T18.41.29.505,8.323,0.250,-0.916,-0.209
1744040489526,2025-04-07T18.41.29.526,8.344,0.239,-0.911,-0.225
1744040489545,2025-04-07T18.41.29.545,8.363,0.237,-0.902,-0.239
1744040489566,2025-04-07T18.41.29.566,8.384,0.243,-0.899,-0.229
1744040489586,2025-04-07T18.41.29.586,8.404,0.246,-0.896,-0.216
1744040489607,2025-04-07T18.41.29.607,8.425,0.249,-0.899,-0.217
1744040489627,2025-04-07T18.41.29.627,8.445,0.249,-0.900,-0.229
1744040489648,2025-04-07T18.41.29.648,8.466,0.250,-0.913,-0.240
1744040489667,2025-04-07T18.41.29.667,8.485,0.247,-0.916,-0.251
1744040489687,2025-04-07T18.41.29.687,8.505,0.243,-0.911,-0.255
1744040489708,2025-04-07T18.41.29.708,8.526,0.244,-0.911,-0.244
1744040489728,2025-04-07T18.41.29.728,8.546,0.246,-0.925,-0.228
1744040489749,2025-04-07T18.41.29.749,8.567,0.245,-0.928,-0.223
1744040489769,2025-04-07T18.41.29.769,8.587,0.249,-0.934,-0.221
1744040489788,2025-04-07T18.41.29.788,8.606,0.257,-0.934,-0.227
1744040489809,2025-04-07T18.41.29.809,8.627,0.262,-0.929,-0.239
1744040489829,2025-04-07T18.41.29.829,8.647,0.264,-0.921,-0.247
1744040489850,2025-04-07T18.41.29.850,8.668,0.270,-0.923,-0.247
1744040489870,2025-04-07T18.41.29.870,8.688,0.280,-0.917,-0.249
1744040489889,2025-04-07T18.41.29.889,8.707,0.282,-0.911,-0.255
1744040489910,2025-04-07T18.41.29.910,8.728,0.285,-0.910,-0.261
1744040489930,2025-04-07T18.41.29.930,8.748,0.284,-0.908,-0.259
1744040489951,2025-04-07T18.41.29.951,8.769,0.278,-0.907,-0.256
1744040489971,2025-04-07T18.41.29.971,8.789,0.276,-0.916,-0.249
1744040489992,2025-04-07T18.41.29.992,8.810,0.273,-0.915,-0.242
1744040490011,2025-04-07T18.41.30.011,8.829,0.271,-0.920,-0.233
1744040490031,2025-04-07T18.41.30.031,8.849,0.269,-0.915,-0.232
1744040490052,2025-04-07T18.41.30.052,8.870,0.269,-0.908,-0.233
1744040490072,2025-04-07T18.41.30.072,8.890,0.272,-0.899,-0.233
1744040490093,2025-04-07T18.41.30.093,8.911,0.272,-0.898,-0.239
1744040490113,2025-04-07T18.41.30.113,8.931,0.274,-0.904,-0.245
1744040490132,2025-04-07T18.41.30.132,8.950,0.271,-0.906,-0.249
1744040490153,2025-04-07T18.41.30.153,8.971,0.267,-0.914,-0.248
1744040490173,2025-04-07T18.41.30.173,8.991,0.259,-0.917,-0.247
1744040490194,2025-04-07T18.41.30.194,9.012,0.260,-0.926,-0.243
1744040490214,2025-04-07T18.41.30.214,9.032,0.259,-0.926,-0.242
1744040490233,2025-04-07T18.41.30.233,9.051,0.255,-0.921,-0.241
1744040490254,2025-04-07T18.41.30.254,9.072,0.251,-0.911,-0.244
1744040490274,2025-04-07T18.41.30.274,9.092,0.255,-0.911,-0.240
1744040490295,2025-04-07T18.41.30.295,9.113,0.257,-0.906,-0.231
1744040490316,2025-04-07T18.41.30.316,9.134,0.256,-0.908,-0.225
1744040490336,2025-04-07T18.41.30.336,9.154,0.258,-0.912,-0.228
1744040490355,2025-04-07T18.41.30.355,9.173,0.265,-0.916,-0.236
1744040490376,2025-04-07T18.41.30.376,9.194,0.267,-0.910,-0.242
1744040490396,2025-04-07T18.41.30.396,9.214,0.269,-0.908,-0.243
1744040490417,2025-04-07T18.41.30.417,9.235,0.272,-0.912,-0.245
1744040490437,2025-04-07T18.41.30.437,9.255,0.279,-0.905,-0.256
1744040490458,2025-04-07T18.41.30.458,9.276,0.273,-0.899,-0.268
1744040490477,2025-04-07T18.41.30.477,9.295,0.269,-0.901,-0.278
1744040490497,2025-04-07T18.41.30.497,9.315,0.269,-0.904,-0.277
1744040490518,2025-04-07T18.41.30.518,9.336,0.265,-0.911,-0.269
1744040490538,2025-04-07T18.41.30.538,9.356,0.261,-0.913,-0.255
1744040490559,2025-04-07T18.41.30.559,9.377,0.260,-0.914,-0.244
1744040490579,2025-04-07T18.41.30.579,9.397,0.261,-0.916,-0.241
1744040490598,2025-04-07T18.41.30.598,9.416,0.257,-0.922,-0.246
1744040490619,2025-04-07T18.41.30.619,9.437,0.260,-0.920,-0.250
1744040490639,2025-04-07T18.41.30.639,9.457,0.261,-0.920,-0.255
1744040490660,2025-04-07T18.41.30.660,9.478,0.263,-0.921,-0.254
1744040490680,2025-04-07T18.41.30.680,9.498,0.263,-0.914,-0.256
1744040490699,2025-04-07T18.41.30.699,9.517,0.264,-0.917,-0.259
1744040490720,2025-04-07T18.41.30.720,9.538,0.268,-0.915,-0.260
1744040490740,2025-04-07T18.41.30.740,9.558,0.268,-0.917,-0.258
1744040490761,2025-04-07T18.41.30.761,9.579,0.265,-0.916,-0.248
1744040490781,2025-04-07T18.41.30.781,9.599,0.267,-0.909,-0.244
1744040490802,2025-04-07T18.41.30.802,9.620,0.269,-0.907,-0.247
1744040490821,2025-04-07T18.41.30.821,9.639,0.273,-0.900,-0.252
1744040490841,2025-04-07T18.41.30.841,9.659,0.280,-0.895,-0.245
1744040490862,2025-04-07T18.41.30.862,9.680,0.263,-0.899,-0.236
1744040490882,2025-04-07T18.41.30.882,9.700,0.260,-0.898,-0.236
1744040490903,2025-04-07T18.41.30.903,9.721,0.284,-0.920,-0.236
1744040490923,2025-04-07T18.41.30.923,9.741,0.277,-0.901,-0.235
1744040490942,2025-04-07T18.41.30.942,9.760,0.275,-0.907,-0.234
1744040490963,2025-04-07T18.41.30.963,9.781,0.276,-0.912,-0.236
1744040490983,2025-04-07T18.41.30.983,9.801,0.271,-0.906,-0.241
1744040491004,2025-04-07T18.41.31.004,9.822,0.277,-0.920,-0.244
1744040491024,2025-04-07T18.41.31.024,9.842,0.273,-0.921,-0.243
1744040491044,2025-04-07T18.41.31.044,9.862,0.274,-0.918,-0.248
1744040491064,2025-04-07T18.41.31.064,9.882,0.274,-0.917,-0.253
1744040491085,2025-04-07T18.41.31.085,9.903,0.272,-0.909,-0.250
1744040491105,2025-04-07T18.41.31.105,9.923,0.271,-0.913,-0.244
1744040491126,2025-04-07T18.41.31.126,9.944,0.270,-0.910,-0.241
1744040491146,2025-04-07T18.41.31.146,9.964,0.273,-0.907,-0.241
1744040491165,2025-04-07T18.41.31.165,9.983,0.274,-0.904,-0.237
1744040491186,2025-04-07T18.41.31.186,10.004,0.267,-0.901,-0.236
1744040491206,2025-04-07T18.41.31.206,10.024,0.269,-0.901,-0.241
1744040491227,2025-04-07T18.41.31.227,10.045,0.270,-0.907,-0.246
1744040491247,2025-04-07T18.41.31.247,10.065,0.268,-0.904,-0.245
1744040491268,2025-04-07T18.41.31.268,10.086,0.272,-0.918,-0.240
1744040491287,2025-04-07T18.41.31.287,10.105,0.270,-0.916,-0.242
1744040491307,2025-04-07T18.41.31.307,10.125,0.271,-0.914,-0.242
1744040491328,2025-04-07T18.41.31.328,10.146,0.271,-0.910,-0.241
1744040491348,2025-04-07T18.41.31.348,10.166,0.269,-0.912,-0.245
1744040491369,2025-04-07T18.41.31.369,10.187,0.270,-0.913,-0.245
1744040491389,2025-04-07T18.41.31.389,10.207,0.274,-0.913,-0.242
1744040491408,2025-04-07T18.41.31.408,10.226,0.270,-0.917,-0.238
1744040491429,2025-04-07T18.41.31.429,10.247,0.272,-0.909,-0.240
1744040491449,2025-04-07T18.41.31.449,10.267,0.269,-0.916,-0.244
1744040491470,2025-04-07T18.41.31.470,10.288,0.274,-0.909,-0.250
1744040491490,2025-04-07T18.41.31.490,10.308,0.270,-0.907,-0.252
1744040491509,2025-04-07T18.41.31.509,10.327,0.268,-0.905,-0.249
1744040491530,2025-04-07T18.41.31.530,10.348,0.271,-0.913,-0.243
1744040491550,2025-04-07T18.41.31.550,10.368,0.271,-0.911,-0.239
1744040491571,2025-04-07T18.41.31.571,10.389,0.274,-0.914,-0.239
1744040491591,2025-04-07T18.41.31.591,10.409,0.276,-0.908,-0.238
1744040491612,2025-04-07T18.41.31.612,10.430,0.273,-0.909,-0.239
1744040491631,2025-04-07T18.41.31.631,10.449,0.273,-0.907,-0.244
1744040491651,2025-04-07T18.41.31.651,10.469,0.272,-0.904,-0.247
1744040491672,2025-04-07T18.41.31.672,10.490,0.272,-0.905,-0.248
1744040491692,2025-04-07T18.41.31.692,10.510,0.273,-0.909,-0.246
1744040491713,2025-04-07T18.41.31.713,10.531,0.273,-0.908,-0.241
1744040491733,2025-04-07T18.41.31.733,10.551,0.273,-0.908,-0.239
1744040491753,2025-04-07T18.41.31.753,10.571,0.269,-0.912,-0.247
1744040491773,2025-04-07T18.41.31.773,10.591,0.271,-0.916,-0.253
1744040491794,2025-04-07T18.41.31.794,10.612,0.273,-0.914,-0.252
1744040491814,2025-04-07T18.41.31.814,10.632,0.271,-0.914,-0.249
1744040491835,2025-04-07T18.41.31.835,10.653,0.270,-0.915,-0.250
1744040491854,2025-04-07T18.41.31.854,10.672,0.271,-0.917,-0.248
1744040491874,2025-04-07T18.41.31.874,10.692,0.273,-0.918,-0.243
1744040491895,2025-04-07T18.41.31.895,10.713,0.270,-0.908,-0.238
1744040491915,2025-04-07T18.41.31.915,10.733,0.269,-0.909,-0.240
1744040491936,2025-04-07T18.41.31.936,10.754,0.271,-0.911,-0.243
1744040491956,2025-04-07T18.41.31.956,10.774,0.270,-0.906,-0.239
1744040491975,2025-04-07T18.41.31.975,10.793,0.271,-0.905,-0.234
1744040491996,2025-04-07T18.41.31.996,10.814,0.270,-0.903,-0.236
1744040492016,2025-04-07T18.41.32.016,10.834,0.274,-0.909,-0.244
1744040492037,2025-04-07T18.41.32.037,10.855,0.273,-0.908,-0.247
1744040492057,2025-04-07T18.41.32.057,10.875,0.269,-0.913,-0.247
1744040492078,2025-04-07T18.41.32.078,10.896,0.267,-0.915,-0.250
1744040492097,2025-04-07T18.41.32.097,10.915,0.269,-0.915,-0.252
1744040492117,2025-04-07T18.41.32.117,10.935,0.265,-0.912,-0.248
1744040492138,2025-04-07T18.41.32.138,10.956,0.267,-0.913,-0.243
1744040492158,2025-04-07T18.41.32.158,10.976,0.267,-0.911,-0.238
1744040492179,2025-04-07T18.41.32.179,10.997,0.267,-0.913,-0.232
1744040492199,2025-04-07T18.41.32.199,11.017,0.265,-0.910,-0.231
1744040492218,2025-04-07T18.41.32.218,11.036,0.264,-0.901,-0.244
1744040492239,2025-04-07T18.41.32.239,11.057,0.268,-0.912,-0.253
1744040492259,2025-04-07T18.41.32.259,11.077,0.266,-0.911,-0.252
1744040492280,2025-04-07T18.41.32.280,11.098,0.267,-0.919,-0.251
1744040492300,2025-04-07T18.41.32.300,11.118,0.267,-0.915,-0.247
1744040492319,2025-04-07T18.41.32.319,11.137,0.265,-0.910,-0.236
1744040492340,2025-04-07T18.41.32.340,11.158,0.265,-0.915,-0.229
1744040492360,2025-04-07T18.41.32.360,11.178,0.266,-0.905,-0.232
1744040492381,2025-04-07T18.41.32.381,11.199,0.268,-0.901,-0.237
1744040492401,2025-04-07T18.41.32.401,11.219,0.271,-0.903,-0.238
1744040492422,2025-04-07T18.41.32.422,11.240,0.272,-0.900,-0.241
1744040492441,2025-04-07T18.41.32.441,11.259,0.276,-0.899,-0.248
1744040492462,2025-04-07T18.41.32.462,11.280,0.281,-0.898,-0.250
1744040492482,2025-04-07T18.41.32.482,11.300,0.279,-0.901,-0.251
1744040492503,2025-04-07T18.41.32.503,11.321,0.284,-0.910,-0.260
1744040492523,2025-04-07T18.41.32.523,11.341,0.285,-0.902,-0.280
1744040492544,2025-04-07T18.41.32.544,11.362,0.286,-0.903,-0.302
1744040492563,2025-04-07T18.41.32.563,11.381,0.279,-0.921,-0.309
1744040492583,2025-04-07T18.41.32.583,11.401,0.270,-0.926,-0.308
1744040492604,2025-04-07T18.41.32.604,11.422,0.262,-0.919,-0.293
1744040492624,2025-04-07T18.41.32.624,11.442,0.265,-0.922,-0.272
1744040492645,2025-04-07T18.41.32.645,11.463,0.270,-0.906,-0.245
1744040492665,2025-04-07T18.41.32.665,11.483,0.279,-0.898,-0.226
1744040492684,2025-04-07T18.41.32.684,11.502,0.281,-0.888,-0.221
1744040492705,2025-04-07T18.41.32.705,11.523,0.288,-0.904,-0.228
1744040492725,2025-04-07T18.41.32.725,11.543,0.297,-0.917,-0.247
1744040492746,2025-04-07T18.41.32.746,11.564,0.302,-0.919,-0.257
1744040492766,2025-04-07T18.41.32.766,11.584,0.299,-0.927,-0.264
1744040492785,2025-04-07T18.41.32.785,11.603,0.299,-0.916,-0.266
1744040492806,2025-04-07T18.41.32.806,11.624,0.307,-0.918,-0.256
1744040492826,2025-04-07T18.41.32.826,11.644,0.312,-0.906,-0.245
1744040492847,2025-04-07T18.41.32.847,11.665,0.306,-0.896,-0.239
1744040492867,2025-04-07T18.41.32.867,11.685,0.298,-0.899,-0.237
1744040492888,2025-04-07T18.41.32.888,11.706,0.294,-0.902,-0.238
1744040492907,2025-04-07T18.41.32.907,11.725,0.288,-0.907,-0.240
1744040492927,2025-04-07T18.41.32.927,11.745,0.282,-0.907,-0.245
1744040492948,2025-04-07T18.41.32.948,11.766,0.273,-0.917,-0.247
1744040492968,2025-04-07T18.41.32.968,11.786,0.269,-0.929,-0.237
1744040492989,2025-04-07T18.41.32.989,11.807,0.264,-0.940,-0.222
1744040493009,2025-04-07T18.41.33.009,11.827,0.266,-0.951,-0.210
1744040493028,2025-04-07T18.41.33.028,11.846,0.264,-0.922,-0.198
1744040493049,2025-04-07T18.41.33.049,11.867,0.273,-0.898,-0.184
1744040493069,2025-04-07T18.41.33.069,11.887,0.269,-0.900,-0.197
1744040493090,2025-04-07T18.41.33.090,11.908,0.292,-0.871,-0.191
1744040493110,2025-04-07T18.41.33.110,11.928,0.294,-0.890,-0.188
1744040493129,2025-04-07T18.41.33.129,11.947,0.310,-0.860,-0.192
1744040493150,2025-04-07T18.41.33.150,11.968,0.302,-0.864,-0.207
1744040493170,2025-04-07T18.41.33.170,11.988,0.309,-0.863,-0.225
1744040493191,2025-04-07T18.41.33.191,12.009,0.308,-0.889,-0.231
1744040493212,2025-04-07T18.41.33.212,12.030,0.308,-0.876,-0.230
1744040493232,2025-04-07T18.41.33.232,12.050,0.302,-0.893,-0.227
1744040493251,2025-04-07T18.41.33.251,12.069,0.301,-0.911,-0.222
1744040493272,2025-04-07T18.41.33.272,12.090,0.312,-0.906,-0.218
1744040493292,2025-04-07T18.41.33.292,12.110,0.305,-0.909,-0.220
1744040493313,2025-04-07T18.41.33.313,12.131,0.295,-0.929,-0.220
1744040493333,2025-04-07T18.41.33.333,12.151,0.292,-0.922,-0.211
1744040493354,2025-04-07T18.41.33.354,12.172,0.291,-0.925,-0.202
1744040493373,2025-04-07T18.41.33.373,12.191,0.298,-0.917,-0.207
1744040493393,2025-04-07T18.41.33.393,12.211,0.297,-0.918,-0.214
1744040493414,2025-04-07T18.41.33.414,12.232,0.296,-0.907,-0.215
1744040493434,2025-04-07T18.41.33.434,12.252,0.292,-0.902,-0.212
1744040493455,2025-04-07T18.41.33.455,12.273,0.290,-0.902,-0.216
1744040493475,2025-04-07T18.41.33.475,12.293,0.295,-0.908,-0.225
1744040493494,2025-04-07T18.41.33.494,12.312,0.290,-0.913,-0.230
1744040493515,2025-04-07T18.41.33.515,12.333,0.290,-0.911,-0.228
1744040493535,2025-04-07T18.41.33.535,12.353,0.292,-0.912,-0.231
1744040493556,2025-04-07T18.41.33.556,12.374,0.295,-0.912,-0.228
1744040493576,2025-04-07T18.41.33.576,12.394,0.294,-0.911,-0.216
1744040493595,2025-04-07T18.41.33.595,12.413,0.295,-0.911,-0.204
1744040493616,2025-04-07T18.41.33.616,12.434,0.291,-0.902,-0.197
1744040493636,2025-04-07T18.41.33.636,12.454,0.292,-0.897,-0.204
1744040493657,2025-04-07T18.41.33.657,12.475,0.296,-0.896,-0.218
1744040493677,2025-04-07T18.41.33.677,12.495,0.292,-0.895,-0.223
1744040493698,2025-04-07T18.41.33.698,12.516,0.290,-0.908,-0.225
1744040493717,2025-04-07T18.41.33.717,12.535,0.294,-0.916,-0.222
1744040493737,2025-04-07T18.41.33.737,12.555,0.295,-0.922,-0.224
1744040493758,2025-04-07T18.41.33.758,12.576,0.297,-0.916,-0.233
1744040493778,2025-04-07T18.41.33.778,12.596,0.294,-0.905,-0.236
1744040493799,2025-04-07T18.41.33.799,12.617,0.294,-0.898,-0.233
1744040493819,2025-04-07T18.41.33.819,12.637,0.298,-0.894,-0.229
1744040493838,2025-04-07T18.41.33.838,12.656,0.301,-0.891,-0.224
1744040493859,2025-04-07T18.41.33.859,12.677,0.298,-0.890,-0.222
1744040493879,2025-04-07T18.41.33.879,12.697,0.290,-0.864,-0.224
1744040493900,2025-04-07T18.41.33.900,12.718,0.297,-0.863,-0.233
1744040493920,2025-04-07T18.41.33.920,12.738,0.300,-0.871,-0.233
1744040493941,2025-04-07T18.41.33.941,12.759,0.298,-0.914,-0.235
1744040493960,2025-04-07T18.41.33.960,12.778,0.293,-0.892,-0.237
1744040493981,2025-04-07T18.41.33.981,12.799,0.291,-0.925,-0.218
1744040494001,2025-04-07T18.41.34.001,12.819,0.292,-0.913,-0.209
1744040494022,2025-04-07T18.41.34.022,12.840,0.286,-0.880,-0.199
1744040494042,2025-04-07T18.41.34.042,12.860,0.289,-0.967,-0.188
1744040494061,2025-04-07T18.41.34.061,12.879,0.299,-1.034,-0.196
1744040494082,2025-04-07T18.41.34.082,12.900,0.298,-1.230,-0.203
1744040494102,2025-04-07T18.41.34.102,12.920,0.339,-1.491,-0.200
1744040494123,2025-04-07T18.41.34.123,12.941,0.353,-1.503,-0.183
1744040494143,2025-04-07T18.41.34.143,12.961,0.346,-1.422,-0.181
1744040494164,2025-04-07T18.41.34.164,12.982,0.274,-1.248,-0.246
1744040494183,2025-04-07T18.41.34.183,13.001,0.244,-1.004,-0.392
1744040494203,2025-04-07T18.41.34.203,13.021,0.282,-0.917,-0.488
1744040494224,2025-04-07T18.41.34.224,13.042,0.305,-0.829,-0.475
1744040494244,2025-04-07T18.41.34.244,13.062,0.331,-0.690,-0.383
1744040494265,2025-04-07T18.41.34.265,13.083,0.351,-0.489,-0.247
1744040494285,2025-04-07T18.41.34.285,13.103,0.341,-0.341,-0.147
1744040494304,2025-04-07T18.41.34.304,13.122,0.358,-0.271,-0.141
1744040494325,2025-04-07T18.41.34.325,13.143,0.401,-0.315,-0.158
1744040494345,2025-04-07T18.41.34.345,13.163,0.406,-0.314,-0.134
1744040494366,2025-04-07T18.41.34.366,13.184,0.374,-0.256,-0.093
1744040494386,2025-04-07T18.41.34.386,13.204,0.342,-0.243,-0.103
1744040494405,2025-04-07T18.41.34.405,13.223,0.359,-0.339,-0.144
1744040494426,2025-04-07T18.41.34.426,13.244,0.352,-0.388,-0.193
1744040494446,2025-04-07T18.41.34.446,13.264,0.277,-0.440,-0.282
1744040494467,2025-04-07T18.41.34.467,13.285,0.227,-0.441,-0.373
1744040494487,2025-04-07T18.41.34.487,13.305,0.201,-0.602,-0.445
1744040494508,2025-04-07T18.41.34.508,13.326,0.215,-0.906,-0.468
1744040494527,2025-04-07T18.41.34.527,13.345,0.176,-1.080,-0.414
1744040494547,2025-04-07T18.41.34.547,13.365,0.137,-1.202,-0.360
1744040494568,2025-04-07T18.41.34.568,13.386,0.120,-1.430,-0.321
1744040494588,2025-04-07T18.41.34.588,13.406,0.109,-1.730,-0.316
1744040494609,2025-04-07T18.41.34.609,13.427,0.151,-1.994,-0.353
1744040494629,2025-04-07T18.41.34.629,13.447,0.163,-2.099,-0.355
1744040494649,2025-04-07T18.41.34.649,13.467,0.170,-1.987,-0.338
1744040494669,2025-04-07T18.41.34.669,13.487,0.113,-1.734,-0.348
1744040494690,2025-04-07T18.41.34.690,13.508,0.083,-1.473,-0.397
1744040494710,2025-04-07T18.41.34.710,13.528,0.100,-1.261,-0.457
1744040494731,2025-04-07T18.41.34.731,13.549,0.106,-1.094,-0.496
1744040494750,2025-04-07T18.41.34.750,13.568,0.125,-0.912,-0.460
1744040494770,2025-04-07T18.41.34.770,13.588,0.147,-0.724,-0.346
1744040494791,2025-04-07T18.41.34.791,13.609,0.192,-0.507,-0.210
1744040494811,2025-04-07T18.41.34.811,13.629,0.214,-0.336,-0.122
1744040494832,2025-04-07T18.41.34.832,13.650,0.187,-0.167,-0.132
1744040494852,2025-04-07T18.41.34.852,13.670,0.249,-0.080,-0.174
1744040494871,2025-04-07T18.41.34.871,13.689,0.279,-0.010,-0.175
1744040494892,2025-04-07T18.41.34.892,13.710,0.271,0.018,-0.134
1744040494912,2025-04-07T18.41.34.912,13.730,0.256,-0.041,-0.114
1744040494933,2025-04-07T18.41.34.933,13.751,0.217,-0.119,-0.175
1744040494953,2025-04-07T18.41.34.953,13.771,0.165,-0.197,-0.317
1744040494974,2025-04-07T18.41.34.974,13.792,0.153,-0.370,-0.436
1744040494993,2025-04-07T18.41.34.993,13.811,0.163,-0.634,-0.466
1744040495013,2025-04-07T18.41.35.013,13.831,0.137,-0.888,-0.430
1744040495034,2025-04-07T18.41.35.034,13.852,0.088,-1.132,-0.409
1744040495054,2025-04-07T18.41.35.054,13.872,0.106,-1.482,-0.423
1744040495075,2025-04-07T18.41.35.075,13.893,0.103,-1.846,-0.480
1744040495095,2025-04-07T18.41.35.095,13.913,0.113,-2.207,-0.519
1744040495114,2025-04-07T18.41.35.114,13.932,0.158,-2.293,-0.506
1744040495135,2025-04-07T18.41.35.135,13.953,0.149,-2.129,-0.445
1744040495155,2025-04-07T18.41.35.155,13.973,0.066,-1.765,-0.417
1744040495176,2025-04-07T18.41.35.176,13.994,-0.020,-1.393,-0.479
1744040495196,2025-04-07T18.41.35.196,14.014,0.001,-1.193,-0.530
1744040495215,2025-04-07T18.41.35.215,14.033,0.056,-1.078,-0.542
1744040495236,2025-04-07T18.41.35.236,14.054,0.064,-0.900,-0.490
1744040495256,2025-04-07T18.41.35.256,14.074,0.070,-0.677,-0.377
1744040495277,2025-04-07T18.41.35.277,14.095,0.100,-0.463,-0.271
1744040495297,2025-04-07T18.41.35.297,14.115,0.177,-0.329,-0.195
1744040495318,2025-04-07T18.41.35.318,14.136,0.206,-0.168,-0.162
